Time, Audience01, Audience02, Audience03, Audience04, Audience05, Audience06, Audience07, Audience08, Audience09, Audience10, Audience11, Audience12, Audience13, Audience14, Audience15, Audience16 
889.8, -0.00012, 0.01284, -0.00408, 0, -0.00109, -0.00798, 0.00141, -0.00273, 0.00173, 0.00204, 0.00417, -0.00035, -0.00109, 0.00013, -0.00013, 0
889.9, -0.00014, 0.01452, -0.00336, 0, -0.0012, -0.00781, 0.00076, -0.0037, 0.00151, 0.00197, 0.00397, -0.00021, -0.00107, -3e-05, -0.00023, 0
890.0, -9e-05, 0.01485, -0.00289, 0, -0.00075, -0.00727, 0.00044, -0.0036, 0.00133, 0.00142, 0.00392, -0.00029, -0.00105, -0.00058, -0.00011, 0
890.1, -0.00016, 0.01467, -0.00233, 0, -0.0002, -0.00699, 6e-05, -0.00328, 0.00091, 0.00104, 0.00335, -0.00018, -0.00089, -0.00014, -0.00025, 0
890.2, -0.00031, 0.01342, -0.00213, 0, 0.0006, -0.00694, -0.00089, -0.00277, 0.00056, 0.00093, 0.0027, 2e-05, -0.00034, -0.00012, -0.00022, 0
890.3, -0.00022, 0.01202, -0.00152, 0, 0.00144, -0.00699, -0.00113, -0.0029, -0.00033, 0.00056, 0.00254, -0.00025, 7e-05, -0.00013, -8e-05, 0
890.4, -0.00039, 0.01015, -0.00107, 0, 0.00223, -0.00697, -0.00141, -0.00321, -0.00109, -7e-05, 0.00249, -0.00058, 0.00069, 0.0001, 3e-05, 0
890.5, -0.00024, 0.00752, -0.00014, 0, 0.00271, -0.0063, -0.0014, -0.00351, -0.002, -0.00074, 0.00161, -0.00011, 0.00089, 0.00012, -0.00038, 0
890.6, -0.00032, 0.00505, -0.00014, 0, 0.00291, -0.0058, -0.00162, -0.0027, -0.00243, -0.00097, 0.00093, -0.00018, 0.00112, 0.00012, -3e-05, 0
890.7, -0.00037, 0.00332, -0.00047, 0, 0.00274, -0.00552, -0.00162, -0.00299, -0.0026, -0.00097, 0.00043, -0.00034, 0.00138, 4e-05, -0.00019, 0
890.8, -0.00036, 0.00229, -0.00082, 0, 0.00239, -0.00507, -0.00157, -0.00299, -0.00218, -0.00081, -0.00039, -0.00014, 0.00165, 0.00018, -0.0002, 0
890.9, -0.00038, 0.00185, -0.00062, 0, 0.00165, -0.00506, -0.00133, -0.00288, -0.00118, -0.0007, -0.00096, 0.00012, 0.00146, -0.00034, -0.00054, 0
891.0, -0.00042, 0.00136, -0.00114, 0, 0.00102, -0.00506, -0.0013, -0.00284, -2e-05, -0.00079, -0.00057, -0.00021, 0.00136, -0.00014, -0.00018, 0
891.1, -0.00052, 0.00106, -0.00116, 0, 0.00043, -0.00507, -0.00122, -0.00241, 0.0008, -0.00075, -0.00048, -0.00012, 0.00106, 0.00015, -0.00021, 0
891.2, -0.0006, 0.00077, -0.00141, 0, -0.00014, -0.00494, -0.00099, -0.00192, 0.00109, -0.00057, 0.00036, -0.00036, 0.00104, 0.00025, 2e-05, 0
891.3, -0.00043, 9e-05, -0.00183, 0, -0.00037, -0.00479, -0.00093, -0.00203, 0.00122, -0.00056, 0.00106, -0.00046, 0.00092, 0.00058, -0.00012, 0
891.4, -0.00029, -9e-05, -0.0018, 0, -0.00055, -0.00468, -0.00046, -0.00209, 0.00118, -0.00048, 0.0018, -0.00035, 0.00057, 0.00091, -0.0003, 0
891.5, -0.00022, -0.00015, -0.00182, 0, -0.0009, -0.00479, -0.0002, -0.00236, 0.00094, -0.00124, 0.00222, -0.00032, 0.00033, 0.00113, -0.00018, 0
891.6, -0.00024, -0.00012, -0.00189, 0, -0.00129, -0.00479, -0.00027, -0.00288, 0.00107, -0.00108, 0.00201, -4e-05, 0.00013, 0.00115, -0.00029, 0
891.7, -0.00027, -0.00014, -0.00198, 0, -0.00141, -0.00503, -0.00045, -0.00278, 0.00119, -0.00056, 0.00213, -5e-05, 1e-05, 0.00129, -0.0001, 0
891.8, -6e-05, 0.0, -0.00193, 0, -0.00104, -0.00514, 2e-05, -0.00371, 0.00128, 0.00044, 0.00241, -0.0004, -9e-05, 0.0008, -0.00016, 0
891.9, -0.00012, 3e-05, -0.00187, 0, -0.00109, -0.00464, -0.00024, -0.00374, 0.00115, 0.00117, 0.00229, -0.00015, -0.00018, 0.0006, -0.00012, 0
892.0, 3e-05, -0.00026, -0.00206, 0, -0.00107, -0.00419, -0.00016, -0.00397, 0.00085, 0.00191, 0.00226, -0.00019, -0.00043, 0.00082, -0.00019, 0
892.1, 0.00019, -0.00064, -0.00206, 0, -0.00088, -0.00338, -9e-05, -0.00433, -0.00027, 0.00228, 0.00236, -0.00034, -0.00077, 0.00061, -0.00019, 0
892.2, 0.00014, -0.00061, -0.00183, 0, -0.00013, -0.00536, -3e-05, -0.00408, -0.00128, 0.00254, 0.00213, -2e-05, -0.00101, 0.00065, -0.00034, 0
892.3, 0.00012, -0.00041, -0.00202, 0, 0.00024, -0.00775, 0.00056, -0.00374, 0.00102, 0.00252, 0.00205, -0.00025, -0.00109, 0.00068, -0.00012, 0
892.4, 1e-05, -0.0006, -0.00171, 0, 0.00036, -0.00638, 0.00188, -0.00295, 0.00103, 0.00245, 0.00189, -0.00024, -0.00124, 0.0008, -0.00039, 0
892.5, -0.0002, -0.00064, -0.00164, 0, -0.00216, -0.00639, -0.00093, -0.00151, -0.00021, 0.0017, 0.0017, -0.00013, -0.00117, 0.0006, -0.00019, 0
892.6, -0.00011, -0.00052, -0.00172, 0, -0.00309, -0.00631, -0.00237, -0.00063, -0.00096, 0.00057, 0.00171, -0.00016, -0.00121, 0.00075, -0.0001, 0
892.7, -0.00014, 0.0, -0.00207, 0, -0.00367, -0.0062, -0.00322, -9e-05, -0.00085, -0.00012, 0.00176, -0.00023, -0.00137, 0.00042, -0.00019, 0
892.8, -0.00011, 0.00117, -0.00179, 0, -0.00392, -0.00627, -0.00388, -0.00013, -0.0011, -0.0005, 0.00164, -0.00013, -0.00132, 0.00036, -0.00048, 0
892.9, -0.00047, 0.00172, -0.00164, 0, -0.00349, -0.00643, -0.00564, 0.00049, -0.0016, -0.00069, 0.00063, 0.00081, -0.00121, 0.00044, -0.00058, 0
893.0, -0.00053, 0.0015, -0.00195, 0, -0.00308, -0.00702, -0.00525, -0.00059, -0.00217, -0.0008, 0.00156, -0.00031, -0.00113, 0.00041, -6e-05, 0
893.1, -0.00025, 0.00123, -0.00144, 0, -0.00309, -0.00699, -0.0049, -0.00181, -0.00242, -0.00088, 0.00151, -0.00024, -0.00121, 0.00037, -0.00055, 0
893.2, -0.00061, 0.00117, -0.00166, 0, -0.00335, -0.00634, -0.00619, -0.00172, -0.0024, -0.00094, 0.00111, -9e-05, -0.00117, 0.00021, -0.00015, 0
893.3, -0.00021, 0.00088, -0.00114, 0, -0.00372, -0.00652, -0.00543, -0.00289, -0.00199, -0.00085, 0.0013, -0.0003, -0.00109, 0.00045, -0.00077, 0
893.4, -0.00052, 0.00062, -0.00185, 0, -0.0029, -0.00623, -0.00497, -0.00296, -0.00153, -0.00075, 0.00101, -8e-05, -0.00089, 0.00022, -0.00027, 0
893.5, -0.00044, -0.00021, -0.00194, 0, -0.00173, -0.00567, -0.00356, -0.00359, -0.00081, -0.00129, 0.00154, -0.00065, -0.00073, 0.00048, -5e-05, 0
893.6, -0.0005, -0.00058, -0.0017, 0, -0.00115, -0.00557, -0.00306, -0.00358, -0.00047, -0.00174, 0.00111, -0.00035, -0.0005, -0.0001, -0.0003, 0
893.7, -0.00059, -0.00084, -0.00178, 0, 0.00017, -0.00582, -0.00301, -0.00366, -0.00016, -0.00185, 0.00123, -0.0005, -0.00026, -0.00075, 0.00017, 0
893.8, -0.0004, -0.00092, -0.00122, 0, 0.00114, -0.0052, -0.00258, -0.004, 0.00024, -0.00125, 0.00115, -0.0003, 0.0, -0.00036, -0.00033, 0
893.9, -0.00042, -0.00097, -0.00107, 0, 0.00193, -0.00471, -0.00287, -0.00404, 0.00038, -0.00112, 0.00091, -0.00026, 0.0004, -0.00051, -0.00026, 0
894.0, -0.00064, -0.0011, -0.00112, 0, 0.00249, -0.00441, -0.00342, -0.00349, 0.0002, -0.00093, 0.00053, -2e-05, 0.00048, -0.00075, -0.0002, 0
894.1, -0.00041, -0.00132, -0.00144, 0, 0.00279, -0.00426, -0.00326, -0.00375, 0.00029, -0.00083, 0.00088, -0.00022, 0.00094, -0.00059, -0.00027, 0
894.2, -0.0005, -0.00164, -0.00147, 0, 0.003, -0.00388, -0.00347, -0.00394, 0.00029, -0.00085, 0.00106, -0.00043, 0.00113, -0.00033, -0.00017, 0
894.3, -0.00045, -0.00185, -0.00124, 0, 0.00326, -0.00346, -0.00363, -0.00371, 0.00012, -0.00033, 0.00067, -0.00027, 0.00127, -7e-05, -0.00038, 0
894.4, -0.00033, -0.00226, -0.00118, 0, 0.00326, -0.00305, -0.00365, -0.00364, -1e-05, 0.00039, 0.00076, -0.00032, 0.00133, -0.00034, -0.00024, 0
894.5, -0.00031, -0.0023, -0.001, 0, 0.00387, -0.00246, -0.00368, -0.00324, 0.00045, 0.00095, 0.00057, -0.00019, 0.00124, -0.00039, -0.00037, 0
894.6, -0.00034, -0.00218, -0.00102, 0, 0.00377, -0.00168, -0.00386, -0.00244, 0.00064, 0.00117, 0.00049, -0.00036, 0.00107, -0.00105, -0.00012, 0
894.7, -0.0003, -0.00219, -0.00113, 0, 0.00284, -0.00068, -0.00353, -0.00187, 0.0004, 0.00172, 0.0004, -0.00016, 0.0009, -0.00072, -0.00026, 0
894.8, -0.00022, -0.00227, -0.001, 0, 0.0018, 0.00078, -0.00368, -0.0011, 0.00025, 0.00212, 0.00027, -0.00015, 0.0008, -0.00026, -0.00043, 0
894.9, -0.00017, -0.00232, -0.00161, 0, 0.00134, 0.00252, -0.00395, -0.00058, 0.00023, 0.00222, 0.00079, -0.00081, 0.00071, -0.00026, 0.00022, 0
895.0, -0.00017, -0.00241, -0.00098, 0, 0.00102, 0.00421, -0.00402, 6e-05, -0.0001, 0.00256, 0.00017, -0.0002, 0.00035, 0.00015, -0.00036, 0
895.1, 1e-05, -0.0026, -0.001, 0, 0.00053, 0.00593, -0.00433, 0.00069, -0.00061, 0.00233, 0.00025, -0.00028, 0.00017, 0.00021, -0.00021, 0
895.2, 3e-05, -0.00296, -0.0008, 0, -2e-05, 0.00761, -0.00463, 0.00135, -0.00087, 0.00195, -6.93889390391e-20, 1e-05, 2e-05, 6e-05, -0.00041, 0
895.3, 9e-05, -0.00281, -0.00098, 0, -0.00014, 0.00787, -0.00457, 0.00141, -0.00119, 0.00134, 0.00017, -0.00014, -6e-05, 8e-05, -0.00024, 0
895.4, 0.00022, -0.00279, -0.00128, 0, -0.00021, 0.00826, -0.00454, 0.00135, -0.00163, 0.00099, 0.0003, -0.00026, -0.00023, 0.00027, -0.00032, 0
895.5, 0.00023, -0.00301, -0.00101, 0, -0.00047, 0.00879, -0.00426, 0.00084, -0.00217, -7e-05, 0.00023, -0.00021, -0.00052, 2e-05, -0.00034, 0
895.6, -4e-05, -0.00302, -0.00116, 0, -0.00092, 0.00762, -0.00432, 0.00063, -0.00236, -0.00084, 0.00014, -0.00026, -0.00066, -1e-05, -5e-05, 0
895.7, -0.00023, -0.00297, -0.00074, 0, -0.0009, 0.00556, -0.00413, 0.00027, -0.00228, -0.00102, -0.00013, 0.0001, -0.00073, 0.0002, -0.00039, 0
895.8, -0.00032, -0.00297, -0.00085, 0, -0.00079, 0.00432, -0.00393, -0.00067, -0.00159, -0.00096, 0.00038, -0.00045, -0.00083, 0.00015, 1.73472347598e-20, 0
895.9, -0.00027, -0.00301, -0.00029, 0, -0.00075, 0.00346, -0.00331, -0.00129, -0.00086, -0.001, 0.00015, -0.00011, -0.00083, 0.00039, -0.00039, 0
896.0, -0.00019, -0.0028, -0.00012, 0, -0.00072, 0.00181, -0.0019, -0.00233, 0.00013, -0.00092, 0.00056, -0.00046, -0.00089, 0.00078, -0.00033, 0
896.1, -0.00037, -0.00193, 0.00012, 0, -0.0007, 0.00021, -0.0012, -0.00217, 0.00055, -0.00087, 0.00038, -0.00028, -0.00093, 0.00094, -0.00017, 0
896.2, -0.00041, -0.00091, 0.00083, 0, -0.00134, -0.00079, -0.00017, -0.00221, 0.00079, -0.00056, 0.00019, -0.00019, -0.00102, 0.00107, -0.00023, 0
896.3, -0.00032, -4e-05, 0.00115, 0, -0.00127, -0.00171, 0.00066, -0.00259, 0.00083, -0.00056, -0.00089, -0.00044, -0.00107, 0.00148, -0.00026, 0
896.4, -0.00042, 0.00046, 0.00152, 0, -0.00112, -0.00249, 0.00114, -0.00288, 0.00087, -0.0005, -0.00208, -0.00015, -0.00122, 0.00145, -0.00037, 0
896.5, -0.0005, 0.00054, 0.00134, 0, -0.00098, -0.00251, 0.00189, -0.00282, 0.00079, -0.00113, -0.00233, -0.00052, -0.00099, 0.00155, -2e-05, 0
896.6, -0.00035, 0.00058, 0.00163, 0, -0.00081, -0.00247, 0.00243, -0.00316, 0.00067, -0.00153, -0.00325, -0.00018, -0.00088, 0.00226, -0.00039, 0
896.7, -0.00044, 0.001, 0.00112, 0, -0.00079, -0.00259, 0.00205, -0.00282, 0.00093, -0.00134, -0.00329, -0.00012, -0.00053, 0.00244, -0.00023, 0
896.8, -0.00047, 0.00105, 0.00073, 0, -0.00059, -0.00253, 0.00056, -0.00252, 0.0009, -0.00038, -0.00681, -9e-05, -0.00016, 0.00237, -0.00024, 0
896.9, -0.00023, 0.0009, 0.00024, 0, -0.00092, -0.00284, -1e-05, -0.00274, 0.00044, 0.00052, -0.01337, -0.00059, 0.00011, 0.00271, -0.00023, 0
897.0, -0.00041, 0.00076, -1e-05, 0, -0.00113, -0.00294, -0.00218, -0.00255, -0.00056, 0.00145, -0.01518, -6e-05, 0.0007, 0.0027, -0.00026, 0
897.1, -0.00039, 0.00021, -0.00014, 0, -0.00101, -0.00305, -0.00306, -0.00251, -0.00138, 0.00192, -0.01962, -3e-05, 0.00104, 0.00257, -0.0002, 0
897.2, -0.00049, -0.00028, -0.00066, 0, -0.00093, -0.00301, -0.00353, -0.00242, -0.00202, 0.00213, -0.02174, -0.00044, 0.0012, 0.00278, -3e-05, 0
897.3, -0.00054, -0.00077, -0.001, 0, -0.0009, -0.00293, -0.00397, -0.00189, -0.00262, 0.00249, -0.02269, -0.00023, 0.0014, 0.00266, -8e-05, 0
897.4, -0.00034, -0.00126, -0.00112, 0, -0.00084, -0.00264, -0.00377, -0.00147, -0.00269, 0.00266, -0.02201, -0.00044, 0.00133, 0.00292, -0.00012, 0
897.5, -0.00037, -0.00188, -0.00098, 0, -0.0006, -0.00242, -0.00361, -0.00076, -0.00192, 0.00204, -0.02145, -0.0003, 0.00117, 0.00325, -0.00019, 0
897.6, -0.00038, -0.00228, -0.00088, 0, -0.00058, -0.00211, -0.00343, -0.00028, -0.001, 0.00071, -0.0209, -0.00031, 0.00095, 0.00334, -0.00014, 0
897.7, -0.00045, -0.00245, -0.00075, 0, -0.00058, -0.00215, -0.00338, 0.0006, -0.00035, -0.00033, -0.01958, -0.00023, 0.0009, 0.00298, 6.93889390391e-20, 0
897.8, -0.00034, -0.00288, -0.0002, 0, -0.00073, -0.00245, -0.00236, 0.00102, 6e-05, -0.00087, -0.01836, -0.00032, 0.00067, 0.00293, -0.00014, 0
897.9, -0.00042, -0.00304, -3e-05, 0, -0.00023, -0.0026, -0.00209, 0.00174, 0.00019, -0.00102, -0.01758, -0.00026, 0.00051, 0.00283, 1e-05, 0
898.0, -0.00034, -0.00297, 0.00069, 0, 0.00059, -0.00222, -0.00154, 0.00213, 0.00075, -0.00121, -0.01747, -0.00022, 0.00039, 0.00261, -0.00022, 0
898.1, -0.0003, -0.00298, 0.00112, 0, 0.0015, -0.00203, -0.00125, 0.00225, 0.00094, -0.00142, -0.01755, -0.00031, 0.00017, 0.00265, -0.00018, 0
898.2, -0.00015, -0.00296, 0.00185, 0, 0.00225, -0.00181, -0.00164, 0.00249, 0.00098, -0.00128, -0.01767, -5e-05, -3e-05, 0.00226, -0.00046, 0
898.3, -0.0001, -0.00306, 0.00194, 0, 0.00288, -0.0018, -0.00185, 0.00245, 0.00101, -0.00139, -0.01692, -0.00023, -6e-05, 0.00181, -0.00018, 0
898.4, 2e-05, -0.0034, 0.00204, 0, 0.00339, -0.00195, -0.00188, 0.00205, 0.00078, -0.00141, -0.01678, -0.00046, -0.0002, 0.00158, -0.0001, 0
898.5, -0.0001, -0.00385, 0.00219, 0, 0.00363, -0.0021, -0.0022, 0.00167, 0.00074, -0.00135, -0.01732, -0.00016, -0.00028, 0.00114, -0.00022, 0
898.6, 0.00011, -0.00358, 0.00244, 0, 0.0039, -0.00271, -0.00216, 0.00099, 0.0004, -0.0019, -0.01712, 8e-05, -0.00047, 0.00071, -0.00052, 0
898.7, 0.00015, -0.00311, 0.00215, 0, 0.00359, -0.00284, -0.00236, 0.00022, 0.00071, -0.00191, -0.01571, -0.00019, -0.00067, 0.00042, -0.00021, 0
898.8, 0.00024, -0.00258, 0.00223, 0, 0.00311, -0.00238, -0.00237, -0.00045, 0.001, -0.00188, -0.01423, -0.00044, -0.00074, 0.00033, -0.00023, 0
898.9, 0.00014, -0.00138, 0.00253, 0, 0.00231, -0.00203, -0.00289, -0.00043, 0.00092, -0.00158, -0.01387, 0.00012, -0.00085, -0.00016, 9e-05, 0
899.0, 0.00036, -0.00082, 0.00297, 0, 0.00153, -0.00206, -0.00216, -0.00153, 0.00076, -0.00132, -0.01288, -0.00029, -0.00099, -0.00029, -0.00017, 0
899.1, 0.0004, -0.00035, 0.00317, 0, 0.00056, -0.002, -0.00193, -0.00178, 0.00077, -0.00093, -0.0119, -0.00024, -0.00103, -0.00083, -0.00026, 0
899.2, 0.00026, -1e-05, 0.00346, 0, 6e-05, -0.00191, -0.00192, -0.00149, 0.00055, -0.00013, -0.01067, -7e-05, -0.00108, -0.00169, -0.00031, 0
899.3, 0.00021, 0.00038, 0.0036, 0, -0.00024, -0.00208, -0.00158, -0.00192, -1e-05, 0.00082, -0.00936, -0.00019, -0.00105, -0.0016, -8e-05, 0
899.4, 6e-05, 0.00073, 0.00333, 0, -0.00072, -0.00222, -0.00106, -0.00209, -0.00054, 0.00177, -0.00792, -0.00028, -0.00111, -0.00137, -0.00027, 0
899.5, -9e-05, 0.0007, 0.00308, 0, -0.0014, -0.00221, -0.00081, -0.00227, -0.00159, 0.0021, -0.00675, -4e-05, -0.00101, -0.00165, -0.00031, 0
899.6, -5e-05, 0.00023, 0.00242, 0, -0.00153, -0.0021, -0.00076, -0.00223, -0.00218, 0.00214, -0.0047, -0.00036, -0.00098, -0.00146, -8e-05, 0
899.7, 1e-05, -0.00049, 0.00245, 0, -0.00146, -0.00218, -0.00066, -0.00263, -0.0028, 0.00253, -0.00408, 0.00014, -0.00119, -0.0011, -0.00092, 0
899.8, -0.00027, -0.00111, 0.0013, 0, -0.00145, -0.00224, -0.0018, -0.00228, -0.00291, 0.00243, -0.00392, -0.00014, -0.00096, -0.00111, -0.00014, 0
899.9, -0.00038, -0.00175, 0.00088, 0, -0.00129, -0.00229, -0.00182, -0.00272, -0.00272, 0.00214, -0.0039, -0.0003, -0.00081, -0.0012, -0.00013, 0
900.0, -0.00023, -0.00216, 0.00116, 0, -0.00106, -0.00247, -0.00165, -0.00306, -0.0019, 0.00151, -0.00419, -0.00019, -0.00071, -0.00136, -0.0005, 0
900.1, -0.00042, -0.00234, 0.00061, 0, -0.00027, -0.00282, -0.00205, -0.00281, -0.00048, 0.00096, -0.00445, -0.00018, -0.00043, -0.00198, -0.00014, 0
900.2, -0.00058, -0.00258, -1e-05, 0, 0.00089, -0.00284, -0.00237, -0.0024, 0.00029, 0.00054, -0.00443, -0.00028, -0.0001, -0.0017, 0.00015, 0
900.3, -0.00046, -0.00284, -5e-05, 0, 0.00181, -0.00269, -0.00198, -0.0024, 0.00055, 0.00022, -0.00447, -0.0002, 0.0001, -0.00119, -0.00028, 0
900.4, -0.00027, -0.00312, -0.00034, 0, 0.00278, -0.00256, -0.00173, -0.00246, 0.00092, 2e-05, -0.00411, -0.00047, 0.00048, -0.00128, -0.00031, 0
900.5, -0.0005, -0.00306, -0.00058, 0, 0.00318, -0.00179, -0.00205, -0.00139, 0.00097, -0.00058, -0.00417, -7e-05, 0.00084, -0.00113, -0.00022, 0
900.6, -0.00042, -0.00302, -0.00087, 0, 0.00342, -0.00116, -0.00204, -0.00087, 0.00087, -0.00111, -0.00383, -0.00039, 0.00108, -0.00093, -8e-05, 0
900.7, -0.0004, -0.00296, -0.00078, 0, 0.00355, -0.00113, -0.00215, -3e-05, 0.00091, -0.00131, -0.00383, -5e-05, 0.0012, -0.00085, -0.00033, 0
900.8, -0.00034, -0.00288, -0.001, 0, 0.00313, -0.00081, -0.00231, 0.00081, 0.00114, -0.00125, -0.004, -0.00021, 0.00139, -0.00094, -0.00019, 0
900.9, -0.00023, -0.00287, -0.0012, 0, 0.00255, 0.0001, -0.00163, 0.00096, 0.00107, -0.00113, -0.00385, -0.00065, 0.00134, -0.00055, -6e-05, 0
901.0, -0.00051, -0.00294, -0.00133, 0, 0.00101, 0.00124, -0.00163, 0.00164, 0.00092, -0.00102, -0.00495, -0.0001, 0.00111, -0.00117, -0.0003, 0
901.1, -0.00015, -0.00291, -0.00095, 0, -0.00021, 0.00175, -0.00038, 0.00158, 0.00086, -0.00115, -0.00519, -0.00014, 0.00093, -0.0006, -0.00066, 0
901.2, -0.00034, -0.00284, -0.00149, 0, -0.00104, 0.00251, -0.00029, 0.00224, 0.00073, -0.00198, -0.00502, -0.00031, 0.00093, -0.00025, -8e-05, 0
901.3, -0.00028, -0.0026, -0.00131, 0, -0.00153, 0.00267, 8e-05, 0.00237, 0.00028, -0.00201, -0.00599, 0.00015, 0.00075, -0.00034, -0.00047, 0
901.4, -0.00031, -0.00247, -0.00161, 0, -0.00152, 0.00165, 0.00038, 0.00223, 0.00057, -0.00234, -0.00642, -0.00037, 0.00051, -5e-05, -6e-05, 0
901.5, -0.00034, -0.00237, -0.00177, 0, -0.00156, 0.00067, -0.00042, 0.00246, 0.0008, -0.00436, -0.00708, -0.00014, 0.00025, 0.0003, 8e-05, 0
901.6, -0.00018, -0.00275, -0.00143, 0, -0.00139, 1e-05, -0.00072, 0.00169, 0.00065, -0.00476, -0.00717, -0.00025, 5e-05, 0.00074, -0.0002, 0
901.7, 8e-05, -0.00292, -0.00103, 0, -0.00125, -0.00049, -0.0008, 0.00068, 0.00052, -0.00332, -0.00663, -0.00026, -8e-05, 0.00069, -0.0005, 0
901.8, -3e-05, -0.0027, -0.00165, 0, -0.0013, -0.00077, -0.00148, 8e-05, -3e-05, -0.00176, -0.00497, -0.00017, -0.00027, 0.00096, -0.00031, 0
901.9, 0.00022, -0.0023, -0.00216, 0, -0.00123, -0.00102, -0.00148, -0.0006, -0.00063, -8e-05, -0.00299, -0.00032, -0.00037, 0.00033, -0.00017, 0
902.0, 0.00023, -0.00152, -0.00224, 0, -0.00176, -0.00107, -0.00165, -0.00099, -0.00152, 0.00142, -0.00174, -0.00022, -0.00058, 0.00017, -4e-05, 0
902.1, 0.00037, -0.0009, -0.00214, 0, -0.00189, -0.00132, -0.00143, -0.00183, -0.00196, 0.00246, 0.0, -0.00035, -0.00088, 0.00043, -0.00026, 0
902.2, 0.00048, -0.00042, -0.0022, 0, -0.00171, -0.00134, -0.00145, -0.00226, -0.00204, 0.00301, 0.00128, -0.00061, -0.00104, 0.00012, -6e-05, 0
902.3, 0.00046, -0.00013, -0.00197, 0, -0.00184, -0.00095, -0.0016, -0.00236, -0.00208, 0.00302, 0.0014, -0.00018, -0.00129, 3e-05, -0.00023, 0
902.4, 0.00045, 0.00024, -0.00199, 0, -0.00183, -0.0009, -0.00174, -0.00241, -0.00191, 0.00276, 0.00198, -0.00023, -0.00131, -0.0001, -0.0001, 0
902.5, 0.00027, 0.00079, -0.00175, 0, -0.00195, -0.0009, -0.00152, -0.0025, -0.00143, 0.00179, 0.00246, -0.00025, -0.00113, -0.00015, -0.00038, 0
902.6, 0.00014, 0.00116, -0.00156, 0, -0.00192, -0.00101, -0.0014, -0.00223, -0.00098, 0.00083, 0.00253, -0.0001, -0.00178, -0.00045, -0.0003, 0
902.7, 0.00016, 0.00137, -0.00193, 0, -0.00189, -0.00126, -0.00075, -0.00244, -0.00011, -7e-05, 0.0025, -0.00024, -0.00235, -0.00047, -0.00015, 0
902.8, 9e-05, 0.00092, -0.00219, 0, -0.00138, -0.00167, -7e-05, -0.00253, 0.00128, -0.00042, 0.00241, -0.00069, -0.00276, -0.00109, 0.00011, 0
902.9, 0.00035, 8e-05, -0.00085, 0, -0.00094, -0.00149, 0.00079, -0.00294, 0.0012, -0.0004, 0.00168, -8e-05, -0.00296, -0.00125, -0.00104, 0
903.0, -0.00016, -0.00038, -0.00126, 0, -0.00036, -0.00136, -0.00027, -0.00113, 0.00102, -0.00065, 0.00146, -6e-05, -0.0026, -0.00103, -0.00025, 0
903.1, -0.00021, -0.00091, -0.00163, 0, 0.00063, -0.00159, -0.00017, -0.00035, 0.00105, -0.00096, 0.00218, -0.00098, -0.00198, -0.00104, 0.00044, 0
903.2, -0.00021, -0.00128, -0.00044, 0, 0.00127, -0.00148, -5e-05, 0.00036, 0.00052, -0.0007, 0.00132, -0.00022, -0.00176, -0.00096, -0.00037, 0
903.3, -0.00038, -0.00157, -0.0005, 0, 0.00192, -0.00151, -0.00087, 0.00159, 3e-05, -0.00077, 0.00098, -0.00021, -0.00111, -0.00091, 0.00019, 0
903.4, -5e-05, -0.00189, 0.00029, 0, 0.00269, -0.00188, -0.00024, 0.00139, -0.00011, -0.00072, 0.00121, -0.00037, -0.00096, -0.00081, -0.00025, 0
903.5, -6e-05, -0.00195, -0.00021, 0, 0.00303, -0.0018, -0.00039, 0.00217, -0.00093, -0.00131, 0.00136, -0.00056, -0.00062, -0.00098, 0.00036, 0
903.6, 0.0, -0.00238, 0.00052, 0, 0.00311, -0.00149, 0.0006, 0.00217, -0.00184, -0.0016, 0.00094, -0.00013, -0.00032, -0.00092, -0.00037, 0
903.7, -0.0001, -0.00249, 0.00063, 0, 0.00299, -0.00172, 0.00135, 0.00215, -0.00251, -0.00162, 0.00135, -0.00075, 4e-05, -0.00098, -0.00021, 0
903.8, -0.00018, -0.00241, 0.0011, 0, 0.00191, -0.00094, 0.00126, 0.0027, -0.00299, -0.00126, 0.00065, -0.00011, 0.00011, -0.00173, -0.00034, 0
903.9, -8e-05, -0.00221, 0.00101, 0, 0.00061, -0.00133, 0.00165, 0.00264, -0.00301, -0.00124, 0.00093, -0.00046, 0.00024, -0.00121, -5e-05, 0
904.0, -4e-05, -0.002, 0.00124, 0, -0.00051, -0.00175, 0.00213, 0.00218, -0.003, -0.00056, 0.00069, -0.00024, 0.00015, -0.00085, -0.00012, 0
904.1, -2e-05, -0.00191, 0.00133, 0, -0.00176, -0.00191, 0.00226, 0.00129, -0.00175, 0.00016, 0.00066, -0.00035, -2e-05, -0.00085, -0.00025, 0
904.2, -7e-05, -0.002, 0.00078, 0, -0.0024, -0.00254, 0.00207, 0.00069, -0.00031, 0.00101, 0.00062, -0.00041, -0.00012, -0.00041, -0.00024, 0
904.3, -7e-05, -0.00211, 0.00021, 0, -0.00232, -0.00188, 0.00123, 0.00025, 0.00046, 0.00162, 0.00041, -0.00022, -0.00039, -0.00011, -0.00013, 0
904.4, -0.00013, -0.00195, 0.00021, 0, -0.00162, -0.00144, 0.00083, -0.00067, 0.00086, 0.00218, 0.00016, 0.00013, -0.0008, 9e-05, -0.00044, 0
904.5, -0.00024, -0.00161, -3e-05, 0, -0.00134, -0.00134, 0.00044, -0.00131, 0.00104, 0.00244, 0.00057, -0.0002, -0.00102, 0.00051, -0.00028, 0
