Time Audience01 Audience02 Audience03 Audience04 Audience05 Audience06 Audience07 Audience08 Audience09 Audience10 Audience11 Audience12 Audience13 Audience14 Audience15 Audience16 
616.8 -0.00093 -0.00657 -0.00071 0 -0.00145 -0.01355 0.01105 -0.00349 0.00168 0.00345 0.00082 -0.01626 0.00068 -0.01628 -0.00032 0
616.9 -0.00075 -0.00109 -0.00197 0 -0.00149 -0.0131 0.00982 -0.00058 0.00101 0.00356 0.00089 -0.01482 0.00095 -0.01817 -0.00024 0
617.0 -0.00109 0.00224 -0.001 0 -0.0012 -0.01297 0.00838 0.00065 0.00033 0.00335 0.00056 -0.01552 0.00082 -0.01891 -0.00021 0
617.1 -0.00095 0.00147 0.0007 0 -0.00113 -0.01255 0.00914 0.00153 1e-05 0.0031 0.00052 -0.01425 0.00052 -0.02023 -1e-05 0
617.2 -0.00038 0.00208 0.00245 0 -0.00067 -0.01134 0.00906 0.0025 -9e-05 0.00302 0.00034 -0.01346 -0.00027 -0.02006 -9e-05 0
617.3 -0.00014 0.00305 0.0029 0 -0.00057 -0.01113 0.0077 0.00304 -0.00019 0.00293 0.00038 -0.01223 -0.00026 -0.02094 1e-05 0
617.4 -0.00038 -0.00117 0.002 0 -0.00087 -0.01071 0.0072 0.00335 -0.00074 0.00272 0.00016 -0.00971 -0.00038 -0.02042 -3e-05 0
617.5 -0.0007 -0.00492 0.00086 0 -0.00106 -0.00761 0.00714 0.00392 -0.00143 0.00264 0.00011 -0.00576 -0.00034 -0.02076 7e-05 0
617.6 -0.00032 -0.00165 0.00093 0 -0.0013 -0.00342 0.00701 0.00436 -0.00195 0.0028 0.00018 -0.00166 -0.00056 -0.02006 0.0 0
617.7 -0.00017 0.00245 0.00078 0 -0.00183 4e-05 0.0071 0.00483 -0.00271 0.00297 1e-05 0.00299 -0.00081 -0.02072 3e-05 0
617.8 -0.00022 0.00292 0.00146 0 -0.00103 0.00271 0.00675 0.00576 -0.00301 0.00319 -0.00013 0.00722 -0.00072 -0.02084 1e-05 0
617.9 -0.00018 0.00297 0.00129 0 -0.00075 0.00495 0.00624 0.00699 -0.00309 0.00384 -0.00013 0.01138 -0.00069 -0.02053 -0.0001 0
618.0 -4e-05 0.00378 0.00046 0 -0.00057 0.00583 0.00596 0.00671 -0.00304 0.00464 -0.00022 0.01516 -0.00066 -0.01745 -0.00034 0
618.1 0.00035 0.00552 8e-05 0 -0.00062 0.00688 0.00564 0.00541 -0.00305 0.00499 -0.00028 0.01851 -0.00037 -0.01056 -0.00029 0
618.2 0.00053 0.00213 -8e-05 0 -0.00039 0.00731 0.00422 0.00532 -0.00299 0.00441 -0.00054 0.02113 3e-05 0.00103 -5e-05 0
618.3 0.00032 -0.00959 -0.00092 0 0.00373 0.00782 0.0037 0.01059 -0.00278 0.00396 -0.00076 0.02147 0.00027 -0.0014 9e-05 0
618.4 0.00011 -0.00254 -0.00221 0 0.00649 0.00796 0.00282 0.01067 -0.0026 0.00361 -0.00086 0.02019 0.00035 -0.00306 0.00022 0
618.5 0.0 0.00191 -0.00212 0 0.00578 0.00809 0.00199 0.00401 -0.00165 0.00303 -0.00038 0.01891 4e-05 -0.00359 0.00015 0
618.6 -0.00022 0.00348 -0.00089 0 0.00578 0.00833 0.00173 0.00193 -0.00051 0.00274 -0.0005 0.01803 2e-05 -0.00316 8e-05 0
618.7 -0.00013 0.00592 0.00033 0 0.00583 0.00822 0.00178 0.00213 0.00026 0.00084 -0.00078 0.01658 -5e-05 -0.00341 5e-05 0
618.8 0.00026 0.00663 0.00101 0 0.00522 0.00802 0.00173 0.00249 0.00088 -0.00134 -0.00089 0.01542 -0.00014 -0.00406 0.0 0
618.9 0.00038 0.00662 0.00106 0 0.00478 0.00775 0.00168 0.00247 0.00101 -0.00026 -0.0013 0.01405 -0.00023 -0.00422 -0.00013 0
619.0 0.00029 0.00648 0.0005 0 0.00466 0.00732 0.00145 0.00239 0.0013 0.00428 -0.00193 0.01302 -0.00034 -0.00438 -0.00041 0
619.1 0.00041 -0.00103 -0.00045 0 0.00512 0.007 0.001 0.00259 0.00161 0.01021 -0.00216 0.01217 -0.00032 -0.00447 -0.00038 0
619.2 0.00019 -0.00288 -0.00082 0 0.00495 0.00682 0.00045 0.00176 0.00186 0.0129 -0.00252 0.01125 -0.00036 -0.00419 -0.00054 0
619.3 0.00028 0.00023 -0.00066 0 0.00469 0.00638 0.00039 0.00078 0.00216 0.01345 -0.00237 0.01053 -0.00031 -0.00393 -0.00045 0
619.4 0.00037 0.00274 0.00106 0 0.00445 0.00606 0.00041 -1e-05 0.00259 0.01426 -0.00186 0.01011 -0.00051 -0.00337 -0.00028 0
619.5 0.00036 0.00344 0.00159 0 0.00407 0.00586 0.00055 -0.00029 0.00285 0.01253 -0.00119 0.00884 -0.00029 -0.00299 -0.00011 0
619.6 0.00028 -0.00618 0.00103 0 0.00358 0.00567 0.00103 -0.00027 0.00267 0.00954 -0.00078 0.00806 -0.00035 -0.00299 5e-05 0
619.7 4e-05 -0.00298 0.00102 0 0.00376 0.0053 0.00079 -0.00017 0.00254 0.00892 -0.0005 0.00775 -0.00039 -0.00275 0.00016 0
619.8 -0.00011 0.00169 0.00085 0 0.00379 0.00515 0.00052 -0.00019 0.00254 0.00918 -0.00058 0.00746 -0.0004 -0.00224 0.00022 0
619.9 -0.00012 0.00452 0.00017 0 0.00313 0.00485 0.00057 0.00026 0.00227 0.00995 -0.00083 0.00725 -0.00031 -0.00165 0.00013 0
620.0 -0.00013 0.0052 -0.00014 0 0.00313 0.00445 0.00078 0.0016 0.00183 0.00925 -0.00082 0.0069 -0.00028 -0.00109 0.0003 0
620.1 0.00025 0.00587 -0.00078 0 0.003 0.0042 0.00069 0.00293 0.00103 0.00725 -0.00065 0.00657 -0.00035 -0.00033 0.00026 0
620.2 0.00011 0.00575 -0.00151 0 0.00277 0.00395 0.00045 0.00408 -0.00061 0.00673 -0.00067 0.00646 -0.00038 0.00063 0.00031 0
620.3 -7e-05 0.00606 -0.0025 0 0.00277 0.0038 0.00029 0.00685 -0.00168 0.00661 -0.00059 0.00641 -0.0002 0.0015 0.00028 0
620.4 -0.0001 0.00729 -0.00247 0 0.00274 0.00361 0.00022 0.00814 -0.00237 0.00783 -0.00043 0.00648 9e-05 0.00276 0.00021 0
620.5 -0.00047 0.00657 -0.00126 0 0.0024 0.00336 -0.00011 0.00676 -0.00283 0.00922 -0.0005 0.00649 0.00048 0.00424 -0.00018 0
620.6 -0.00086 0.00575 -0.00012 0 0.00217 0.00321 -0.00049 0.00571 -0.00285 0.01062 -0.00056 0.00568 0.00065 0.00572 -9e-05 0
620.7 -0.00081 0.00438 0.0007 0 0.00208 0.00302 -0.00027 0.00557 -0.00221 0.01062 -0.00056 0.00481 0.00064 0.00669 7e-05 0
620.8 -0.00022 0.00356 0.00161 0 0.00207 0.00291 -6e-05 0.00496 -0.00161 0.01116 -0.00055 0.00442 0.00046 0.00759 0.00027 0
620.9 -0.00021 0.00333 0.00097 0 0.00217 0.00286 -3e-05 0.00484 -0.00188 0.01252 -0.00055 0.00439 0.00023 0.00813 0.00026 0
621.0 -0.00024 0.00324 -0.00095 0 0.00201 0.00284 9e-05 0.00416 -0.00146 0.01252 -0.00068 0.00432 -3e-05 0.00805 0.0003 0
621.1 -0.00027 0.00333 -0.00105 0 0.0021 0.00267 8e-05 0.004 -0.00149 0.01206 -0.00068 0.0043 0.0 0.00771 0.00052 0
621.2 -0.00024 0.00367 0.00312 0 0.00219 0.00265 0.00035 0.00379 0.00027 0.01108 -0.00095 0.00433 -6e-05 0.00718 0.00054 0
621.3 -0.00019 0.00417 0.00684 0 0.00219 0.00264 0.00025 0.00341 0.00132 0.00986 -0.00153 0.00438 -0.00022 0.00684 0.00022 0
621.4 -0.00016 0.00411 0.0129 0 0.00212 0.00223 -9e-05 0.00313 0.00163 0.009 -0.00202 0.00426 -0.00024 0.00636 -4e-05 0
621.5 -0.00019 0.00367 0.01734 0 0.00212 0.00198 -4e-05 0.00249 0.00198 0.00901 -0.00241 0.00418 -0.00035 0.00594 -0.00034 0
621.6 -0.00014 0.00269 0.01761 0 0.00209 0.00153 -7e-05 0.00207 0.00192 0.00857 -0.00277 0.00413 -0.00039 0.00546 -0.0005 0
621.7 0.00026 0.00288 0.01549 0 0.00225 0.00139 6e-05 0.00127 0.0019 0.00772 -0.003 0.00399 -0.00038 0.00487 -0.00058 0
621.8 0.00048 0.00406 0.01001 0 0.00249 0.00135 0.00017 0.00089 0.00185 0.00665 -0.00285 0.004 -0.00039 0.00456 -0.00059 0
621.9 0.00051 0.00463 0.00457 0 0.00276 0.00163 0.00024 0.00087 0.00153 0.00545 -0.00222 0.00342 -0.00039 0.00414 -0.00053 0
622.0 0.00053 0.00484 -0.0014 0 0.00275 0.00201 0.00038 0.00074 0.00089 0.00482 -0.00154 0.00288 -0.00029 0.00401 -0.00049 0
622.1 0.00053 0.00308 -0.00541 0 0.00279 0.00247 0.00044 0.00067 0.00047 0.00388 -0.00084 0.00261 -0.00033 0.00401 -0.00031 0
622.2 0.00053 -0.00021 -0.00826 0 0.00275 0.00298 8e-05 0.00072 -2e-05 0.00328 -0.00034 0.0026 -0.00031 0.00387 -0.0003 0
622.3 0.00051 -0.00013 -0.00827 0 0.00244 0.00343 -0.0001 0.00083 -0.00095 0.00304 -1e-05 0.00265 -0.00029 0.00332 -0.00017 0
622.4 0.00042 0.002 -0.00556 0 0.00209 0.00378 4e-05 0.00068 -0.00197 0.00294 0.00014 0.00283 -0.00027 0.0029 -0.00015 0
622.5 0.00035 0.00503 -0.00288 0 0.0018 0.00396 0.00011 0.00047 -0.00239 0.00297 0.00035 0.00271 -0.00024 0.00247 -6e-05 0
622.6 0.00042 0.00369 -0.00155 0 0.0016 0.0036 0.0001 0.0004 -0.00163 0.00269 0.00048 0.00281 -0.00021 0.00219 -0.00011 0
622.7 0.00045 0.00126 -0.00057 0 0.00142 0.00311 0.00027 0.00041 -0.00086 0.00243 0.0005 0.0027 -0.0003 0.00199 -2e-05 0
622.8 0.00032 0.00029 0.00044 0 0.00121 0.00267 0.00046 0.00053 -0.00086 0.00247 0.00054 0.00266 -0.00017 0.002 -4e-05 0
622.9 0.00033 0.00454 0.00036 0 0.00108 0.00186 0.00037 0.00062 -0.00097 0.00267 0.0006 0.00261 -0.00022 0.00144 1e-05 0
623.0 0.00026 0.00594 -0.00093 0 0.00084 0.00111 8e-05 0.00066 -0.00154 0.00291 0.00055 0.00267 -9e-05 0.00091 -9e-05 0
623.1 0.00026 0.00746 -0.00162 0 0.00062 0.00049 -3e-05 0.0006 -0.00197 0.00314 0.00045 0.00262 -0.00015 0.00082 -0.00051 0
623.2 0.00017 0.00799 -0.00156 0 0.00076 0.00013 0.00011 0.00031 -0.00244 0.00371 0.00054 0.00281 -0.00018 0.00088 -0.00067 0
623.3 0.0 0.00908 -0.00159 0 0.0008 0.0 0.00018 0.00041 -0.00256 0.00427 0.00047 0.00242 -0.00016 0.00079 -0.0006 0
623.4 0.0001 0.00993 -0.00268 0 0.00088 -5e-05 0.00029 0.00093 -0.00257 0.00466 0.00026 0.00178 -2e-05 0.00093 -0.00051 0
623.5 0.0002 0.01148 -0.004 0 0.00075 0.0 0.00033 0.00158 -0.00168 0.00394 -0.0007 0.00149 0.00024 0.00147 -0.00023 0
623.6 0.00021 0.01352 -0.00437 0 0.00088 -5e-05 0.00046 0.00244 -0.0009 0.00382 -0.00113 0.00142 0.00056 0.00183 -3e-05 0
623.7 0.00015 0.01683 -0.00471 0 0.0009 -0.00022 9e-05 0.00327 -0.00037 0.00269 -0.00061 0.00151 0.00085 0.00206 0.00013 0
623.8 0.00014 0.01896 -0.00449 0 0.00117 -0.0001 -5e-05 0.00373 -0.00133 -0.00212 -0.00045 0.0017 0.00086 0.00249 9e-05 0
623.9 0.00014 0.02161 -0.00183 0 0.00164 -6e-05 2e-05 0.00371 -0.00068 -0.00492 0.00094 0.00175 0.00076 0.00306 -0.00013 0
624.0 1e-05 0.02418 -0.00074 0 0.0019 -3e-05 0.00019 0.00351 0.00096 -0.01155 0.00117 0.00187 0.0006 0.00386 -0.00027 0
624.1 6e-05 0.02636 -0.00023 0 0.00209 -1e-05 0.00032 0.0028 0.00173 -0.01672 0.00261 0.00176 0.00035 0.0048 -0.00039 0
624.2 0.00019 0.02881 -3e-05 0 0.00228 8e-05 0.00043 0.00192 0.0022 -0.01963 0.00248 0.0018 0.00028 0.00595 -0.00039 0
624.3 0.00031 0.03072 -0.00065 0 0.00238 0.0001 0.00048 0.00106 0.00249 -0.02208 0.00207 0.0018 4e-05 0.007 -0.00046 0
624.4 0.00021 0.03167 -0.00188 0 0.00221 4e-05 0.00037 0.00029 0.00244 -0.02286 0.00211 0.00185 -5e-05 0.00829 -0.00045 0
624.5 0.00017 0.03396 -0.00238 0 0.00196 -0.00053 0.00047 0.00014 0.0022 -0.02325 0.0036 0.00186 -5e-05 0.01014 -0.00057 0
624.6 0.00018 0.03074 -0.00105 0 0.00178 -0.00703 0.00066 2e-05 0.00204 -0.02398 0.00447 0.00185 -0.00011 0.01223 -0.00049 0
624.7 0.00019 0.02633 0.00196 0 0.00156 -0.01232 0.00066 -0.00047 0.00216 -0.02249 0.00502 0.00159 -0.00013 0.01391 -0.00073 0
624.8 0.00052 0.02052 0.00317 0 0.00122 -0.01478 0.00059 -0.0006 0.00207 -0.02067 0.00568 0.00086 -0.00015 0.01614 -0.00078 0
624.9 0.00077 0.01363 0.00158 0 0.00052 -0.01054 0.00076 -0.00057 0.00183 -0.02186 0.00576 0.00062 -0.00022 0.01882 -0.0009 0
625.0 0.00061 0.00713 -0.00096 0 -0.00167 -0.00977 0.00045 -0.00055 0.00183 -0.02074 0.0074 0.00053 -0.0002 0.02346 -0.00106 0
625.1 0.00026 0.00529 -0.00238 0 -0.00309 -0.00986 0.00036 -0.00048 0.00173 -0.02016 0.00993 0.00077 -0.00011 0.03045 -0.00096 0
625.2 8e-05 0.00342 -0.00606 0 -0.00266 -0.01165 0.00047 -0.00043 0.00171 -0.01909 0.01358 0.00112 -0.00022 0.03796 -0.00116 0
625.3 -2e-05 -0.00168 -0.00678 0 -0.00246 -0.00948 0.00085 -0.00065 0.00151 -0.01869 0.01625 0.00129 -0.00012 0.04575 -0.00141 0
625.4 -0.00027 -0.00539 -0.00349 0 -0.00224 -0.00906 0.00177 -0.00087 0.00143 -0.01774 0.0188 0.00066 -0.0002 0.04987 -0.00204 0
625.5 -0.00028 -0.00432 -0.00331 0 -0.00216 -0.00893 0.00455 -0.0009 0.00159 -0.01777 0.01051 0.00013 -0.0001 0.05055 -0.00249 0
625.6 -0.00048 -0.00521 -0.00274 0 -0.00221 -0.0096 0.00649 -0.00044 0.00145 -0.0156 0.0041 -0.00017 0.00013 0.05836 -0.00282 0
625.7 -0.0008 -0.00471 -0.00076 0 -0.00229 -0.00962 0.00848 0.00014 0.00129 -0.01459 0.00179 -0.0005 0.00067 0.07024 -0.00292 0
625.8 -0.00129 -0.00647 0.00031 0 -0.00218 -0.00973 0.0096 0.00077 0.00038 -0.01445 0.00791 -6e-05 0.00075 0.06228 -0.00323 0
625.9 -0.00213 0.00101 -0.00081 0 -0.00209 -0.00991 0.00893 0.00154 -0.00059 -0.01244 0.0121 0.00054 0.00093 0.05184 -0.00325 0
626.0 -0.0023 0.00231 -0.00256 0 -0.00196 -0.01014 0.01064 -0.00172 -0.00104 -0.01313 0.01725 0.00085 0.0007 0.04217 -0.00246 0
626.1 -0.00228 2e-05 -0.00242 0 -0.00175 -0.00742 0.0116 -0.00738 -0.00169 -0.00996 0.01816 0.00022 0.00046 0.0292 -0.00217 0
626.2 -0.00222 -0.00645 -0.0008 0 -0.00139 -0.0042 0.01176 -0.01143 -0.00231 -0.00595 0.01868 -0.00045 0.00016 0.0178 -0.00195 0
626.3 -0.00198 -0.00422 -0.00012 0 -0.0007 -0.00545 0.01132 -0.01299 -0.00266 -0.00394 0.01595 -0.00035 0.0 0.00824 -0.00214 0
626.4 -0.00194 -0.00183 0.00081 0 -5e-05 -0.00483 0.01045 -0.01238 -0.00288 -0.00126 0.01356 -0.00067 -1e-05 0.00086 -0.00211 0
626.5 -0.00175 -0.0026 0.00112 0 0.00055 -0.00758 0.00673 -0.01156 -0.00301 0.0002 0.01088 -0.00055 -6e-05 -0.00319 -0.00199 0
626.6 -0.00146 -0.00296 0.00061 0 0.00112 -0.00728 0.001 -0.01078 -0.00301 -0.00054 0.00781 -0.00014 -0.00014 -0.00581 -0.00176 0
626.7 -0.00122 -0.00256 -0.00014 0 0.00153 -0.01154 -0.00501 -0.0095 -0.00299 0.00156 0.00517 -9e-05 -0.00022 -0.00633 -0.00134 0
626.8 -0.00097 -0.00227 0.00029 0 0.00173 -0.00547 -0.01251 -0.00589 -0.00287 0.00345 0.00258 -0.00031 -0.0001 -0.00597 -0.00089 0
626.9 -0.00085 -0.00174 0.0006 0 0.00186 -0.00382 -0.01624 -0.00299 -0.00279 0.00579 0.00022 -0.00025 -0.00017 -0.00571 -0.00044 0
627.0 -0.00068 -0.00145 0.0009 0 0.00115 -0.0058 -0.0189 -0.00238 -0.00267 0.00621 -0.00374 -0.00024 -7e-05 -0.00521 -0.00021 0
627.1 -0.00059 -0.00226 0.00069 0 0.00051 -0.00562 -0.01976 -0.00159 -0.00237 0.00647 -0.00457 0.00033 -0.00027 -0.00509 0.00016 0
627.2 -0.0002 -0.0016 -0.00172 0 0.00171 -0.00592 -0.01873 -0.00079 -0.00178 0.00634 -0.00247 0.00019 -0.0001 -0.00569 0.00023 0
627.3 4e-05 0.00117 -0.00525 0 -0.00075 -0.00552 -0.01819 -0.00047 -0.00103 0.00654 -0.00058 0.00067 -0.00015 -0.00621 0.00021 0
627.4 0.00016 -0.00204 -0.00656 0 -0.00203 -0.00134 -0.01741 -0.00055 -0.00022 0.0055 0.00019 0.0008 -0.00013 -0.00547 8e-05 0
627.5 0.00026 -0.00051 -0.00582 0 -0.00232 0.00538 -0.01664 -0.00084 0.00055 0.005 -0.00015 0.00066 -0.00013 -0.00533 0.00018 0
627.6 0.00035 0.00299 -0.00572 0 -0.00419 0.00764 -0.01609 -0.0013 0.0011 0.00499 -0.00054 0.00107 -0.00011 -0.00533 0.00015 0
627.7 0.00056 0.005 -0.00575 0 -0.00459 0.00804 -0.01527 -0.00129 0.00124 0.00487 -0.00097 0.00196 -9e-05 -0.00565 9e-05 0
627.8 0.00071 0.00622 -0.00547 0 -0.00399 0.00724 -0.01443 -0.00153 0.00132 0.00485 -0.00111 0.003 -4e-05 -0.00625 9e-05 0
627.9 0.00072 0.00817 -0.00509 0 -0.00471 0.0069 -0.01206 -0.00153 0.00146 0.00452 -0.00082 0.00386 6e-05 -0.00647 5e-05 0
628.0 0.00085 0.00887 -0.00304 0 -0.00424 0.00744 -0.00866 -0.0012 0.00161 0.00429 -0.00084 0.00447 0.00031 -0.00628 -3e-05 0
628.1 0.00087 0.00888 -0.00024 0 -0.00423 0.00704 -0.005 -0.00098 0.00134 0.00382 -0.00186 0.00537 0.00069 -0.00604 -4e-05 0
628.2 0.00101 0.00876 0.00128 0 -0.00388 0.0063 -0.00125 -0.00061 0.0012 0.00324 -0.00242 0.00617 0.00083 -0.00587 5e-05 0
628.3 0.00096 0.0085 0.00057 0 -0.00403 0.00615 0.00203 -0.00031 0.00122 0.00327 -0.00324 0.00608 0.00082 -0.00564 4e-05 0
628.4 0.00089 0.00781 0.00098 0 -0.00416 0.00516 0.00413 -0.00039 0.00129 0.00359 -0.00304 0.0054 0.00066 -0.00547 -9e-05 0
628.5 0.00099 0.00732 0.00184 0 -0.00431 0.00557 0.00595 -0.00016 0.00111 0.00348 -0.0027 0.00444 0.00044 -0.00484 -0.00052 0
628.6 0.00098 0.0082 0.00235 0 -0.00413 0.00679 0.00662 0.00058 0.00113 0.0033 -0.00293 0.00378 0.00012 -0.00432 -0.00075 0
628.7 0.00085 0.00919 0.00175 0 -0.00395 0.00725 0.00752 0.00153 0.00132 0.0032 -0.00296 0.00258 0.00012 -0.00346 -0.00041 0
628.8 0.00092 0.00951 0.00047 0 -0.00398 0.00717 0.00833 0.00236 0.00156 0.00309 -0.00263 0.001 -4e-05 -0.00276 -0.0002 0
628.9 0.00086 0.00984 0.00075 0 -0.00393 0.00782 0.00854 0.00287 0.00155 0.00214 -0.0034 0.00034 -7e-05 -0.00191 -1e-05 0
629.0 0.0009 0.00786 0.00105 0 -0.00528 0.00878 0.00845 0.00353 0.00099 0.00127 -0.00439 9e-05 -0.00012 -0.0012 0.00015 0
629.1 0.00101 0.00671 0.00132 0 -0.00556 0.00887 0.00802 0.00361 0.00061 0.00094 -0.00459 4e-05 -0.00019 -0.00072 4e-05 0
629.2 0.00082 0.00461 0.00202 0 -0.0053 0.00844 0.00735 0.0034 0.00011 0.00069 -0.0038 0.00011 -0.00025 9e-05 -0.00016 0
629.3 0.00096 0.0046 0.00231 0 -0.00504 0.00815 0.00692 0.00302 -0.0008 0.00069 -0.00252 0.00017 -0.00034 0.00027 -0.00038 0
629.4 0.00091 0.00488 0.00231 0 -0.0048 0.00784 0.00651 0.00235 -0.00172 0.00037 -0.00242 0.00032 -0.0004 0.00074 -0.0004 0
629.5 0.00082 0.00557 0.0017 0 -0.00471 0.00766 0.00608 0.0018 -0.00214 -4e-05 -0.00255 0.00036 -0.00032 0.00048 -0.00039 0
629.6 0.00077 0.0044 0.0016 0 -0.00436 0.00722 0.00572 0.00147 -0.00232 -9e-05 -0.00306 0.00034 -0.00033 0.00039 -0.00051 0
629.7 0.00072 0.00366 0.00183 0 -0.00406 0.00702 0.00481 0.00122 -0.00279 -0.00038 -0.00324 0.00044 -0.00031 0.00029 -0.00039 0
629.8 0.00073 0.00305 0.00156 0 -0.00378 0.00679 0.0042 0.00079 -0.00272 -0.00071 -0.0033 0.00045 -0.00028 0.00032 -0.00023 0
629.9 0.00069 0.00301 0.00144 0 -0.0036 0.00641 0.00392 0.00053 -0.00208 -0.00059 -0.00331 0.00063 -0.0002 0.0002 -0.00019 0
630.0 0.00069 0.00303 0.00172 0 -0.00332 0.00619 0.00372 0.00047 -0.00156 -0.00071 -0.00321 0.00037 -0.00025 5e-05 -0.00014 0
630.1 0.0007 0.00296 0.00179 0 -0.00327 0.00579 0.00351 0.00047 -0.00188 -0.00065 -0.00316 -0.00033 -0.00026 -0.00039 -7e-05 0
630.2 0.00077 0.00295 0.00177 0 -0.0031 0.00511 0.0034 0.00041 -0.00157 -0.00049 -0.00327 -0.00063 -0.00021 -0.00071 0.0 0
630.3 0.00065 0.00115 0.00082 0 -0.003 0.0046 0.00298 0.00044 -0.00064 -0.00043 -0.00317 -0.00061 -2e-05 -0.00101 8e-05 0
630.4 0.0007 0.00045 -0.00069 0 -0.00291 0.00418 0.00254 0.00046 0.00069 -0.00045 -0.00302 -0.0003 0.00016 -0.00115 0.00015 0
630.5 0.00063 0.0026 -0.00234 0 -0.00282 0.00398 0.00225 0.00057 0.00186 -0.0003 -0.00305 -2e-05 0.0005 -0.00123 0.00034 0
630.6 0.00058 0.00421 -0.00255 0 -0.0026 0.00379 0.00215 0.00046 0.00234 -0.00033 -0.00292 4e-05 0.00067 -0.00167 0.00046 0
630.7 0.00068 0.00575 -0.0025 0 -0.0026 0.00345 0.00208 0.00019 0.00262 -0.00061 -0.00293 0.00026 0.00064 -0.00191 0.00034 0
630.8 0.00065 0.0056 -0.00161 0 -0.00255 0.00319 0.00206 8e-05 0.0022 -0.00081 -0.00308 0.00018 0.00049 -0.00222 0.00027 0
630.9 0.00066 0.00444 -0.00047 0 -0.00247 0.00305 0.00213 0.00014 0.00135 -0.00076 -0.0032 0.00025 0.00034 -0.00234 0.0001 0
631.0 0.00057 0.00363 0.00035 0 -0.00226 0.003 0.00193 0.00025 0.001 -0.00065 -0.00326 0.00032 0.00018 -0.00237 7e-05 0
631.1 0.00054 0.00324 0.00093 0 -0.00206 0.00282 0.00153 0.0003 0.00133 -0.00043 -0.00337 0.00036 7e-05 -0.00254 0.00033 0
631.2 0.0006 0.00323 0.00093 0 -0.00208 0.00261 0.0015 0.00031 0.00131 -0.0002 -0.00325 0.00037 0.00115 -0.00249 0.00065 0
631.3 0.00054 0.00325 0.0012 0 -0.0023 0.00246 0.00196 0.00036 0.00114 -8e-05 -0.00301 0.00067 -0.00043 -0.00277 0.00028 0
631.4 0.00049 0.00279 0.00137 0 -0.00265 0.00239 0.00328 0.0008 0.0012 -5e-05 -0.00271 0.00032 0.00049 -0.00295 0.0002 0
631.5 0.00043 0.00027 0.00109 0 -0.00363 0.00222 0.00403 0.00128 0.00129 9e-05 -0.00238 -0.00302 0.00051 -0.00302 0.00014 0
631.6 0.00044 -0.00033 7e-05 0 -0.00386 0.00201 0.0041 0.0015 0.00123 0.00031 -0.00204 -0.01002 -0.00065 -0.00288 0.00029 0
631.7 0.00032 0.00036 -0.00079 0 -0.00216 0.002 0.00461 0.0018 0.00117 0.00085 -0.00165 -0.01071 0.00025 -0.00289 0.00039 0
631.8 0.00028 0.00119 -0.00018 0 -0.00047 0.00191 0.00491 0.00199 0.00131 0.00196 -0.00145 -0.01093 -8e-05 -0.00273 0.00053 0
631.9 0.00015 0.00453 0.00112 0 -0.00043 0.00203 0.00566 0.00222 0.00124 0.00277 -0.00114 -0.01152 9e-05 -0.00261 0.00055 0
632.0 0.00019 0.00316 0.00166 0 -1e-05 0.00183 0.00476 0.00203 0.00088 0.00396 -0.00112 -0.01184 -6e-05 -0.00267 0.00056 0
632.1 0.00104 0.00465 0.00246 0 0.00025 0.00144 -0.00243 0.00157 -0.00018 0.00626 -0.00108 -0.01543 -0.00068 -0.0019 0.00017 0
632.2 0.00097 0.00024 0.00213 0 0.0003 0.00112 -0.00722 0.00101 -0.00106 0.00895 -0.00107 -0.01451 -0.00169 -0.00042 -0.00024 0
632.3 0.00052 0.0007 -0.00387 0 0.00023 0.00111 -0.01061 0.0008 -0.00196 0.01045 -0.00101 -0.0138 -0.00259 0.00252 -0.00053 0
632.4 0.00094 -0.00177 -0.00867 0 0.00027 0.00118 -0.01036 0.00022 -0.00257 0.01034 -0.00103 -0.01351 -0.00237 0.00562 -0.00055 0
632.5 1e-05 -0.00281 -0.00726 0 0.00092 0.00115 -0.01233 -0.00249 -0.00278 0.00271 -0.00093 -0.01459 -0.00187 0.00904 -0.00077 0
632.6 -0.00122 -0.0083 -0.00607 0 0.00122 0.00094 -0.01443 -0.00612 -0.00272 -0.00262 -0.00092 -0.01437 -0.00173 0.01207 -0.00067 0
632.7 -0.00149 -0.0081 -0.00311 0 0.00102 0.00081 -0.0105 -0.00817 -0.00264 -0.00568 -0.00107 -0.01716 -0.00158 0.0144 -0.00057 0
632.8 -0.00241 -0.00436 -0.00451 0 0.00046 0.00073 0.00062 -0.00863 -0.00238 -0.00402 -0.00095 -0.01667 -0.00221 0.01554 -0.00043 0
632.9 -0.0023 -0.00347 -0.00336 0 -3e-05 0.00072 0.00883 -0.00737 -0.00219 -0.00291 -0.00084 -0.0165 -0.00188 0.01484 -0.00039 0
633.0 -0.00229 -0.0045 -0.00567 0 6e-05 0.00082 0.01525 -0.00485 -0.00218 -0.00263 -0.00091 -0.01597 -0.0018 0.01375 -0.00021 0
633.1 -0.0023 -0.00205 -0.00352 0 -0.00038 0.00094 0.01825 -0.00228 -0.00187 -0.00221 -0.00091 -0.01398 0.0011 0.0122 -0.00021 0
633.2 -0.00232 -0.0022 -0.00045 0 -0.00015 0.00058 0.01668 -0.00158 -0.00104 -0.00204 -0.00093 -0.01278 -0.00046 0.01087 -0.00015 0
633.3 -0.00217 -0.00221 0.00065 0 -0.00078 0.0004 0.01446 -0.00087 -0.0001 -0.00197 -0.00095 -0.01208 -0.00099 0.0098 -2e-05 0
