Time Audience01 Audience02 Audience03 Audience04 Audience05 Audience06 Audience07 Audience08 Audience09 Audience10 Audience11 Audience12 Audience13 Audience14 Audience15 Audience16 
753.8 -0.00031 -0.00014 -0.00072 0 -7e-05 -0.00297 -0.00116 -0.00138 -0.00041 -0.00129 0.0007 -0.00279 -0.00017 0.0048 0.00034 0
753.9 -0.00037 0.0002 -0.00055 0 -4e-05 -0.00297 -0.00098 -0.00164 0.00013 -0.00124 0.00033 -0.00252 -8e-05 0.00568 0.00056 0
754.0 -0.00036 0.00059 -0.00067 0 2e-05 -0.00274 -0.00084 -0.00167 0.00031 -0.00119 -2e-05 -0.00235 -0.00015 0.00521 0.00066 0
754.1 -0.00044 0.00092 -0.00087 0 6e-05 -0.00211 -0.00077 -0.00159 0.00066 -0.00115 -0.00034 -0.00235 -0.00011 0.00432 0.00074 0
754.2 -0.00039 0.00127 -0.00078 0 -0.00012 -0.00172 -0.00056 -0.00166 0.00012 -0.00107 -0.00078 -0.00222 -0.0001 0.00346 0.00075 0
754.3 -0.00036 0.00139 -0.00076 0 1e-05 -0.00145 -0.00054 -0.00174 -0.00064 -0.00085 -0.00101 -0.00217 -0.00013 0.00254 0.00038 0
754.4 -0.00028 0.00149 -0.0005 0 0.00027 -0.00107 -0.00053 -0.00143 -0.00122 -0.00112 -0.00118 -0.00204 -0.00013 0.00162 1e-05 0
754.5 -0.00022 0.00151 -0.00023 0 0.00053 -0.00123 -2e-05 -0.00115 -0.00195 -0.00114 -0.00141 -0.00184 -5e-05 0.00104 -0.00028 0
754.6 -0.00032 0.00138 0.00017 0 0.00089 -0.00119 0.00073 -0.00122 -0.00262 -0.00107 -0.00151 2e-05 -8e-05 0.00042 -0.00041 0
754.7 -0.00032 0.00122 0.0005 0 8e-05 -0.00139 0.00128 -0.00101 -0.00306 -0.00101 -0.00163 0.00404 -0.0002 -5e-05 -0.00048 0
754.8 -0.00026 0.00081 0.00046 0 0.0001 -0.00147 0.00188 -0.00119 -0.00344 -0.00086 -0.00155 0.00435 -0.00014 -0.00061 -0.00068 0
754.9 -0.00035 0.00053 0.0003 0 0.00112 -0.00152 0.00226 -0.00142 -0.00364 -0.00084 -0.00134 0.00301 -8e-05 -0.0008 -0.00074 0
755.0 -0.00032 0.00013 0.00065 0 0.00152 -0.00135 0.00255 -0.00136 -0.0037 -0.00083 -0.00095 0.00361 -0.00011 -0.00092 -0.0008 0
755.1 -0.00032 -5e-05 0.00097 0 0.00212 -0.00141 0.00251 -0.00136 -0.00368 -0.00077 -0.00045 0.00231 -0.00015 -0.00107 -0.00087 0
755.2 -0.00042 -0.00022 0.00122 0 0.0026 -0.0011 0.00219 -0.0012 -0.0035 -0.00062 0.0 0.00235 -0.00013 -0.00148 -0.00085 0
755.3 -0.00043 -0.00045 0.00136 0 0.00292 -0.00123 0.00162 -0.00106 -0.00289 -0.00051 0.0003 0.00129 -0.00016 -0.00156 -0.00089 0
755.4 -0.0004 -0.00067 0.00093 0 0.00275 -0.00172 0.00065 -0.00108 -0.00182 -0.0008 0.00054 0.00172 -0.00014 -0.00169 -0.00072 0
755.5 -0.00031 -0.0008 0.00056 0 0.00285 -0.0018 0.00017 -0.00086 -0.00105 -0.0008 0.00064 0.00227 -0.00017 -0.00201 -0.00073 0
755.6 -0.00039 -0.00093 0.00017 0 0.00236 -0.00173 -0.00031 -0.00082 -0.00034 -0.00284 0.00078 0.00239 -0.00013 -0.00256 -0.0008 0
755.7 -0.0003 -0.0009 8e-05 0 0.00198 -0.00119 -0.00072 -0.00075 0.00026 -0.00314 0.00092 0.00204 -7e-05 -0.00302 -0.00069 0
755.8 -0.00036 -0.00089 6e-05 0 0.00164 -0.00068 -0.001 -0.00057 0.00077 -0.00519 0.00084 0.00152 -0.00011 -0.00719 -0.00048 0
755.9 -0.00043 -0.00092 0.00011 0 0.00126 0.00024 -0.00105 -0.00092 0.0012 -0.00517 0.00087 0.00133 -0.0001 -0.01106 -0.00062 0
756.0 -0.00037 -0.00094 0.0002 0 0.00108 0.00177 -0.00117 -0.00113 0.00154 -0.00443 0.00098 0.00093 -0.0001 -0.01341 -0.0007 0
756.1 -0.00037 -0.00096 -0.00033 0 0.00081 0.00272 -0.00159 -0.00103 0.00188 -0.00524 0.00093 0.00112 -0.00011 -0.01522 -0.00059 0
756.2 -0.00034 -0.00105 -0.00053 0 0.00084 0.00351 -0.0019 -0.00106 0.00203 -0.0024 0.00097 -0.00055 -0.0002 -0.01644 -0.00022 0
756.3 -0.00037 -0.00099 -0.00086 0 0.00053 0.00456 -0.00181 -0.00056 0.00205 -0.00192 0.00088 -0.00024 -0.0001 -0.017 -0.00029 0
756.4 -0.00029 -0.00098 -0.00087 0 5e-05 0.00518 -0.00181 0.00015 0.00173 -0.00011 0.00064 -0.00055 -0.00012 -0.01654 -0.00038 0
756.5 -0.00033 -0.00098 -0.00094 0 -2e-05 0.00605 -0.00159 0.00082 0.00192 0.00148 0.00018 -0.0001 -0.00014 -0.01634 -0.0005 0
756.6 -0.00032 -0.00091 -0.00087 0 0.0002 0.00646 -0.00152 0.00129 0.00201 0.00274 -0.00018 0.00032 -0.00013 -0.01572 -0.00019 0
756.7 -0.00031 -0.0008 -0.0007 0 0.00019 0.00636 -0.00117 0.0019 0.00203 0.0038 -0.00064 0.00074 -0.00014 -0.01404 -0.00015 0
756.8 -0.00031 -0.00084 -0.00106 0 -0.00014 0.00532 -0.00106 0.00223 0.00205 0.00483 -0.00093 0.00079 -7e-05 -0.01259 5e-05 0
756.9 -0.00033 -0.00073 -0.00107 0 -0.00028 0.00346 -0.00126 0.00259 0.00202 0.00535 -0.00122 0.00075 -0.0001 -0.0104 0.00018 0
757.0 -0.00036 -0.00071 -0.00098 0 -0.0002 0.00165 -0.00154 0.00235 0.0016 0.00546 -0.00143 -0.00095 -9e-05 -0.0075 0.0002 0
757.1 -0.00029 -0.00065 -0.00087 0 -8e-05 0.00027 -0.00162 0.00196 0.00163 0.00504 -0.00164 0.00052 -0.00014 -0.00482 0.00037 0
757.2 -0.00035 -0.00075 -0.00081 0 -7e-05 -0.00107 -0.00133 0.00143 0.00137 0.00387 -0.00175 0.00242 -0.00013 -0.00299 0.0005 0
757.3 -0.00034 -0.0004 -0.00075 0 -1e-05 -0.00205 -0.00131 0.00101 0.00084 0.00302 -0.00172 0.00338 -8e-05 -0.00092 0.00064 0
757.4 -0.00036 -1e-05 -0.00048 0 5e-05 -0.00273 -0.00117 0.00053 0.00094 0.00243 -0.00153 0.00395 -0.00017 0.0011 0.00076 0
757.5 -0.00031 0.00045 -0.00072 0 0.00012 -0.00292 -0.00104 0.00033 0.00133 0.00174 -0.00123 0.00445 -0.00012 0.0025 0.00076 0
757.6 -0.00026 0.00084 -0.0009 0 0.00065 -0.00291 -0.00072 -1e-05 0.00135 0.00124 -0.00081 0.00424 -0.00011 0.00368 0.00037 0
757.7 -0.00033 0.00119 -0.00075 0 0.00078 -0.00297 -0.00069 -0.00034 0.00076 0.00096 -0.00043 0.00355 -0.0001 0.00504 0.00012 0
757.8 -0.00025 0.00156 -0.00054 0 0.00069 -0.00311 -0.00047 -0.00062 -0.00046 0.00068 -2e-05 0.00167 -3e-05 0.00592 -0.00012 0
757.9 -0.00031 0.00189 -0.00037 0 0.00092 -0.00311 -0.00011 -0.00067 -0.00143 -0.00152 0.00029 0.00054 -0.0001 0.00628 -0.00044 0
758.0 -0.00033 0.00195 -0.00016 0 0.0008 -0.00303 0.00236 -0.00079 -0.00214 -0.01054 0.00057 -3e-05 -0.00011 0.00519 -0.00047 0
758.1 -0.00038 0.00172 0.00021 0 -0.00116 -0.00224 0.0073 -0.00084 -0.00291 -0.00591 0.00085 -0.00063 -0.00011 0.00393 -0.0005 0
758.2 -0.00028 0.00125 0.0006 0 -0.00402 -0.00028 0.00955 -0.0011 -0.00308 -0.00943 0.00138 -0.00038 -9e-05 0.00329 -0.00051 0
758.3 -0.00037 0.00086 0.00035 0 -0.00486 0.00155 0.00663 -0.00119 -0.00327 -0.00655 0.00232 -0.00042 -0.00014 0.00294 -0.0004 0
758.4 -0.00038 0.00034 0.00042 0 -0.00632 0.01704 0.00471 -0.00109 -0.00322 -0.00626 0.0021 -0.00096 -6e-05 0.0023 -0.00026 0
758.5 -0.00032 -6e-05 0.00062 0 -0.00719 0.02779 0.00534 -0.00063 -0.00218 -0.00532 0.00179 -0.0022 -0.00011 0.00156 -0.00017 0
758.6 -0.00027 -0.00024 0.0008 0 -0.00688 0.02584 0.00493 -6e-05 -0.00067 -0.0028 0.00122 -0.00287 -6e-05 0.00054 -8e-05 0
758.7 -0.00036 -0.00046 0.0011 0 -0.00625 0.02219 0.00372 0.00056 0.00018 0.00033 0.00063 -0.0027 -9e-05 -0.00037 -2e-05 0
758.8 -0.00037 -0.00073 0.00139 0 -0.00554 0.01605 0.0028 0.00129 0.00089 0.00293 0.00038 -0.00185 -0.0001 -0.00097 4e-05 0
758.9 -0.0004 -0.00074 0.00109 0 -0.00494 0.01781 0.00246 0.00188 0.00109 0.00336 0.00011 -0.00132 -8e-05 -0.00109 -1e-05 0
759.0 -0.00035 -0.0009 0.00017 0 -0.00448 0.01291 0.00221 0.00213 0.00131 0.00446 -1e-05 -0.00154 -9e-05 -0.00126 -0.00027 0
759.1 -0.0003 -0.00099 -0.00031 0 -0.00399 0.00238 0.00197 0.00239 0.00125 0.00542 -7e-05 -0.00183 -0.00016 -0.00126 -0.00013 0
759.2 -0.00028 -0.00089 -0.00076 0 -0.00343 -0.00625 0.00195 0.00208 0.00115 0.00615 -5e-05 -0.0021 -0.00015 -0.00142 -0.00022 0
759.3 -0.00035 -0.00082 -0.00081 0 -0.00291 -0.00739 0.00222 0.00139 0.00164 0.00677 -0.00022 -0.00282 -0.00018 -0.00153 -0.00038 0
759.4 -0.00032 -0.00088 -0.00091 0 -0.00223 -0.00711 0.00194 0.0007 0.0015 0.00697 -0.00022 -0.00362 -0.0001 -0.00158 -0.00038 0
759.5 -0.00034 -0.00086 -0.00083 0 -0.00284 -0.00593 0.00165 0.00031 0.00169 0.00608 -0.00036 -0.00394 -0.00012 -0.00194 -0.00015 0
759.6 -0.00029 -0.00076 -0.00097 0 -0.00275 -0.00398 0.001 -1e-05 0.00173 0.00485 -0.00033 -0.00413 -0.00015 -0.00223 4e-05 0
759.7 -0.00039 -0.00077 -0.00107 0 -0.00172 -0.00303 0.00083 -0.00016 0.00152 0.00343 -0.00044 -0.00408 -0.00014 -0.00222 6e-05 0
759.8 -0.00039 -0.00066 -0.00105 0 -0.00092 -0.00234 0.00086 -0.00028 0.00132 0.00274 -0.0007 -0.00394 -5e-05 -0.00172 0.00026 0
759.9 -0.00037 -0.00064 -0.00099 0 -0.00013 -0.00143 0.00084 -0.00037 0.00116 0.002 -0.00087 -0.0038 -0.00016 -0.00098 0.00051 0
760.0 -0.00027 -0.00075 -0.00078 0 0.00016 -0.00085 0.00079 -0.00062 0.00091 0.00168 -0.00107 -0.00363 -2e-05 -4e-05 0.00057 0
760.1 -0.00035 -0.00077 -0.00077 0 0.00081 -0.00106 0.00099 -0.00076 0.00071 0.00153 -0.00122 -0.00347 -0.00015 0.00131 0.0007 0
760.2 -0.00028 -0.00065 -0.00062 0 0.00126 -0.00239 0.00101 -0.00097 0.00133 0.00134 -0.00124 -0.00351 -8e-05 0.00298 0.00081 0
760.3 -0.00034 -0.00057 -0.00097 0 0.00159 -0.00364 0.00062 -0.00084 0.00147 0.0012 -0.00119 -0.00351 -0.00011 0.00461 0.00072 0
760.4 -0.00023 -0.00046 -0.00081 0 0.00184 -0.00413 -0.0003 -0.00113 0.00153 0.00125 -0.00091 -0.00324 -0.00013 0.00558 0.00061 0
760.5 -0.00032 -0.00038 -0.00084 0 0.00175 -0.00494 -0.00039 -0.00135 0.00073 0.00103 -0.00059 -0.00262 -0.00011 0.0067 0.00034 0
760.6 -0.00022 -0.00036 -0.00074 0 0.00145 -0.00555 0.00033 -0.00165 -0.00032 0.00075 -0.00012 -0.00187 -0.00014 0.00762 -5e-05 0
760.7 -0.00019 -0.00024 -0.00062 0 0.00094 -0.00563 0.00107 -0.00175 -0.0011 0.00083 0.00029 -0.00115 -0.00014 0.00815 -0.00025 0
760.8 -0.0003 -0.00019 -5e-05 0 0.00052 -0.00526 0.00133 -0.00169 -0.00163 0.00074 0.00048 -0.00072 -0.00012 0.00723 -0.00046 0
760.9 -0.00031 -0.00027 0.00035 0 0.00011 -0.00504 0.00201 -0.00155 -0.00271 0.00065 0.00085 -0.00063 -9e-05 0.00601 -0.00039 0
761.0 -0.00025 -0.00048 0.00074 0 8e-05 -0.00509 0.00238 -0.00137 -0.00304 0.00075 0.00077 -0.00084 -0.00014 0.00489 -0.00084 0
761.1 -0.00034 -0.00056 0.00071 0 -1e-05 -0.00587 0.0024 -0.0013 -0.00331 0.00085 0.00087 -0.00122 -0.00012 0.00384 -0.00078 0
761.2 -0.0004 -0.00066 0.00109 0 2e-05 -0.00568 0.00194 -0.00124 -0.00347 0.00072 0.00081 -0.00182 -6e-05 0.003 -0.0007 0
761.3 -0.00041 -0.00052 0.00183 0 -4e-05 -0.00555 0.00121 -0.00092 -0.00368 0.00076 0.0007 -0.00211 -0.00012 0.00235 -0.00045 0
761.4 -0.00041 -0.00024 0.00321 0 -7e-05 -0.00504 0.00077 -0.00054 -0.00375 0.00039 0.00071 -0.00222 -0.00013 0.00168 -0.00027 0
761.5 -0.00049 -6e-05 0.00428 0 -0.00012 -0.00491 -0.00012 3e-05 -0.00368 0.00033 0.00083 -0.00234 -0.00014 0.00111 -0.0001 0
761.6 -0.00047 0.00018 0.00516 0 -0.00043 -0.00471 -0.00066 0.00014 -0.00315 0.00034 0.00091 -0.0023 -8e-05 0.00056 -0.00054 0
761.7 -0.00049 0.00055 0.00606 0 -0.00046 -0.00389 -0.00113 0.00047 -0.0023 0.0003 0.00096 -0.0024 -8e-05 0.00024 -0.0005 0
761.8 -0.00034 0.00091 0.00833 0 -0.00055 -0.0033 -0.00153 0.00078 -0.0013 0.00039 0.00092 -0.00255 -0.00012 -1e-05 -0.00058 0
761.9 -0.00031 0.00103 0.01214 0 -0.00041 -0.00255 -0.00195 0.00077 -0.00035 0.00043 0.00093 -0.0026 -5e-05 -0.00013 -0.00027 0
762.0 -0.00019 0.00108 0.01679 0 -0.00043 -0.00127 -0.00235 0.00059 0.00024 0.00048 0.00089 -0.00252 -0.00014 -0.00089 -0.00035 0
762.1 -7e-05 0.00117 0.02143 0 -0.00047 0.00859 -0.0024 0.00037 0.00085 0.00049 0.00062 -0.00232 -3e-05 -0.00138 -0.00062 0
762.2 0.00016 0.00116 0.02253 0 -0.0004 0.04176 -0.00223 0.00023 0.0011 0.00072 0.00043 -0.00225 -0.00012 -0.00165 -0.00064 0
762.3 0.00012 0.00095 0.02158 0 -0.00015 0.0377 -0.00213 -2e-05 0.00083 0.00299 0.00022 -0.00222 -0.00013 -0.00179 -0.00055 0
762.4 0.00021 0.00068 0.02315 0 -0.00029 0.03554 -0.00146 -9e-05 0.00018 -0.0057 -6e-05 -0.00199 -1e-05 -0.00181 -0.00029 0
762.5 0.00025 0.00026 0.03515 0 -0.00023 0.02908 -0.00036 -0.00025 0.00244 -0.01474 -0.00018 -0.00141 -0.00016 -0.00183 -0.00025 0
762.6 0.00032 9e-05 0.04969 0 -0.00016 0.02969 0.0038 -2e-05 0.00371 -0.01424 -0.00028 -0.00067 -8e-05 -0.00158 -0.00026 0
762.7 0.00027 -5e-05 0.0538 0 -3e-05 0.02945 0.00581 0.00058 0.00466 -0.01671 -0.00032 0.00191 -8e-05 -0.00081 -0.00035 0
762.8 0.00073 -0.00027 0.0422 0 -0.00049 0.03214 0.00342 0.00106 0.00437 -0.01412 -0.00025 0.00806 -0.00011 0.00035 -0.00012 0
762.9 0.00173 -0.00046 0.02712 0 -0.00399 0.03147 0.00069 0.00473 0.00446 -0.01405 -0.00027 0.00703 -0.00012 0.00125 0.00033 0
763.0 0.00179 -0.00061 0.01827 0 -0.00459 0.02812 -7e-05 0.00417 0.0029 -0.0138 -0.00027 0.00614 -4e-05 0.00246 0.00074 0
763.1 0.00152 -0.00071 0.01198 0 -0.00503 0.02876 -0.00105 0.00187 0.0034 -0.01208 -0.00029 0.0055 -0.00011 0.00326 0.00084 0
763.2 0.0013 -0.00077 0.00819 0 -0.00663 0.0252 -0.00283 -0.00026 0.00233 -0.0126 -0.00043 0.00325 -8e-05 0.00433 0.00113 0
763.3 0.00117 -0.0007 0.0046 0 -0.00616 0.02265 -0.00241 -0.00063 0.00323 -0.01162 -0.00034 0.00372 -0.00011 0.00543 0.00113 0
763.4 0.00077 -0.00053 0.00146 0 -0.00497 0.01739 -0.00276 -0.00193 0.00119 -0.00952 -0.00028 0.00286 -9e-05 0.00635 0.00119 0
763.5 0.00027 -0.0004 -0.00062 0 -0.00408 0.0015 -0.00401 -0.00322 -0.00125 -0.00885 -0.0004 0.00234 -9e-05 0.00694 0.00117 0
763.6 -0.0009 -0.00034 -0.0024 0 -0.00331 -0.00329 -0.00396 -0.00385 -0.002 -0.00786 -0.00033 0.00157 -0.00015 0.00686 0.00099 0
763.7 -0.00155 -0.00025 -0.00348 0 -0.00278 -0.00283 -0.00372 -0.00385 -0.00112 -0.00706 -0.00031 -0.00098 -0.00012 0.00557 0.00031 0
763.8 -0.00158 -0.00021 -0.00399 0 -0.00245 -0.00628 -0.00396 -0.00154 -8e-05 -0.00771 -0.00039 -0.00046 -8e-05 0.00414 -0.00019 0
763.9 -0.00145 -0.00026 -0.00461 0 -0.0022 -0.00804 -0.00385 -0.00153 -0.00139 -0.00612 -0.00036 -0.00103 -0.00014 0.00319 -0.00046 0
764.0 -0.00126 -0.00046 -0.00536 0 -0.00232 -0.01135 -0.00271 -0.00033 -0.00347 0.00037 -0.00041 -0.00341 -0.00012 0.00262 -0.00081 0
764.1 -0.00112 -0.00041 -0.00571 0 -0.00229 -0.01406 -0.0019 0.00115 -0.00458 0.00444 -0.00055 -0.00576 -8e-05 0.00156 -0.00092 0
764.2 -0.0011 -0.00035 -0.00564 0 -0.00167 -0.01572 -0.00217 0.00184 -0.00612 0.00534 -0.00063 -0.00509 -8e-05 0.00059 -0.00093 0
764.3 -0.00092 -0.00043 -0.00512 0 -0.00095 -0.01521 -0.00218 0.00168 -0.00644 0.00656 -0.00071 -0.00381 -0.00011 0.0 -0.00101 0
764.4 -0.00084 -0.00015 -0.00469 0 -0.00035 -0.01345 -0.00087 0.00198 -0.00612 0.00713 -0.00075 -0.00301 -9e-05 -0.00048 -0.00107 0
764.5 -0.00074 2e-05 -0.00445 0 0.00042 -0.01195 -0.00012 0.00188 -0.00572 0.00822 -0.00062 -0.00259 -0.0001 -0.00064 -0.00108 0
764.6 -0.00059 0.00028 -0.00458 0 0.00147 -0.00987 -0.00026 0.00149 -0.00476 0.00918 -0.00069 -0.00268 -9e-05 -0.00104 -0.00115 0
764.7 -0.00056 0.00082 -0.00437 0 0.00206 -0.00797 -4e-05 0.00117 -0.00359 0.00976 -0.0007 -0.0029 -0.0001 -0.00122 -0.00111 0
764.8 -0.00028 0.00108 -0.00413 0 0.00262 -0.00722 0.00014 0.00084 -0.00232 0.00974 -0.00082 -0.00305 -0.00013 -0.00157 -0.00124 0
764.9 -0.00019 0.00122 -0.00388 0 0.0027 -0.00711 9e-05 0.00047 -0.0011 0.00839 -0.00101 -0.0033 -9e-05 -0.00188 -0.0011 0
765.0 -0.00019 0.00131 -0.00381 0 0.00318 -0.00705 0.0003 -3e-05 -0.00048 0.0068 -0.0011 -0.00343 -0.00012 -0.00222 -0.00092 0
765.1 -0.00015 0.00137 -0.00379 0 0.00373 -0.00626 -0.00017 -0.00028 5e-05 0.00592 -0.00102 -0.00336 -0.00017 -0.00259 -0.00082 0
765.2 -8e-05 0.00106 -0.00406 0 0.00381 -0.00564 -0.00126 -0.00064 0.00065 0.00561 -0.00092 -0.00334 -8e-05 -0.00285 -0.00077 0
765.3 -0.00015 0.00078 -0.00409 0 0.00349 -0.00547 -0.0018 -0.00089 0.00105 0.00503 -0.00068 -0.00325 -6e-05 -0.00292 -0.00054 0
765.4 -0.00015 0.00035 -0.00428 0 0.00323 -0.00616 -0.00209 -0.00064 0.00137 0.00478 -0.00053 -0.00335 -4e-05 -0.00302 -0.00046 0
765.5 -0.00011 4e-05 -0.00413 0 0.00293 -0.00613 -0.00214 -0.00063 0.00173 0.00432 -6e-05 -0.00347 -6e-05 -0.00343 -0.00052 0
765.6 -0.00013 -0.00016 -0.00399 0 0.00255 -0.00663 -0.00212 -0.00061 0.00183 0.00398 0.00026 -0.00361 -0.0001 -0.00377 -0.00058 0
765.7 -0.0002 -0.00038 -0.00365 0 0.00209 -0.00689 -0.00231 -0.0007 0.00199 0.00343 0.00043 -0.00355 -0.00013 -0.00361 -0.00062 0
765.8 -0.00012 -0.00064 -0.00385 0 0.00147 -0.00701 -0.00256 -0.00054 0.00178 0.00297 0.00072 -0.00341 -0.0001 -0.00342 -0.00061 0
765.9 -0.00017 -0.00093 -0.00366 0 0.0011 -0.00688 -0.00273 -0.00076 0.00179 0.00285 0.00081 -0.00331 -0.00012 -0.0027 -0.00069 0
766.0 -0.00016 -0.00099 -0.00368 0 0.00097 -0.0069 -0.00291 -0.00102 0.00199 0.00257 0.00091 -0.00307 -7e-05 -0.00132 -0.00081 0
766.1 -0.00014 -0.00103 -0.00352 0 0.00094 -0.00696 -0.00264 -0.00113 0.00188 0.00242 0.00095 -0.00264 -0.00013 -0.00016 -0.00082 0
766.2 -0.00012 -0.001 -0.00335 0 0.00091 -0.00672 -0.00258 -0.00105 0.00189 0.00243 0.00101 -0.00213 -7e-05 0.00112 -0.00067 0
766.3 -0.00011 -0.00093 -0.00305 0 0.00096 -0.00602 -0.0024 -0.00095 0.00153 0.00263 0.00095 -0.00136 -5e-05 0.00216 -0.00061 0
766.4 -0.0001 -0.0009 -0.0033 0 0.00089 -0.00521 -0.0021 -0.0009 0.00098 0.00282 0.00085 -0.00041 -9e-05 0.00294 -0.00063 0
766.5 -9e-05 -0.00084 -0.00313 0 0.00097 -0.00478 -0.00209 -0.00067 0.00096 0.00274 0.00085 0.00043 -0.00014 0.00377 -0.00036 0
766.6 -0.00017 -0.00088 -0.00313 0 0.00049 -0.00454 -0.00216 -0.00067 0.00084 0.00223 0.00088 0.00118 -7e-05 0.00476 -0.00025 0
766.7 -0.00026 -0.00078 -0.00289 0 7e-05 -0.00358 -0.00234 -0.00059 0.00089 0.002 0.00083 0.00136 -0.00016 0.00562 -0.00019 0
766.8 -0.00019 -0.00081 -0.00266 0 -2e-05 -0.00307 -0.00251 -0.00064 0.00114 0.00202 0.00065 0.00106 -0.00012 0.00526 -9e-05 0
766.9 -0.00012 -0.00088 -0.0025 0 -2e-05 -0.00301 -0.00224 -0.00044 0.00111 0.00199 0.0004 0.00051 -0.00015 0.0042 7e-05 0
767.0 -0.00012 -0.00086 -0.00268 0 7e-05 -0.00323 -0.00215 -0.00085 0.00124 0.00196 -0.00018 0.00018 -0.00016 0.00324 0.00015 0
767.1 -0.00017 -0.00083 -0.0026 0 2e-05 -0.00387 -0.00193 -0.00095 0.0014 0.00192 -0.00065 -0.00038 -0.00015 0.00226 0.00031 0
767.2 -0.00028 -0.00067 -0.00251 0 0.00018 -0.00455 -0.00176 -0.00105 0.00119 0.00189 -0.00092 -0.00078 -9e-05 0.00079 0.00054 0
767.3 -0.00025 -0.00057 -0.00231 0 0.00027 -0.00533 -0.00125 -0.00087 0.00129 0.002 -0.00115 -0.00097 -6e-05 -0.00023 0.00066 0
767.4 -0.00033 -0.00018 -0.00221 0 0.00028 -0.00686 -0.00135 -0.00048 0.00084 0.00195 -0.00129 -0.00127 -0.00014 -0.00109 0.00066 0
767.5 -0.00035 0.00013 -0.00211 0 0.00042 -0.00697 -0.00152 1e-05 0.00098 0.0021 -0.00139 -0.00168 -9e-05 -0.001 0.00069 0
767.6 -0.0003 0.00058 -0.00216 0 0.00083 -0.00706 -0.00177 0.00046 0.00132 0.00282 -0.00147 -0.00186 -9e-05 0.00024 0.00031 0
767.7 -0.00029 0.00085 -0.00209 0 0.00134 -0.0071 -0.00191 0.00099 0.00139 0.00369 -0.0014 -0.00196 -0.00012 -0.00056 -0.00013 0
767.8 -0.00025 0.00106 -0.00194 0 0.00181 -0.00693 -0.00161 0.00137 0.00121 0.00474 -0.00127 -0.00184 -0.00012 -0.00184 -0.00055 0
767.9 -0.00019 0.00133 -0.00179 0 0.00231 -0.00642 -0.00145 0.00118 0.0013 0.00553 -0.00098 -0.00188 -0.0001 -0.00212 -0.00071 0
768.0 -0.00015 0.00144 -0.0014 0 0.00294 -0.00599 -0.00133 0.0007 0.00107 0.00592 -0.00063 -0.00171 0.0 -0.00266 -0.00092 0
768.1 5e-05 0.00154 -0.00091 0 0.003 -0.0057 -0.00107 8e-05 0.00074 0.00586 -0.00011 -0.00167 -4e-05 -0.00286 -0.00089 0
768.2 8e-05 0.00145 -0.00075 0 0.0027 -0.00544 -0.00083 -0.00071 0.00065 0.00529 0.00019 -0.00153 -0.00015 -0.0029 -0.00089 0
768.3 0.0001 0.00121 -0.00072 0 0.00224 -0.00572 -0.0008 -0.00104 0.00107 0.0042 0.0005 -0.00166 -0.0001 -0.00283 -0.00092 0
768.4 0.00014 0.00096 -0.00056 0 0.00222 -0.00553 -0.00091 -0.0012 0.00091 0.00315 0.00064 -0.00174 -0.00014 -0.00295 -0.0009 0
768.5 0.0002 0.00063 -0.00019 0 0.00266 -0.00529 -0.00063 -0.00121 0.00033 0.00252 0.00086 -0.00153 -9e-05 -0.00296 -0.00096 0
768.6 7e-05 0.00016 -0.00021 0 0.00261 -0.00495 -0.0002 -0.00104 -0.00057 0.0017 0.00087 -0.00101 -0.00016 -0.00297 -0.00047 0
768.7 0.00011 -2e-05 -0.0001 0 0.0025 -0.00446 0.00039 -0.00096 -0.00136 0.00113 0.00083 -0.00026 -0.00012 -0.00291 -0.00044 0
768.8 0.00017 -0.00015 -0.0002 0 0.00209 -0.00411 0.00086 -0.00092 -0.00227 0.00092 0.00092 0.00062 -0.00012 -0.00309 -0.00066 0
768.9 0.0001 -0.00017 -0.00026 0 0.00146 -0.0039 0.00126 -0.00089 -0.00301 0.00062 0.00089 0.00136 -9e-05 -0.00313 -0.00059 0
769.0 7e-05 -0.00038 -0.00048 0 0.00113 -0.0034 0.00134 -0.00074 -0.00351 0.00043 0.00096 0.00194 -0.00014 -0.00256 -0.00069 0
769.1 7e-05 -0.00048 -0.00082 0 0.00041 -0.00299 0.00163 -0.00067 -0.00388 0.00062 0.00088 0.00216 -6e-05 -0.00145 -0.00065 0
769.2 7e-05 -0.00052 -0.00099 0 0.00013 -0.00254 0.00181 -0.00063 -0.00401 0.00029 0.00085 0.00199 -9e-05 -0.00023 -0.00061 0
769.3 6e-05 -0.00064 -0.00101 0 -0.00033 -0.00121 0.00128 -0.00085 -0.00403 6e-05 0.00052 0.00143 -9e-05 0.00098 -0.00053 0
769.4 1e-05 -0.00072 -0.00139 0 -0.00074 -3e-05 0.00047 -0.00104 -0.00388 3e-05 9e-05 0.00071 -0.00014 0.00231 -0.00059 0
769.5 2e-05 -0.00074 -0.00139 0 -0.00092 0.00121 -0.00045 -0.00106 -0.00321 5e-05 -0.00026 0.00026 -0.00013 0.00346 -0.00062 0
769.6 2e-05 -0.00086 -0.00139 0 -0.00105 0.00244 -0.00107 -0.00101 -0.00217 0.00011 -0.00066 -7e-05 -0.00015 0.00462 -0.00063 0
769.7 -5e-05 -0.00101 -0.00124 0 -0.00108 0.00297 -0.00151 -0.00101 -0.0015 0.00013 -0.001 -0.00059 -0.00012 0.00544 -0.0007 0
