TimeStamp, Frame, Person_02_Happy, Person_02_MouthOpen, Person_03_Happy, Person_03_MouthOpen, Person_05_Happy, Person_05_MouthOpen, Person_06_Happy, Person_06_MouthOpen, Person_07_Happy, Person_07_MouthOpen, Person_08_Happy, Person_08_MouthOpen, Person_09_Happy, Person_09_MouthOpen, Person_10_Happy, Person_10_MouthOpen, Person_11_Happy, Person_11_MouthOpen, Person_12_Happy, Person_12_MouthOpen, Person_14_Happy, Person_14_MouthOpen, Person_15_Happy, Person_15_MouthOpen
1068.258101, 9616, 15.556, 33.333, 0.000, 0.000, 10.000, 57.333, 31.389, 0.000, 0.000, 0.000, 0.000, 0.000, 23.611, 0.000, 18.056, 0.000, 33.611, 0.000, 35.833, 0.000, None, None, 56.111, 0.000
1068.345106, 9617, 15.556, 33.333, 0.000, 0.000, 10.000, 27.333, 36.389, 0.000, 5.556, 0.000, 0.000, 0.000, 23.611, 0.000, 29.167, 0.000, 25.000, 0.000, 30.833, 0.000, None, None, 56.111, 0.000
1068.442112, 9618, 15.556, 20.000, 6.667, 0.000, None, None, 31.111, 17.333, 25.556, 0.000, 0.000, 0.000, 23.611, 0.000, 21.111, 0.000, 31.667, 0.000, 22.222, 0.000, None, None, 60.556, 0.000
1068.571119, 9619, 15.556, 20.000, 0.000, 0.000, None, None, 23.611, 0.000, 25.556, 0.000, 0.000, 0.000, 18.056, 0.000, 11.944, 0.000, 31.667, 12.000, 22.222, 40.000, None, None, 41.667, 0.000
1068.660124, 9620, 10.278, 35.333, 8.611, 0.000, None, None, 29.167, 0.000, 25.556, 0.000, 0.000, 0.000, 2.222, 0.000, 18.056, 0.000, 26.944, 0.000, 22.222, 24.000, None, None, 51.389, 0.000
1068.75713, 9621, 10.278, 35.333, 4.444, 0.000, None, None, 29.167, 0.000, 7.500, 6.667, 0.000, 0.000, 2.222, 0.000, 10.000, 0.000, 31.667, 0.000, 22.222, 0.000, None, None, 73.333, 0.000
1068.868136, 9622, 10.278, 0.000, 0.000, 0.000, None, None, 12.778, 0.000, 0.000, 0.000, 0.000, 0.000, 8.333, 0.000, 14.722, 0.000, 23.889, 0.000, 22.222, 0.000, None, None, 65.000, 0.000
1068.990143, 9623, 10.278, 0.000, 0.000, 21.333, None, None, 12.778, 0.000, 0.000, 0.000, 0.000, 0.000, 15.278, 0.000, 14.722, 0.000, 23.889, 0.000, 22.222, 0.000, None, None, 69.444, 0.000
1069.177154, 9624, 5.556, 6.667, 0.000, 0.000, 0.000, 0.000, 12.778, 0.000, 6.667, 2.667, 0.000, 0.000, 27.407, 0.000, 22.963, 0.000, 16.296, 0.000, 8.519, 16.000, None, None, 50.741, 0.000
1069.27916, 9625, 5.556, 18.667, 0.000, 6.667, 0.000, 0.000, 23.333, 0.000, 18.889, 13.333, 0.000, 0.000, 27.407, 0.000, 12.963, 0.000, 26.667, 0.000, 3.333, 0.000, None, None, 50.741, 0.000
1069.388166, 9626, 5.556, 18.667, 0.000, 0.000, 0.000, 0.000, 23.333, 0.000, 24.167, 0.000, 0.000, 0.000, 27.407, 0.000, 20.556, 0.000, 26.667, 0.000, 3.333, 16.000, None, None, 55.833, 0.000
1069.502172, 9627, 1.111, 49.333, 0.000, 0.000, 6.389, 0.000, 27.500, 0.000, 28.333, 0.000, 0.000, 46.667, 47.778, 0.000, 40.833, 0.000, 21.667, 0.000, 0.000, 0.000, None, None, 69.722, 0.000
1069.622179, 9628, 1.111, 20.000, 0.000, 0.000, 16.944, 22.667, 31.667, 0.000, 28.333, 0.000, 0.000, 0.000, 47.778, 0.000, 74.722, 8.000, 21.667, 20.000, 5.833, 0.000, None, None, 69.722, 0.000
1069.728185, 9629, None, None, 0.000, 0.000, 16.944, 22.667, 42.222, 0.000, 23.889, 17.333, 0.000, 0.000, 47.778, 0.000, 100.000, 38.667, 15.556, 0.000, 10.278, 0.000, None, None, 60.278, 0.000
1069.841192, 9630, -10, -10, 4.167, 0.000, 23.333, 5.333, 56.111, 0.000, 17.500, 8.000, 0.000, 0.000, 53.056, 0.000, 100.000, 38.667, 15.556, 12.000, 16.389, 1.333, None, None, 53.333, 45.333
1069.963199, 9631, -10, -10, 4.167, 0.000, 11.667, 37.333, 56.111, 0.000, 3.056, 20.000, 0.000, 0.000, 34.167, 0.000, 100.000, 5.333, 15.556, 0.000, 23.889, 0.000, None, None, 46.667, 0.000
1070.092206, 9632, 6.667, 22.667, 16.944, 0.000, 11.667, 0.000, 50.000, 0.000, 3.056, 0.000, 0.000, 0.000, 42.500, 0.000, 100.000, 0.000, 20.278, 0.000, 16.944, 0.000, None, None, 46.667, 24.000
1070.215213, 9633, -10, -10, 16.944, 0.000, 20.000, 2.667, 50.000, 0.000, 7.778, 0.000, 0.000, 0.000, 38.333, 0.000, 100.000, 28.000, 16.111, 0.000, 12.500, 0.000, None, None, 58.333, 0.000
1070.32822, 9634, -10, -10, 16.944, 0.000, 34.167, 20.000, 50.000, 0.000, 12.778, 17.333, 0.000, 0.000, 30.556, 0.000, 100.000, 12.000, 16.111, 0.000, 1.389, 0.000, None, None, 64.444, 0.000
1070.449227, 9635, -10, -10, 16.944, 0.000, 51.944, 50.667, 44.167, 0.000, 22.222, 0.000, 0.000, 4.000, 30.556, 0.000, 100.000, 25.333, 16.111, 0.000, 1.389, 0.000, None, None, 49.444, 0.000
1070.566233, 9636, None, None, 8.056, 21.333, 46.667, 72.000, 53.611, 0.000, 22.222, 0.000, 0.000, 0.000, 43.056, 16.000, 100.000, 0.000, 20.278, 0.000, 1.389, 0.000, None, None, 49.444, 0.000
1070.68424, 9637, 0.000, 0.000, 8.056, 14.667, 36.389, 28.000, 41.111, 0.000, 22.222, 0.000, 0.000, 0.000, 43.056, 0.000, 100.000, 0.000, 20.278, 0.000, 11.111, 12.000, None, None, 54.722, 17.333
1070.816248, 9638, 0.000, 10.667, 0.278, 0.000, 15.278, 13.333, 32.500, 0.000, 26.389, 0.000, 0.000, 0.000, 43.056, 0.000, 100.000, 0.000, 20.278, 0.000, 20.278, 2.667, None, None, 68.333, 0.000
1070.932254, 9639, 0.000, 5.333, 0.278, 0.000, 0.000, 58.667, 28.333, 0.000, 30.556, 0.000, 0.000, 0.000, 43.056, 0.000, 100.000, 53.333, 20.278, 0.000, 25.556, 8.000, None, None, 84.722, 0.000
1071.103264, 9640, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 18.889, 0.000, 22.593, 8.000, 0.000, 0.000, 31.111, 0.000, 100.000, 62.667, 15.556, 0.000, 12.963, 0.000, None, None, 84.722, 0.000
1071.21227, 9641, 0.000, 0.000, 0.000, 0.000, 0.000, 24.000, 18.889, 0.000, 27.222, 0.000, 0.000, 0.000, 31.111, 0.000, 100.000, 0.000, 20.833, 0.000, 12.963, 1.333, None, None, 75.000, 0.000
1071.329277, 9642, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 18.889, 0.000, 27.222, 0.000, 0.000, 0.000, 26.944, 0.000, 100.000, 13.333, 25.556, 12.000, 0.000, 1.333, None, None, 67.222, 0.000
1071.454284, 9643, 1.944, 0.000, 0.000, 0.000, 8.611, 26.667, 23.611, 0.000, 12.778, 0.000, 0.000, 0.000, 26.944, 0.000, 100.000, 33.333, 25.556, 25.333, 0.000, 1.333, None, None, 58.333, 0.000
1071.56629, 9644, 14.167, 0.000, 0.000, 0.000, 21.389, 70.667, 23.611, 0.000, 19.444, 0.000, 0.000, 0.000, 26.944, 0.000, 100.000, 0.000, 33.333, 2.667, 10.000, 0.000, None, None, 48.889, 6.667
1071.682297, 9645, 24.167, 0.000, 0.000, 5.333, 21.389, 24.000, 23.611, 0.000, 9.722, 0.000, 0.000, 0.000, 26.944, 0.000, 100.000, 0.000, 38.611, 0.000, 10.000, 0.000, 35.556, 0.000, 48.889, 0.000
1071.832306, 9646, 24.167, 0.000, 0.000, 0.000, 15.833, 18.667, 23.611, 0.000, 3.611, 0.000, 0.000, 0.000, 18.056, 0.000, 100.000, 33.333, 32.778, 0.000, 10.000, 6.667, 10.556, 0.000, 39.444, 17.333
1071.945312, 9647, 18.056, 0.000, 0.000, 0.000, 9.444, 48.000, 23.611, 0.000, 8.333, 0.000, 0.000, 0.000, 7.222, 0.000, 100.000, 0.000, 32.778, 0.000, 10.000, 6.667, 15.185, 0.000, 39.444, 53.333
1072.128323, 9648, 13.704, 0.000, 0.000, 0.000, 0.000, 0.000, 27.778, 0.000, 2.222, 0.000, 15.926, 0.000, 13.704, 0.000, 100.000, 6.667, 15.556, 30.667, 2.593, 0.000, 5.556, 0.000, 51.111, 0.000
1072.243329, 9649, 13.704, 0.000, 0.000, 5.333, 0.000, 0.000, 27.778, 0.000, 0.000, 0.000, 15.926, 0.000, 44.074, 0.000, 85.556, 24.000, 15.556, 0.000, 15.926, 0.000, 23.333, 0.000, 51.111, 0.000
1072.361336, 9650, 23.333, 0.000, 3.704, 5.333, 0.000, 16.000, 36.667, 20.000, 0.370, 0.000, 1.852, 0.000, 56.296, 0.000, 99.259, 24.000, 9.259, 0.000, 23.333, 0.000, 23.333, 0.000, 51.111, 0.000
1072.476342, 9651, 23.333, 0.000, 8.611, 0.000, 0.000, 0.000, 41.389, 0.000, 0.370, 0.000, 6.389, 0.000, 69.444, 1.333, 99.259, 6.667, 14.167, 17.333, 23.333, 0.000, 23.333, 0.000, 51.111, 0.000
1072.595349, 9652, 23.333, 0.000, 18.056, 0.000, 0.000, 0.000, 41.389, 0.000, 6.111, 16.000, 6.389, 0.000, 62.778, 0.000, 90.556, 20.000, 14.167, 0.000, 28.333, 0.000, 31.944, 0.000, 51.111, 0.000
1072.724357, 9653, 31.389, 16.000, 18.056, 0.000, 0.000, 26.667, 36.389, 0.000, 11.667, 0.000, 19.167, 16.000, 62.778, 0.000, 90.556, 8.000, 21.944, 0.000, 28.333, 0.000, 24.444, 0.000, 61.389, 0.000
1072.841363, 9654, 31.389, 0.000, 18.056, 0.000, 22.500, 10.667, 36.389, 0.000, 6.667, 0.000, 29.167, 4.000, 57.778, 0.000, 78.056, 1.333, 17.778, 0.000, 23.611, 0.000, None, None, 61.389, 0.000
1072.96037, 9655, 31.389, 0.000, 31.111, 2.667, 32.222, 0.000, 36.389, 2.667, 22.500, 0.000, 37.500, 73.333, 34.444, 0.000, 78.056, 30.667, 17.778, 0.000, 23.611, 0.000, None, None, 68.889, 16.000
1073.085377, 9656, 26.389, 12.000, 31.111, 0.000, 39.167, 25.333, 36.389, 0.000, 31.389, 0.000, 47.222, 82.667, 47.778, 0.000, 78.056, 22.667, 17.778, 0.000, 23.611, 0.000, None, None, 68.889, 6.667
1073.198384, 9657, 26.389, 12.000, 51.389, 0.000, 55.833, 25.333, 46.389, 0.000, 53.611, 0.000, 58.611, 45.333, 47.778, 0.000, 91.111, 2.667, 17.778, 0.000, 14.444, 0.000, None, None, 80.556, 0.000
1073.324391, 9658, 31.944, 0.000, 64.167, 0.000, 46.111, 25.333, 54.722, 0.000, 80.833, 73.333, 68.056, 100.000, 78.333, 17.333, 100.000, 45.333, 26.667, 0.000, 26.667, 0.000, None, None, 80.556, 0.000
1073.416396, 9659, 25.000, 0.000, 69.444, 3.333, 46.111, 25.333, 69.167, 0.000, 90.556, 36.667, 81.389, 70.000, 94.444, 0.000, 100.000, 45.333, 33.889, 0.000, 26.667, 0.000, None, None, 80.556, 1.333
1073.560404, 9660, 35.833, 0.000, 77.778, 0.000, None, None, 87.222, 0.000, 90.556, 0.000, 95.833, 46.667, 100.000, 36.000, 100.000, 37.333, 41.111, 0.000, 37.500, 0.000, None, None, 80.556, 0.000
1073.680411, 9661, 35.833, 30.667, 77.778, 38.667, None, None, 100.000, 53.333, 90.556, 0.000, 100.000, 0.000, 95.278, 0.000, 100.000, 62.667, 45.833, 0.000, 54.167, 0.000, None, None, 63.611, 5.333
1073.770416, 9662, 43.056, 10.000, 100.000, 38.667, None, None, 100.000, 42.000, 82.778, 0.000, 100.000, 14.667, 83.333, 0.000, 100.000, 18.000, 55.833, 0.000, 40.556, 0.000, None, None, 63.611, 0.000
1073.873422, 9663, 60.278, 4.000, 100.000, 0.000, None, None, 100.000, 21.333, 100.000, 18.667, 100.000, 100.000, 83.333, 32.000, 100.000, 28.000, 55.833, 0.000, 56.667, 0.000, None, None, 78.056, 32.000
1074.00343, 9664, 60.278, 0.000, 100.000, 85.333, None, None, 100.000, 0.000, 100.000, 0.000, 100.000, 100.000, 83.333, 4.000, 100.000, 21.333, 55.833, 5.333, 56.667, 0.000, None, None, 78.056, 13.333
1074.093435, 9665, 65.556, 0.000, 98.611, 40.000, None, None, -10, -10, 100.000, 0.000, 100.000, 72.000, 95.000, 4.000, 100.000, 21.333, 62.778, 0.000, 56.667, 0.000, None, None, 78.056, 13.333
1074.214442, 9666, 61.389, 37.333, 85.556, 16.000, None, None, -10, -10, 100.000, 0.000, 100.000, 0.000, 100.000, 46.667, 100.000, 0.000, 62.778, 0.000, 56.667, 0.000, None, None, 83.333, 0.000
1074.303447, 9667, 61.389, 24.000, 73.056, 10.000, None, None, -10, -10, 100.000, 0.000, 100.000, 0.000, 100.000, 46.667, 100.000, 6.667, 62.778, 6.000, 56.667, 0.000, None, None, 75.000, 0.000
1074.404453, 9668, 61.389, 30.667, 73.056, 0.000, None, None, -10, -10, 100.000, 0.000, 100.000, 0.000, 100.000, 40.000, 100.000, 20.000, 62.778, 0.000, 46.944, 0.000, None, None, 83.611, 0.000
1074.496458, 9669, 61.389, 58.667, None, None, None, None, -10, -10, 100.000, 19.333, 100.000, 22.667, 100.000, 18.667, 100.000, 6.000, 62.778, 0.000, 53.611, 0.000, None, None, 90.278, 0.000
1074.580463, 9670, 61.389, 89.333, None, None, None, None, -10, -10, 100.000, 52.000, 100.000, 46.667, 100.000, 1.333, 100.000, 6.000, 62.778, 4.667, 53.611, 18.667, None, None, 90.278, 0.000
1074.670468, 9671, 65.778, 69.333, None, None, None, None, -10, -10, 100.000, 31.333, 100.000, 0.000, 100.000, 1.333, 100.000, 20.000, 71.333, 4.667, 53.611, 3.333, None, None, 84.000, 0.000
1074.758473, 9672, 74.889, 22.000, None, None, None, None, -10, -10, 100.000, 22.000, 100.000, 0.000, 100.000, 0.000, 100.000, 4.667, 86.667, 16.667, 53.611, 0.000, None, None, 84.000, 19.333
1074.857479, 9673, 90.667, 40.667, None, None, None, None, -10, -10, 98.667, 22.000, 100.000, 0.000, 97.556, 0.000, 100.000, 0.000, 86.667, 27.333, 63.111, 0.000, None, None, 75.333, 2.000
1074.941483, 9674, 90.667, 64.000, None, None, None, None, -10, -10, 81.778, 37.333, 100.000, 14.000, 88.000, 17.333, 100.000, 0.000, 86.667, 27.333, 63.111, 0.000, None, None, 75.333, 0.000
1075.025488, 9675, 90.667, 48.000, None, None, None, None, -10, -10, 76.222, 32.000, 100.000, 42.000, 88.000, 27.333, 100.000, 0.000, 91.111, 27.333, 67.556, 6.667, None, None, 75.333, 0.000
1075.139495, 9676, 83.778, 1.333, None, None, None, None, -10, -10, 62.444, 0.000, 100.000, 0.000, 94.667, 0.000, 92.000, 20.000, 91.111, 1.333, 72.889, 29.333, None, None, 80.000, 0.000
1075.221499, 9677, 65.778, 28.000, None, None, None, None, -10, -10, 53.111, 0.000, 100.000, 6.667, 90.667, 0.000, 79.556, 4.667, 84.444, 1.333, 78.000, 0.000, 41.111, 0.000, 80.000, 0.000
1075.330506, 9678, 56.889, 0.000, None, None, None, None, -10, -10, 53.111, 10.667, 100.000, 0.000, 100.000, 33.333, 79.556, 0.000, 90.444, 0.000, 78.000, 38.667, 59.444, 0.000, 80.000, 0.000
1075.445512, 9679, 56.889, 0.000, None, None, None, None, -10, -10, 53.111, 20.000, 100.000, 0.000, 100.000, 17.333, 74.444, 0.000, None, None, 82.500, 38.667, 52.593, 28.000, 75.833, 0.000
1075.527517, 9680, 66.222, 0.000, None, None, None, None, -10, -10, 73.333, 34.000, 100.000, 0.000, 100.000, 17.333, 69.556, 0.000, None, None, 82.500, 20.667, 46.667, 42.000, 75.833, 0.000
1075.614522, 9681, 66.222, 0.000, None, None, None, None, -10, -10, 89.556, 34.000, 100.000, 24.667, 100.000, 1.333, 82.000, 6.667, None, None, 82.500, 20.667, 46.667, 56.000, 64.000, 0.000
1075.690526, 9682, 66.222, 0.000, None, None, None, None, -10, -10, 98.000, 22.000, 100.000, 44.667, 100.000, 1.333, 82.000, 6.667, None, None, 76.000, 12.667, 40.000, 65.333, 64.000, 0.000
1075.776531, 9683, 66.222, 0.000, None, None, None, None, -10, -10, 100.000, 22.000, 100.000, 62.667, 90.222, 10.667, 82.000, 0.000, 92.222, 0.000, 76.000, 0.000, 33.333, 73.333, 68.444, 0.000
1075.889538, 9684, 58.444, 0.000, None, None, None, None, -10, -10, 100.000, 44.000, 100.000, 0.000, 90.222, 0.000, 86.444, 20.000, 100.000, 53.333, 76.000, 10.667, 33.333, 60.000, 68.444, 0.000
1076.039546, 9685, 50.833, 0.000, None, None, None, None, -10, -10, 100.000, 44.000, 100.000, 0.000, 100.000, 0.000, 82.222, 13.333, 94.444, 22.667, 83.056, 0.000, 25.000, 100.000, 83.056, 0.000
1076.140552, 9686, 61.944, 0.000, None, None, None, None, -10, -10, 100.000, 1.333, 100.000, 5.333, 100.000, 28.000, 93.889, 0.000, 89.167, 0.000, 90.833, 0.000, 25.000, 78.667, 93.333, 0.000
1076.252558, 9687, 61.944, 0.000, None, None, None, None, -10, -10, 100.000, 60.000, 100.000, 12.000, 100.000, 1.333, 89.167, 0.000, None, None, 84.444, 0.000, 13.611, 88.000, 93.333, 0.000
1076.336563, 9688, 73.333, 0.000, None, None, None, None, -10, -10, 100.000, 38.667, 100.000, 0.000, 100.000, 1.333, 93.333, 0.000, None, None, 78.611, 0.000, 0.278, 88.000, 93.333, 0.000
1076.44657, 9689, 73.333, 0.000, None, None, None, None, -10, -10, 100.000, 44.000, 100.000, 0.000, 100.000, 1.333, 100.000, 0.000, None, None, 70.000, 29.333, 0.000, 100.000, 83.889, 16.000
1076.556576, 9690, 73.333, 18.667, None, None, None, None, -10, -10, 100.000, 20.000, 100.000, 0.000, 93.889, 0.000, 84.444, 0.000, 100.000, 0.000, 60.278, 29.333, 0.000, 65.333, 83.889, 0.000
1076.671582, 9691, 73.333, 28.000, None, None, None, None, -10, -10, 100.000, 0.000, 100.000, 69.333, 100.000, 0.000, 90.278, 0.000, 92.222, 0.000, 70.000, 0.000, 0.000, 21.333, 83.889, 0.000
1076.756587, 9692, 64.167, 28.000, 100.000, 40.000, None, None, None, None, 100.000, 1.333, 100.000, 54.667, 100.000, 0.000, 82.500, 0.000, 50.741, 0.000, 75.556, 0.000, 0.000, 66.667, 95.278, 0.000
1076.883595, 9693, 53.889, 0.000, None, None, None, None, None, None, 98.611, 0.000, 100.000, 0.000, 100.000, 18.667, 96.944, 0.000, 58.056, 60.000, 75.556, 38.667, 0.000, 86.667, 90.000, 0.000
1076.997601, 9694, 53.889, 20.000, None, None, None, None, None, None, 92.222, 14.667, 100.000, 0.000, 100.000, 0.000, 96.944, 1.333, 58.056, 0.000, 90.833, 21.333, 0.000, 92.000, 76.944, 25.333
1077.087606, 9695, 48.056, 0.000, None, None, None, None, None, None, 92.222, 30.000, 100.000, 0.000, 100.000, 0.000, 96.944, 0.000, 58.056, 21.333, 90.833, 28.000, 0.000, 100.000, 64.444, 6.000
1077.195612, 9696, 40.000, 0.000, 41.111, 0.000, None, None, None, None, 87.222, 10.667, 100.000, 10.667, 99.444, 1.333, 96.944, 17.333, None, None, 90.833, 8.000, 0.000, 100.000, 64.444, 0.000
1077.272617, 9697, 40.000, 0.000, 33.333, 0.000, None, None, None, None, 87.222, 24.667, 100.000, 4.667, 99.444, 0.000, 90.444, 3.333, None, None, 90.833, 0.000, 0.000, 76.000, 64.444, 0.000
1077.366622, 9698, 49.778, 0.000, 33.333, 0.000, None, None, 100.000, 0.000, 91.778, 24.667, 100.000, 0.000, 100.000, 5.333, 77.111, 0.000, None, None, 100.000, 0.000, 0.000, 76.000, 58.889, 0.000
1077.484629, 9699, 40.000, 0.000, 28.333, 0.000, None, None, 98.889, 18.667, 91.778, 24.667, 100.000, 53.333, 100.000, 20.000, 77.111, 0.000, None, None, 92.444, 0.000, 0.000, 100.000, 52.222, 16.000
1077.602636, 9700, 32.222, 0.000, 28.333, 0.000, None, None, 98.889, 50.667, 91.778, 2.667, 86.389, 45.333, 100.000, 0.000, 77.111, 0.000, 93.333, 68.000, 86.667, 21.333, 0.000, 98.667, 52.222, 4.000
1077.720642, 9701, 32.222, 0.000, 28.333, 0.000, None, None, 98.889, 18.667, 91.778, 16.000, None, None, 100.000, 0.000, 77.111, 0.000, 78.333, 0.000, 75.556, 0.000, 0.000, 82.667, 44.722, 4.000
1077.886652, 9702, 39.259, 0.000, 35.185, 0.000, None, None, 90.000, 72.000, 85.926, 54.667, None, None, 66.296, 0.000, 96.667, 40.000, 78.333, 69.333, 69.630, 0.000, 0.000, 77.333, 67.037, 0.000
1078.042661, 9703, 45.926, 0.000, 42.963, 0.000, None, None, 83.333, 32.000, 98.148, 1.333, None, None, 56.296, 22.667, 100.000, 0.000, 78.333, 0.000, 78.148, 48.000, 0.000, 100.000, 62.593, 0.000
1078.178669, 9704, 39.630, 0.000, 50.741, 0.000, None, None, 83.333, 74.667, 91.852, 0.000, None, None, 90.000, 0.000, 100.000, 0.000, 91.481, 22.667, 87.407, 5.333, 0.000, 100.000, 62.593, 16.000
1078.273674, 9705, 29.167, 0.000, 50.741, 0.000, None, None, 83.333, 60.667, 91.852, 0.000, None, None, 85.278, 0.000, 100.000, 0.000, 82.500, 22.667, 92.222, 5.333, 0.000, 100.000, 55.000, 29.333
1078.38368, 9706, 12.500, 0.000, 43.056, 0.000, None, None, 100.000, 54.667, 91.852, 29.333, None, None, 93.056, 0.000, 100.000, 0.000, 87.778, 32.000, 92.222, 0.000, 0.000, 100.000, 44.167, 0.000
1078.509688, 9707, 12.500, 0.000, 33.611, 0.000, None, None, 100.000, 70.667, 91.852, 40.000, None, None, 81.667, 30.667, 97.500, 0.000, 87.778, 52.000, 88.056, 0.000, 0.000, 98.667, 28.333, 32.000
1078.637695, 9708, 2.222, 0.000, 33.611, 0.000, None, None, 95.000, 76.000, 96.111, 6.667, None, None, 68.056, 0.000, 97.500, 0.000, 87.778, 28.000, 79.167, 0.000, 0.000, 100.000, 28.333, 0.000
1078.741701, 9709, 10.556, 0.000, 20.278, 0.000, None, None, 100.000, 32.000, 100.000, 81.333, None, None, 83.056, 0.000, 91.667, 0.000, 100.000, 28.000, 70.833, 0.000, 0.000, 100.000, 34.444, 24.000
1078.856707, 9710, 10.556, 0.000, 20.278, 0.000, None, None, 90.556, 32.000, 100.000, 48.000, None, None, 88.889, 0.000, 80.000, 0.000, 91.389, 0.000, 70.833, 0.000, 0.000, 77.333, 38.611, 0.000
1078.973714, 9711, 18.889, 0.000, 26.667, 0.000, None, None, 97.778, 81.333, 100.000, 6.667, None, None, 88.889, 0.000, 80.000, 0.000, 91.389, 17.333, 70.833, 0.000, 0.000, 77.333, 47.778, 10.667
1079.104722, 9712, 18.889, 0.000, 32.778, 0.000, None, None, 100.000, 81.333, 100.000, 6.667, 14.444, 16.000, 88.889, 0.000, 75.556, 0.000, 96.389, 0.000, 64.722, 30.667, 0.000, 56.000, 47.778, 1.333
1079.217728, 9713, 24.444, 0.000, 37.778, 0.000, None, None, 100.000, 81.333, 100.000, 0.000, 24.444, 16.000, 68.333, 49.333, 75.556, 0.000, 89.722, 53.333, 55.556, 0.000, 0.000, 88.000, 47.778, 22.667
1079.339735, 9714, 8.889, 0.000, 33.056, 0.000, None, None, 100.000, 61.333, 94.167, 26.667, 24.444, 16.000, 49.444, 22.667, 75.556, 0.000, 100.000, 26.667, 47.500, 0.000, 0.000, 80.000, 47.778, 0.000
1079.460742, 9715, 8.889, 0.000, 28.056, 0.000, None, None, 96.667, 33.333, 94.167, 0.000, 18.889, 85.333, 65.278, 0.000, 75.556, 0.000, 100.000, 48.000, 47.500, 0.000, 0.000, 62.667, 47.778, 0.000
1079.574748, 9716, 1.111, 13.333, 17.778, 40.000, None, None, 100.000, 53.333, 94.167, 37.333, 18.889, 13.333, 51.944, 0.000, 71.389, 20.000, 100.000, 1.333, 58.333, 2.667, 0.000, 5.333, 52.222, 0.000
1079.694755, 9717, 1.111, 0.000, 17.778, 21.333, None, None, 100.000, 37.333, 94.167, 0.000, 6.111, 0.000, 64.722, 4.000, 71.389, 0.000, 96.667, 0.000, 67.778, 0.000, 0.000, 37.333, 47.500, 0.000
1079.824763, 9718, 18.333, 0.000, 17.778, 0.000, None, None, 100.000, 37.333, 94.167, 18.667, 0.000, 0.000, 64.722, 0.000, 64.444, 0.000, 87.222, 13.333, 67.778, 12.000, 0.000, 70.667, 42.500, 0.000
1079.940769, 9719, 11.111, 0.000, 17.778, 0.000, None, None, 100.000, 0.000, 94.167, 9.333, 0.000, 0.000, 54.722, 0.000, 64.444, 1.333, 87.222, 13.333, 67.778, 12.000, 0.000, 20.000, 42.500, 0.000
1080.101779, 9720, 0.000, 0.000, 13.704, 0.000, None, None, 100.000, 29.333, 79.630, 38.667, 0.000, 0.000, 23.704, 20.000, 68.519, 0.000, 95.185, 33.333, 57.778, 0.000, None, None, 42.500, 28.000
1080.202784, 9721, 0.000, 0.000, None, None, None, None, 100.000, 0.000, 89.444, 38.667, 0.000, 0.000, 23.704, 32.000, 62.500, 0.000, 95.185, 38.667, 45.556, 0.000, None, None, 42.500, 0.000
1080.282789, 9722, 0.000, 0.000, None, None, None, None, 100.000, 0.000, 89.444, 32.667, 0.000, 0.000, 23.704, 6.000, 62.500, 0.000, 100.000, 30.667, 45.556, 0.000, None, None, 42.500, 0.000
1080.411796, 9723, 0.000, 0.000, None, None, None, None, 100.000, 0.000, 95.833, 56.000, 0.000, 0.000, 23.704, 0.000, None, None, 100.000, 30.667, 45.556, 0.000, None, None, 35.278, 30.667
1080.498801, 9724, 5.778, 0.000, None, None, None, None, 100.000, 0.000, 95.833, 49.333, 0.000, 0.000, 23.704, 0.000, None, None, 100.000, 30.667, 56.000, 16.667, None, None, 35.278, 24.000
1080.587806, 9725, 12.000, 0.000, None, None, None, None, 100.000, 0.000, 95.833, 32.000, 0.000, 0.000, 29.333, 0.000, None, None, 98.667, 7.333, 56.000, 39.333, None, None, 30.667, 0.000
1080.685812, 9726, 6.667, 0.000, None, None, None, None, 100.000, 0.000, 76.389, 24.667, 0.000, 0.000, 20.833, 0.000, None, None, 100.000, 0.000, 79.444, 18.000, None, None, 30.667, 0.000
1080.779817, 9727, 2.444, 0.000, None, None, None, None, 100.000, 0.000, 76.389, 24.667, 0.000, 0.000, 20.833, 0.000, 45.556, 0.000, 100.000, 14.000, 79.444, 0.000, None, None, 30.667, 0.000
1080.869823, 9728, 2.444, 0.000, None, None, None, None, 100.000, 0.000, 81.556, 16.667, 0.000, 0.000, 20.833, 0.000, 80.000, 0.000, 98.444, 14.000, 73.333, 0.000, None, None, 30.667, 0.000
1080.969828, 9729, 0.000, 0.000, None, None, None, None, 100.000, 0.000, 81.556, 0.000, 0.000, 0.000, 9.778, 0.000, 87.037, 12.667, 98.444, 21.333, 64.000, 0.000, None, None, 30.667, 0.000
1081.095835, 9730, 0.000, 0.000, None, None, None, None, 100.000, 0.000, 81.556, 0.000, 4.167, 0.000, 9.778, 0.000, 97.222, 0.000, 98.444, 2.667, 59.167, 41.333, None, None, 23.611, 60.000
1081.17584, 9731, 0.000, 0.000, None, None, None, None, 100.000, 0.000, 81.556, 3.333, 4.167, 0.000, 9.778, 0.000, None, None, 98.444, 2.667, 59.167, 10.000, None, None, 31.778, 42.667
