Time,Performer_Hat/Movement,Performer_Hat/isLookingAt,Performer_Hat/isBeingLookedAtByPerformer,Performer_Hat/isBeingLookedAtByAudienceMember,Performer_Hat/isLookingAtVPScreen,Audience_01_Hat/Movement,Audience_01_Hat/isLookingAt,Audience_01_Hat/isBeingLookedAtByPerformer,Audience_01_Hat/isBeingLookedAtByAudienceMember,Audience_01_Hat/isLookingAtVPScreen,Audience_02/Movement,Audience_02/isLookingAt,Audience_02/isBeingLookedAtByPerformer,Audience_02/isBeingLookedAtByAudienceMember,Audience_02/isLookingAtVPScreen,Audience_03_Hat/Movement,Audience_03_Hat/isLookingAt,Audience_03_Hat/isBeingLookedAtByPerformer,Audience_03_Hat/isBeingLookedAtByAudienceMember,Audience_03_Hat/isLookingAtVPScreen,Audience_06_Hat/Movement,Audience_06_Hat/isLookingAt,Audience_06_Hat/isBeingLookedAtByPerformer,Audience_06_Hat/isBeingLookedAtByAudienceMember,Audience_06_Hat/isLookingAtVPScreen,Audience_07_Hat/Movement,Audience_07_Hat/isLookingAt,Audience_07_Hat/isBeingLookedAtByPerformer,Audience_07_Hat/isBeingLookedAtByAudienceMember,Audience_07_Hat/isLookingAtVPScreen,Audience_08_Hat/Movement,Audience_08_Hat/isLookingAt,Audience_08_Hat/isBeingLookedAtByPerformer,Audience_08_Hat/isBeingLookedAtByAudienceMember,Audience_08_Hat/isLookingAtVPScreen,Audience_09_Hat/Movement,Audience_09_Hat/isLookingAt,Audience_09_Hat/isBeingLookedAtByPerformer,Audience_09_Hat/isBeingLookedAtByAudienceMember,Audience_09_Hat/isLookingAtVPScreen,Audience_10_Hat/Movement,Audience_10_Hat/isLookingAt,Audience_10_Hat/isBeingLookedAtByPerformer,Audience_10_Hat/isBeingLookedAtByAudienceMember,Audience_10_Hat/isLookingAtVPScreen,Audience_11_Hat/Movement,Audience_11_Hat/isLookingAt,Audience_11_Hat/isBeingLookedAtByPerformer,Audience_11_Hat/isBeingLookedAtByAudienceMember,Audience_11_Hat/isLookingAtVPScreen
851.3,1.7801,0,0,1,1,0.048566,1,0,0,0,0.097864,1,0,1,0,0.21506,1,0,1,1,0.49324,2,0,1,0,0.23483,2,0,1,0,0.061758,1,0,0,1,0.14645,2,0,0,0,0.037111,2,0,0,0,1.8552,2,0,0,0
851.4,1.1017,0,0,1,1,0.044143,1,0,0,0,0.18425,1,0,1,0,0.2017,1,0,1,1,0.26963,2,0,1,0,0.18967,2,0,1,0,0.161,1,0,0,1,0.061969,2,0,0,0,0.04615,2,0,0,0,1.6701,2,0,0,0
851.5,0.89488,0,0,1,1,0.055988,1,0,0,0,0.20217,1,0,1,0,0.11022,1,0,1,1,0.25417,2,0,1,0,0.28624,2,0,1,0,0.2095,1,0,0,1,0.032067,2,0,0,0,0.045641,2,0,0,0,1.0855,2,0,0,0
851.6,1.6398,0,0,1,1,0.041278,1,0,0,0,0.12406,1,0,1,0,0.13421,1,0,1,1,0.25834,2,0,1,0,0.084705,2,0,1,0,0.11432,1,0,0,1,0.028163,2,0,0,0,0.065083,2,0,0,0,0.65682,2,0,0,0
851.7,1.6233,0,0,1,1,0.013556,1,0,0,0,0.21802,1,0,1,0,0.24549,1,0,1,1,0.1252,2,0,1,0,0.026886,2,0,1,0,0.033951,1,0,0,1,0.1022,2,0,0,0,0.051239,2,0,0,0,0.56806,2,0,0,0
851.8,3.1703,0,0,1,1,0.031284,1,0,0,0,0.096218,1,0,1,0,0.23249,1,0,1,1,0.14281,2,0,1,0,0.031301,2,0,1,0,0.12223,1,0,0,1,0.065614,2,0,0,0,0.094525,2,0,0,0,0.31153,2,0,0,0
851.9,2.0617,0,0,1,1,0.033428,1,0,0,0,0.15553,1,0,1,0,0.032564,1,0,1,1,0.16307,2,0,1,0,0.083253,2,0,1,0,0.47412,1,0,0,1,0.041601,2,0,0,0,0.19956,2,0,0,0,0.25824,2,0,0,0
852,2.8976,0,0,1,1,0.037806,1,0,0,0,0.13594,1,0,1,0,0.20597,1,0,1,1,0.22066,2,0,1,0,0.21729,2,0,1,0,0.089345,1,0,0,1,0.04821,2,0,0,0,0.22348,2,0,0,0,0.216,2,0,0,0
852.1,0.64009,0,0,1,1,0.047563,1,0,0,0,0.13187,1,0,1,0,0.06715,1,0,1,1,0.058828,2,0,1,0,0.030803,2,0,1,0,0.22821,1,0,0,1,0.054817,2,0,0,0,0.14779,2,0,0,0,0.25857,2,0,0,0
852.2,1.2002,0,0,1,1,0.033804,1,0,0,0,0.03597,1,0,1,0,0.095097,1,0,1,1,0.5784,2,0,1,0,0.03543,2,0,1,0,0.46127,1,0,0,1,0.077196,2,0,0,0,0.063988,2,0,0,0,0.1975,2,0,0,0
852.3,3.9707,0,0,1,1,0.048077,1,0,0,0,0.10957,1,0,1,0,0.08681,1,0,1,1,1.0202,2,0,1,0,0.016465,2,0,1,0,0.57814,1,0,0,1,0.073055,2,0,0,0,0.041447,2,0,0,0,0.25625,2,0,0,0
852.4,3.3742,0,0,1,1,0.02394,1,0,0,0,0.12961,1,0,1,0,0.047489,1,0,1,1,1.5109,2,0,1,0,0.041822,2,0,1,0,0.50627,1,0,0,1,0.046682,2,0,0,0,0.10359,2,0,0,0,0.13575,2,0,0,0
852.5,2.2259,0,0,1,1,0.023561,1,0,0,0,0.036815,1,0,1,0,0.061733,1,0,1,1,1.1475,2,0,1,0,0.035085,2,0,1,0,0.18458,1,0,0,1,0.041143,2,0,0,0,0.066178,2,0,0,0,0.099038,2,0,0,0
852.6,3.0748,0,0,1,1,0.033725,1,0,0,0,0.050442,1,0,1,0,0.067607,1,0,1,1,0.61426,2,0,1,0,0.15807,2,0,1,0,0.26081,1,0,0,1,0.10033,2,0,0,0,0.066153,2,0,0,0,0.037204,2,0,0,0
852.7,1.6524,0,0,1,1,0.040969,1,0,0,0,0.056139,1,0,1,0,0.044621,1,0,1,1,0.24768,2,0,1,0,0.17962,2,0,1,0,0.16936,1,0,0,1,0.08031,2,0,0,0,0.055511,2,0,0,0,0.032993,2,0,0,0
852.8,2.7534,0,0,1,1,0.070084,1,0,0,0,0.034296,1,0,1,0,0.092024,1,0,1,1,0.44452,2,0,1,0,0.065609,2,0,1,0,0.21702,1,0,0,1,0.093159,2,0,0,0,0.055723,2,0,0,0,0.090221,2,0,0,0
852.9,4.8398,0,0,1,1,0.016177,1,0,0,0,0.039488,1,0,1,0,0.050696,1,0,1,1,0.90199,2,0,1,0,0.12934,2,0,1,0,0.17749,1,0,0,1,0.067433,2,0,0,0,0.039756,2,0,0,0,0.063045,2,0,0,0
853,2.6128,0,0,1,1,0.045241,1,0,0,0,0.08844,1,0,1,0,0.058277,1,0,1,1,1.1945,2,0,1,0,0.038251,2,0,1,0,0.094617,1,0,0,1,0.070777,2,0,0,0,0.048319,2,0,0,0,0.054514,2,0,0,0
853.1,4.6314,0,0,1,1,0.049207,1,0,0,0,0.11283,1,0,1,0,0.12184,1,0,1,1,1.7867,2,0,1,0,0.041294,2,0,1,0,0.075525,1,0,0,1,0.045446,2,0,0,0,0.052259,2,0,0,0,0.094879,2,0,0,0
853.2,3.2155,0,0,1,1,0.026818,1,0,0,0,0.22201,1,0,1,0,0.22179,1,0,1,1,1.7396,2,0,1,0,0.10016,2,0,1,0,0.14541,1,0,0,1,0.09484,2,0,0,0,0.051942,2,0,0,0,0.080335,2,0,0,0
853.3,2.8752,0,0,1,1,0.028661,1,0,0,0,0.19988,1,0,1,0,0.13707,1,0,1,1,0.858,2,0,1,0,0.078386,2,0,1,0,0.090296,1,0,0,1,0.096491,2,0,0,0,0.11182,2,0,0,0,0.041789,2,0,0,0
853.4,3.8908,2,0,1,1,0.067962,1,0,0,0,0.1241,1,2,1,0,0.066942,1,0,1,1,0.46846,2,0,1,0,0.14791,2,0,1,0,0.084136,1,0,0,1,0.083258,2,0,0,0,0.17066,2,0,0,0,0.049708,2,0,0,0
853.5,1.0231,0,0,1,1,0.052892,1,0,0,0,0.03821,1,0,1,0,0.037071,1,0,1,1,0.25342,2,0,1,0,0.15034,2,0,1,0,0.11225,1,0,0,1,0.04426,2,0,0,0,0.102,2,0,0,0,0.046111,2,0,0,0
853.6,1.742,0,0,1,1,0.060725,1,0,0,0,0.060207,1,0,1,0,0.056104,1,0,1,1,0.55301,2,0,1,0,0.11387,2,0,1,0,0.042376,1,0,0,1,0.09369,2,0,0,0,0.085267,2,0,0,0,0.075392,2,0,0,0
853.7,2.1567,0,0,1,1,0.037056,1,0,0,0,0.061664,1,0,1,0,0.015153,1,0,1,1,0.37854,2,0,1,0,0.18277,2,0,1,0,0.077907,1,0,0,1,0.20749,2,0,0,0,0.13708,2,0,0,0,0.1098,2,0,0,0
853.8,2.7717,0,0,1,1,0.05138,1,0,0,0,0.049478,1,0,1,0,0.070529,1,0,1,1,0.43903,2,0,1,0,0.1152,2,0,1,0,0.15739,1,0,0,1,0.1061,2,0,0,0,0.0673,2,0,0,0,0.043533,2,0,0,0
853.9,1.6608,0,0,1,1,0.04775,1,0,0,0,0.084765,1,0,1,1,0.045479,1,0,1,1,0.25117,2,0,1,0,0.24579,2,0,1,0,0.11371,1,0,0,1,0.19664,2,0,0,0,0.10081,2,0,0,0,0.045648,2,0,0,0
854,3.3096,0,0,1,1,0.052716,1,0,0,0,0.11531,1,0,1,1,0.051933,1,0,1,1,0.62801,2,0,1,0,0.18224,2,0,1,0,0.076566,1,0,0,1,0.17566,2,0,0,0,0.067537,2,0,0,0,0.040373,2,0,0,0
854.1,4.168,0,0,1,1,0.041979,1,0,0,0,0.12861,1,0,1,1,0.035529,1,0,1,1,0.40674,2,0,1,0,0.34956,2,0,1,0,0.065026,1,0,0,1,0.057467,2,0,0,0,0.087987,2,0,0,0,0.045344,2,0,0,0
854.2,1.5468,0,0,1,1,0.051635,1,0,0,0,0.075118,1,0,1,1,0.085606,1,0,1,1,0.54732,2,0,1,0,0.24685,2,0,1,0,0.038036,1,0,0,1,0.20837,2,0,0,0,0.090972,2,0,0,0,0.087593,2,0,0,0
854.3,3.0397,0,0,1,1,0.04633,1,0,0,0,0.11294,1,0,1,1,0.1172,1,0,1,1,0.71228,2,0,1,1,0.19247,2,0,1,0,0.08321,1,0,0,1,0.15186,2,0,0,0,0.060832,2,0,0,0,0.0088073,2,0,0,0
854.4,3.8061,0,0,1,1,0.048202,1,0,0,0,0.075774,1,0,1,1,0.07939,1,0,1,1,0.99571,2,0,1,1,0.19144,2,0,1,0,0.12106,1,0,0,1,0.25799,2,0,0,0,0.0556,2,0,0,0,0.10758,2,0,0,0
854.5,3.3804,0,0,1,1,0.071192,1,0,0,0,0.084514,1,0,1,1,0.065682,1,0,1,1,0.52797,2,0,1,1,0.15943,2,0,1,0,0.089037,1,0,0,1,0.24715,2,0,0,0,0.040682,2,0,0,0,0.022174,2,0,0,0
854.6,1.18,0,0,1,1,0.020774,1,0,0,0,0.061529,1,0,1,1,0.069238,1,0,1,1,0.51709,2,0,1,1,0.066654,2,0,1,0,0.06677,1,0,0,1,0.049362,2,0,0,0,0.054433,2,0,0,0,0.024657,2,0,0,0
854.7,2.7232,0,0,1,1,0.0071516,1,0,0,0,0.087689,1,0,1,1,0.062603,1,0,1,1,0.42622,2,0,1,0,0.13183,2,0,1,0,0.081719,1,0,0,1,0.13629,2,0,0,0,0.12889,2,0,0,0,0.019234,2,0,0,0
854.8,5.1004,2,0,1,1,0.060727,1,0,0,0,0.081322,1,2,1,1,0.037003,1,0,1,1,1.0937,2,1,1,0,0.12649,2,0,1,0,0.079357,1,0,0,1,0.066357,2,0,0,0,0.047281,2,1,0,0,0.036247,2,0,0,0
854.9,4.0995,2,0,1,1,0.033523,1,0,0,0,0.033263,1,2,1,1,0.075363,1,0,1,1,1.8769,2,1,1,0,0.13202,2,1,1,0,0.051202,1,0,0,1,0.064384,1,0,0,0,0.09185,2,1,0,0,0.052242,2,0,0,0
855,2.224,2,0,1,1,0.03733,1,0,0,0,0.051737,1,2,1,1,0.10272,1,0,1,1,0.28493,2,1,1,0,0.15889,2,0,1,0,0.026914,1,0,0,1,0.1317,1,0,0,0,0.058817,2,1,0,0,0.030687,2,0,0,0
855.1,2.0383,2,0,1,1,0.037574,1,0,0,0,0.07047,1,2,1,1,0.034977,1,0,1,1,0.34528,2,1,1,0,0.28266,2,1,1,0,0.053272,1,0,0,1,0.1807,2,0,0,0,0.11165,2,1,0,0,0.011407,2,2,0,0
855.2,2.8846,2,0,1,1,0.063267,1,0,0,0,0.0234,1,0,1,1,0.075811,1,0,1,1,0.23397,2,0,1,0,0.14599,2,0,1,0,0.039941,1,0,0,1,0.075544,2,0,0,0,0.055514,2,0,0,0,0.033395,2,2,0,0
855.3,4.0953,0,0,1,1,0.01451,1,0,0,0,0.032262,1,0,1,1,0.064906,1,0,1,1,0.28666,2,0,1,0,0.02405,2,0,1,0,0.053161,1,0,0,1,0.045434,2,0,0,0,0.14982,2,0,0,0,0.019481,2,0,0,0
855.4,2.3984,0,0,1,1,0.035593,1,0,0,0,0.034598,1,0,1,1,0.07341,1,0,1,1,0.34658,2,0,1,0,0.12117,2,0,1,0,0.11501,1,0,0,1,0.054891,2,0,0,0,0.27582,2,0,0,0,0.038711,2,0,0,0
855.5,3.7664,2,0,1,1,0.02066,1,0,0,0,0.074435,1,0,1,1,0.081455,1,2,1,1,0.45544,2,0,1,0,0.080423,2,1,1,0,0.043328,1,0,0,1,0.087673,2,0,0,0,0.012205,2,0,0,0,0.048127,2,0,0,0
855.6,2.7891,0,0,1,1,0.021727,1,0,0,0,0.24318,1,0,1,1,0.059403,1,0,1,1,0.20265,2,0,1,0,0.20413,2,0,1,0,0.11898,1,0,0,1,0.029761,2,0,0,0,0.17466,2,0,0,0,0.046462,2,0,0,0
855.7,2.3524,0,0,1,1,0.012175,1,0,0,0,0.27845,1,0,1,1,0.034658,1,0,1,1,0.09556,2,0,1,0,0.072221,2,0,1,0,0.050794,1,0,0,1,0.016912,2,0,0,0,0.082905,2,0,0,0,0.044794,2,0,0,0
855.8,0.87239,0,0,1,1,0.021292,1,0,0,0,0.118,1,0,1,1,0.079313,1,0,1,1,0.43427,2,0,1,0,0.13966,2,0,1,0,0.052983,1,0,0,1,0.05428,2,0,0,0,0.19608,2,0,0,0,0.016017,2,0,0,0
855.9,2.7352,2,0,1,1,0.027648,1,0,0,0,0.16183,1,0,1,1,0.08975,1,2,1,1,0.42285,2,0,1,0,0.086596,2,1,1,0,0.13694,1,0,0,1,0.065864,2,0,0,0,0.079541,2,0,0,0,0.031398,2,0,0,0
856,1.1515,2,0,1,1,0.023418,1,0,0,0,0.059547,1,0,1,1,0.069281,1,2,1,1,0.31765,2,0,1,0,0.19389,2,1,1,0,0.097206,1,2,0,1,0.041324,2,0,0,0,0.076706,2,0,0,0,0.034001,2,0,0,0
856.1,0.63528,2,0,1,1,0.071505,1,0,0,0,0.085801,1,0,1,1,0.010119,1,2,1,1,0.2129,2,0,1,0,0.045444,2,1,1,0,0.041414,1,2,0,1,0.14367,2,0,0,1,0.13104,2,0,0,0,0.036394,2,0,0,0
856.2,3.7424,2,0,1,1,0.09322,1,0,0,0,0.080585,1,0,1,1,0.058752,1,2,1,1,0.25576,2,0,1,0,0.20408,2,1,1,0,0.085631,1,2,0,1,0.095073,2,0,0,1,0.056328,2,0,0,0,0.012733,2,0,0,0
856.3,0.97263,2,0,1,1,0.029055,1,0,0,0,0.13717,1,0,1,1,0.019694,1,2,1,1,0.1511,2,0,1,0,0.26357,2,1,1,0,0.10895,1,2,0,1,0.079321,2,0,0,1,0.026511,2,0,0,0,0.028287,2,0,0,0
856.4,0.63871,2,0,1,1,0.03098,1,0,0,0,0.22224,1,0,1,1,0.011595,1,2,1,1,0.090971,2,0,1,0,0.14401,2,1,1,0,0.169,1,2,0,1,0.13185,2,0,0,1,0.06539,2,0,0,0,0.069748,2,0,0,0
856.5,0.66582,2,0,1,1,0.0414,1,0,0,0,0.37786,1,0,1,1,0.083438,1,2,1,1,0.13496,2,0,1,0,0.047637,2,1,1,0,0.09884,1,2,0,1,0.083489,2,0,0,1,0.043927,2,0,0,0,0.061173,2,0,0,0
856.6,0.97005,2,0,1,1,0.035202,1,0,0,0,0.37108,1,0,1,1,0.034494,1,2,1,1,0.25227,2,0,1,0,0.081971,2,1,1,0,0.052166,1,2,0,1,0.095086,2,0,0,1,0.0090831,2,0,0,0,0.049924,2,0,0,0
856.7,1.416,2,0,1,1,0.031955,1,0,0,0,0.26842,1,0,1,1,0.059117,1,2,1,1,0.050344,2,0,1,0,0.061257,2,1,1,0,0.031257,1,2,0,1,0.060984,2,0,0,1,0.029531,2,0,0,0,0.091135,2,0,0,0
856.8,3.7513,2,0,1,1,0.066268,1,0,0,0,0.17201,1,0,1,1,0.024093,1,2,1,1,0.10189,2,0,1,0,0.091825,2,1,1,0,0.035793,1,2,0,1,0.10474,2,0,0,1,0.079104,2,0,0,0,0.06239,2,0,0,0
856.9,2.9945,2,0,1,1,0.08338,0,0,0,0,0.14816,1,0,1,1,0.065375,1,2,1,1,0.16241,2,0,1,0,0.052311,2,0,1,0,0.063439,1,0,0,1,0.060743,2,0,0,1,0.038254,2,0,0,0,0.010324,2,0,0,0
857,1.7413,2,0,1,1,0.045769,0,0,0,0,0.22012,1,0,1,1,0.053509,1,2,1,1,0.10301,2,0,1,0,0.046036,2,0,1,0,0.092127,1,0,0,1,0.12932,2,0,0,0,0.050552,2,0,0,0,0.027813,2,0,0,0
857.1,1.4558,2,0,1,1,0.02568,0,0,0,0,0.24902,1,0,1,1,0.053644,1,2,1,1,0.16318,2,0,1,0,0.029237,2,0,1,0,0.068719,1,0,0,1,0.090942,2,0,0,0,0.068029,2,0,0,0,0.035462,2,0,0,0
857.2,1.7479,2,0,1,1,0.013936,0,0,0,0,0.42476,1,0,1,1,0.06307,1,2,1,1,0.11318,2,0,1,0,0.046534,2,0,1,0,0.18912,1,0,0,1,0.066633,2,0,0,1,0.09674,2,0,0,0,0.071097,2,0,0,0
857.3,1.0935,2,0,1,1,0.058538,0,0,0,0,0.57895,1,0,1,1,0.023828,1,2,1,1,0.10659,2,0,1,0,0.036099,2,0,1,0,0.096342,1,0,0,1,0.037173,2,0,0,1,0.12666,2,0,0,0,0.089863,2,0,0,0
857.4,0.62912,2,0,1,1,0.032595,0,0,0,0,0.69109,1,0,1,1,0.051581,1,2,1,1,0.17591,2,0,1,0,0.063985,2,0,1,0,0.091577,1,0,0,1,0.077187,2,0,0,1,0.11272,2,0,0,0,0.028854,2,0,0,0
857.5,0.67684,2,0,1,1,0.036269,0,0,0,0,0.73465,1,0,1,1,0.045229,1,2,1,1,0.16182,2,0,1,0,0.046908,2,0,1,0,0.079475,1,0,0,1,0.059606,2,0,0,1,0.13015,2,0,0,0,0.026531,2,0,0,0
857.6,0.97628,2,0,1,1,0.057574,0,0,0,0,0.69833,1,0,1,1,0.027689,1,2,1,1,0.080482,2,0,1,1,0.05006,2,0,1,0,0.091341,1,0,0,1,0.12287,2,0,0,0,0.072839,2,0,0,0,0.011513,2,0,0,0
857.7,0.58223,2,0,1,1,0.05552,0,0,0,0,0.51545,1,0,1,1,0.020635,1,2,1,1,0.085414,2,0,1,1,0.071119,2,0,1,0,0.032469,1,0,0,1,0.046598,2,0,0,0,0.089649,2,0,0,0,0.11263,2,0,0,0
857.8,0.77434,2,0,1,1,0.022355,0,0,0,0,0.4878,1,0,1,1,0.040547,1,2,1,1,0.12598,2,0,1,1,0.060485,2,0,1,0,0.033164,1,2,0,1,0.088252,2,0,0,0,0.16156,2,0,0,0,0.20741,2,0,0,0
857.9,0.54104,2,0,1,1,0.028619,0,0,0,0,0.56043,1,0,1,1,0.0076081,1,2,1,1,0.12514,2,0,1,1,0.076712,2,0,1,0,0.070281,1,2,0,1,0.049312,2,0,0,0,0.10498,2,0,0,0,0.4215,2,0,0,0
858,0.24494,2,0,1,1,0.024245,0,0,0,0,0.42788,1,0,1,1,0.033404,1,2,1,1,0.029458,2,0,1,1,0.11923,2,1,1,0,0.085185,1,2,0,1,0.027093,2,0,0,0,0.048091,2,0,0,0,0.55169,2,0,0,0
858.1,0.3544,2,0,1,1,0.018567,0,0,0,0,0.28739,1,0,1,1,0.045477,1,2,1,1,0.067936,2,0,1,1,0.19001,2,1,1,0,0.093135,1,2,0,1,0.046129,2,0,0,0,0.048858,2,0,0,0,0.48279,2,0,0,1
858.2,0.32701,2,0,1,1,0.027214,0,0,0,0,0.24292,1,0,1,1,0.060714,1,2,1,1,0.14037,2,0,1,1,0.32789,2,1,1,0,0.080479,1,2,0,1,0.14228,2,0,0,1,0.10118,2,0,0,0,0.18913,2,0,0,1
858.3,0.39933,2,0,1,1,0.056178,0,0,0,0,0.19237,1,0,1,1,0.053163,1,2,1,1,0.094704,2,0,1,1,0.26797,2,1,1,0,0.062809,1,2,0,1,0.11714,2,0,0,0,0.037897,2,0,0,0,0.19637,2,0,0,1
858.4,0.37825,2,0,1,1,0.027071,0,0,0,0,0.18504,1,0,1,1,0.089667,1,2,1,1,0.039649,2,0,1,1,0.14095,2,1,1,0,0.052961,1,2,0,1,0.057135,2,0,0,0,0.15079,2,0,0,0,0.25309,2,0,0,1
858.5,0.2117,2,0,1,1,0.018606,0,0,0,0,0.12808,1,0,1,1,0.079531,1,2,1,1,0.078251,2,0,1,1,0.11606,2,1,1,0,0.032064,1,2,0,1,0.092919,2,0,0,0,0.053921,2,0,0,0,0.40685,2,0,0,1
858.6,0.86292,2,0,1,1,0.059523,0,0,0,0,0.13083,1,0,1,1,0.066993,1,2,1,1,0.024574,2,0,1,1,0.19988,2,1,1,0,0.037972,1,2,0,1,0.06844,2,0,0,0,0.034498,2,0,0,0,0.20107,2,0,0,1
858.7,0.67211,2,0,1,1,0.057663,0,0,0,0,0.05273,1,0,1,1,0.026892,1,2,1,1,0.035378,2,0,1,1,0.17016,2,1,1,0,0.054917,1,2,0,1,0.03124,2,0,0,0,0.029118,2,0,0,0,0.2769,2,0,0,1
858.8,1.2114,2,0,1,1,0.023294,1,0,0,0,0.070527,1,0,1,1,0.04277,1,2,1,1,0.039042,2,0,1,1,0.10171,2,1,1,0,0.1194,1,2,0,1,0.041579,2,0,0,0,0.039216,2,0,0,0,0.29379,2,0,0,1
858.9,1.0545,2,0,1,1,0.026212,1,0,0,0,0.056487,1,0,1,1,0.10616,1,2,1,1,0.037077,2,0,1,1,0.15039,2,1,1,0,0.045923,1,2,0,1,0.043074,2,0,0,0,0.065666,2,0,0,0,0.16553,2,0,0,1
859,1.888,2,0,1,1,0.025148,1,0,0,0,0.13859,1,0,1,1,0.092558,1,2,1,1,0.038885,2,0,1,1,0.1947,2,1,1,0,0.038897,1,2,0,1,0.172,2,0,0,0,0.027582,2,0,0,0,0.17345,2,0,0,1
859.1,1.6742,2,0,1,1,0.049198,1,0,0,0,0.18393,1,0,1,1,0.034886,1,2,1,1,0.03304,2,0,1,1,0.15933,2,1,1,0,0.088601,1,2,0,1,0.055456,2,0,0,0,0.059397,2,0,0,0,0.22655,2,0,0,1
859.2,1.3752,2,0,1,1,0.056027,1,0,0,0,0.090233,1,0,1,1,0.032239,1,2,1,1,0.026706,2,0,1,1,0.14271,2,1,1,0,0.13,1,2,0,1,0.048606,2,0,0,0,0.037803,2,0,0,0,0.27872,1,2,0,1
859.3,0.60423,2,0,1,1,0.037621,1,0,0,0,0.19674,1,0,1,1,0.050927,1,2,1,1,0.080292,2,0,1,1,0.14142,2,1,1,0,0.073663,1,0,0,1,0.05644,2,0,0,0,0.052305,2,0,0,0,0.26558,1,2,0,1
859.4,1.7661,2,0,1,1,0.022966,1,0,0,0,0.22029,1,0,1,1,0.028986,1,2,1,1,0.038497,2,0,1,1,0.1293,2,1,1,0,0.074885,1,0,0,1,0.072256,2,0,0,0,0.16226,2,0,0,0,0.28691,1,0,0,1
859.5,2.9181,2,0,1,1,0.014616,1,0,0,0,0.087372,1,0,1,1,0.0258,1,2,1,1,0.057586,2,0,1,1,0.26472,2,1,1,0,0.060404,1,0,0,1,0.049553,2,0,0,0,0.20682,2,0,0,0,0.13254,1,2,0,1
859.6,3.0889,2,0,1,1,0.033424,1,0,0,0,0.054124,1,0,1,1,0.035918,1,2,1,1,0.064505,2,0,1,1,0.066921,2,1,1,0,0.086973,1,0,0,1,0.018439,2,0,0,0,0.11591,2,0,0,0,0.1614,1,2,0,1
859.7,0.66274,2,0,1,1,0.021987,1,0,0,0,0.043555,1,0,1,1,0.03972,1,2,1,1,0.35936,2,0,1,1,0.1192,2,1,1,0,0.070827,1,0,0,1,0.045416,2,0,0,0,0.12989,2,0,0,0,0.26553,1,2,0,1
859.8,2.0058,0,0,1,1,0.059452,1,0,0,0,0.051418,1,0,1,1,0.045055,1,0,1,1,0.51295,2,0,1,1,0.024961,2,0,1,0,0.13956,1,0,0,1,0.061183,2,0,0,0,0.1022,2,0,0,0,0.39322,1,0,0,1
859.9,1.9931,2,0,1,1,0.029966,1,0,0,0,0.098199,1,0,1,1,0.047549,1,2,1,1,1.2457,2,0,1,1,0.11622,2,1,1,0,0.016146,1,0,0,1,0.045964,2,0,0,0,0.08376,2,0,0,0,0.27385,1,2,0,1
860,2.1352,0,0,1,1,0.027222,1,0,0,0,0.078273,1,0,1,1,0.035893,1,0,1,1,1.3363,2,0,1,1,0.029719,2,0,1,0,0.11696,1,0,0,1,0.043068,2,0,0,0,0.033956,2,0,0,0,0.30506,1,0,0,1
860.1,2.0251,2,0,1,1,0.07204,1,0,0,0,0.090417,1,0,1,1,0.09177,1,2,1,1,0.45673,2,0,1,1,0.11909,2,1,1,0,0.11954,1,0,0,1,0.070374,2,0,0,0,0.057368,2,0,0,0,0.58577,2,2,0,1
860.2,1.2708,2,0,1,1,0.038958,1,0,0,0,0.13958,1,0,1,1,0.11139,1,0,1,1,0.25819,2,0,1,1,0.13135,2,0,1,0,0.064656,1,0,0,1,0.053063,2,0,0,0,0.076413,2,0,0,0,0.49856,2,2,0,1
860.3,0.85231,2,0,1,1,0.014691,1,0,0,0,0.030515,1,0,1,1,0.12795,1,2,1,1,0.30464,2,0,1,1,0.021144,2,1,1,0,0.047713,1,0,0,1,0.031038,2,0,0,0,0.059153,2,0,0,0,0.23664,2,2,0,1
860.4,0.22254,2,0,1,1,0.037607,1,0,0,0,0.018192,1,0,1,1,0.088584,1,2,1,1,0.098395,2,0,1,1,0.058801,2,1,1,0,0.10147,1,0,0,1,0.033006,2,0,0,0,0.058042,2,0,0,0,0.25933,2,2,0,1
860.5,0.78387,2,0,1,1,0.04479,1,0,0,0,0.042041,1,0,1,1,0.10764,1,0,1,1,0.14437,2,0,1,1,0.072571,2,1,1,0,0.03802,1,0,0,1,0.092314,2,0,0,0,0.077879,2,0,0,0,0.71274,2,2,0,1
860.6,0.68869,2,0,1,1,0.074683,1,0,0,0,0.061343,1,0,1,1,0.08131,1,0,1,1,0.12537,2,0,1,1,0.07237,2,0,1,0,0.038991,1,0,0,1,0.047101,2,0,0,0,0.037799,2,0,0,0,0.45092,2,2,0,1
860.7,0.96304,0,0,1,1,0.064477,1,0,0,0,0.046606,1,0,1,1,0.022976,1,0,1,1,0.056427,2,0,1,1,0.041427,2,0,1,0,0.041011,1,0,0,1,0.087028,2,0,0,0,0.031141,2,0,0,0,0.3812,2,0,0,1
860.8,0.51437,0,0,1,1,0.028221,1,0,0,0,0.13419,1,0,1,1,0.095335,1,0,1,1,0.083883,2,0,1,1,0.32315,2,0,1,0,0.058577,1,0,0,1,0.11337,2,0,0,0,0.13673,2,0,0,0,0.38334,2,0,0,1
860.9,1.1094,0,0,1,1,0.020784,1,0,0,0,0.023054,1,0,1,1,0.088392,1,0,1,1,0.28395,2,0,1,1,0.11234,2,0,1,0,0.038856,1,0,0,1,0.066553,2,0,0,0,0.066062,2,0,0,0,0.36716,2,0,0,1
