Offset: 0, Movie: MoviePathHere, DataFile: (null)
Tracks: Audience 02, Audience 03, Audience 04, Audience 05, Audience 06, Audience 07, Audience 08, Audience 09, Audience 10, Audience 11, Audience 12, Audience 13, Audience 14, Audience 15, Audience 16
Time,Duration,TrackName,comment
445360,69319,Audience 09,Not Smiling Laughing
445881,5279,Audience 06,Not Smiling Laughing
446441,7559,Audience 14,Not Smiling Laughing
446761,7758,Audience 05,Not Smiling Laughing
446840,14999,Audience 08,Smiling
447201,6638,Audience 03,Smiling
448120,1839,Audience 15,Smiling
448240,2159,Audience 12,Not Smiling Laughing
449001,10798,Audience 16,Laughing
449960,8820,Audience 15,Laughing
450400,9839,Audience 12,Laughing
450680,7960,Audience 13,Laughing
451161,6759,Audience 06,Laughing
451431,2528,Audience 02,Smiling
451481,2119,Audience 07,Smiling
453601,3198,Audience 07,Not Smiling Laughing
453840,4719,Audience 03,Laughing
453960,640,Audience 02,Not Smiling Laughing
454001,4398,Audience 14,Smiling
454520,5439,Audience 05,Laughing
454601,5319,Audience 02,Smiling
456800,3240,Audience 07,Smiling
457921,33799,Audience 06,Not Smiling Laughing
458400,65959,Audience 14,Not Smiling Laughing
458600,5759,Audience 03,Smiling
458641,19758,Audience 13,Not Smiling Laughing
458780,12899,Audience 15,Smiling
459120,20239,Audience 10,Not Smiling Laughing
459800,6439,Audience 16,Not Smiling Laughing
459921,19314,Audience 02,Not Smiling Laughing
459960,7040,Audience 05,Not Smiling Laughing
460041,27679,Audience 07,Not Smiling Laughing
460240,18640,Audience 12,Not Smiling Laughing
461616,10343,Audience 04,Not Smiling Laughing
461840,60560,Audience 08,Not Smiling Laughing
464360,14840,Audience 03,Not Smiling Laughing
466240,7999,Audience 16,Laughing
467001,2759,Audience 05,Smiling
469761,9559,Audience 05,Not Smiling Laughing
471680,6599,Audience 15,Not Smiling Laughing
471960,4319,Audience 04,Laughing
474240,4279,Audience 16,Not Smiling Laughing
476280,2920,Audience 04,Not Smiling Laughing
478280,20999,Audience 15,Smiling
478400,4999,Audience 13,Laughing
478520,6800,Audience 16,Laughing
478881,5638,Audience 12,Laughing
478960,4159,Audience 11,Smiling
479201,4918,Audience 04,Laughing
479201,6318,Audience 03,Laughing
479235,3884,Audience 02,Smiling
479321,6399,Audience 05,Laughing
479360,2960,Audience 10,Laughing
482321,42478,Audience 10,Not Smiling Laughing
483120,13439,Audience 11,Not Smiling Laughing
483120,38679,Audience 02,Not Smiling Laughing
483440,37960,Audience 13,Not Smiling Laughing
484120,37559,Audience 04,Not Smiling Laughing
