Time,Audience 01/Moved,Audience 01/Rotated,Audience 01/isLookingAtPerformer,Audience 01/isLookingAtAudience,Audience 01/isBeingLookedAtByPerformer,Audience 01/isBeingLookedAtByAudienceMember,Audience 01/isLookingAtVPScreen,Audience 02/Moved,Audience 02/Rotated,Audience 02/isLookingAtPerformer,Audience 02/isLookingAtAudience,Audience 02/isBeingLookedAtByPerformer,Audience 02/isBeingLookedAtByAudienceMember,Audience 02/isLookingAtVPScreen,Audience 03/Moved,Audience 03/Rotated,Audience 03/isLookingAtPerformer,Audience 03/isLookingAtAudience,Audience 03/isBeingLookedAtByPerformer,Audience 03/isBeingLookedAtByAudienceMember,Audience 03/isLookingAtVPScreen,Audience 04/Moved,Audience 04/Rotated,Audience 04/isLookingAtPerformer,Audience 04/isLookingAtAudience,Audience 04/isBeingLookedAtByPerformer,Audience 04/isBeingLookedAtByAudienceMember,Audience 04/isLookingAtVPScreen,Audience 05/Moved,Audience 05/Rotated,Audience 05/isLookingAtPerformer,Audience 05/isLookingAtAudience,Audience 05/isBeingLookedAtByPerformer,Audience 05/isBeingLookedAtByAudienceMember,Audience 05/isLookingAtVPScreen,Audience 06/Moved,Audience 06/Rotated,Audience 06/isLookingAtPerformer,Audience 06/isLookingAtAudience,Audience 06/isBeingLookedAtByPerformer,Audience 06/isBeingLookedAtByAudienceMember,Audience 06/isLookingAtVPScreen,Audience 07/Moved,Audience 07/Rotated,Audience 07/isLookingAtPerformer,Audience 07/isLookingAtAudience,Audience 07/isBeingLookedAtByPerformer,Audience 07/isBeingLookedAtByAudienceMember,Audience 07/isLookingAtVPScreen,Audience 08/Moved,Audience 08/Rotated,Audience 08/isLookingAtPerformer,Audience 08/isLookingAtAudience,Audience 08/isBeingLookedAtByPerformer,Audience 08/isBeingLookedAtByAudienceMember,Audience 08/isLookingAtVPScreen,Audience 09/Moved,Audience 09/Rotated,Audience 09/isLookingAtPerformer,Audience 09/isLookingAtAudience,Audience 09/isBeingLookedAtByPerformer,Audience 09/isBeingLookedAtByAudienceMember,Audience 09/isLookingAtVPScreen,Audience 10/Moved,Audience 10/Rotated,Audience 10/isLookingAtPerformer,Audience 10/isLookingAtAudience,Audience 10/isBeingLookedAtByPerformer,Audience 10/isBeingLookedAtByAudienceMember,Audience 10/isLookingAtVPScreen,Audience 11/Moved,Audience 11/Rotated,Audience 11/isLookingAtPerformer,Audience 11/isLookingAtAudience,Audience 11/isBeingLookedAtByPerformer,Audience 11/isBeingLookedAtByAudienceMember,Audience 11/isLookingAtVPScreen,Audience 12/Moved,Audience 12/Rotated,Audience 12/isLookingAtPerformer,Audience 12/isLookingAtAudience,Audience 12/isBeingLookedAtByPerformer,Audience 12/isBeingLookedAtByAudienceMember,Audience 12/isLookingAtVPScreen,Performer/Moved,Performer/Rotated,Performer/isLookingAtPerformer,Performer/isLookingAtAudience,Performer/isBeingLookedAtByPerformer,Performer/isBeingLookedAtByAudienceMember,Performer/isLookingAtVPScreen
616,0.38778,0.002058,1,0,0,1,0,0.31721,0.0026689,1,0,0,1,1,0.44894,0.00083788,1,0,0,1,1,1.971,0.013404,0,0,0,1,0,0.48617,0.0016981,1,1,0,1,0,0.43834,0.0016135,1,1,0,1,0,0.26158,0.0043904,1,1,0,1,1,0.59529,0.0022905,0,1,0,1,0,1.558,0.0057978,1,1,0,0,1,0.79479,0.0026696,1,1,0,0,0,0.96435,0.0024675,1,1,0,0,1,0.5233,0.0026525,1,1,0,0,1,25.525,0.2027,0,0,0,1,1
616.1,0.22699,0.00048179,1,0,0,1,0,0.39068,0.0015379,1,0,0,1,1,0.22993,0.00099038,1,0,0,1,1,0.95959,0.0033099,0,0,0,1,0,0.90502,0.0025418,1,1,0,1,0,1.27,0.0040116,1,1,0,1,0,0.15315,0.00052503,1,1,0,1,1,0.59131,0.0011469,0,1,0,1,0,0.61921,0.0019073,1,1,0,0,1,1.1921,0.0028854,1,1,0,0,0,1.1609,0.0034033,1,1,0,0,1,0.22553,0.0010828,1,1,0,0,1,16.272,0.010222,0,0,0,1,1
616.2,0.38408,0.0014959,1,0,0,1,0,0.51585,0.00097038,1,0,0,1,1,0.6114,0.0019634,1,0,0,1,1,0.35066,0.0017365,0,0,0,1,0,0.7366,0.0010829,1,1,0,1,0,1.0811,0.0022411,1,1,0,1,0,0.38328,0.0027521,1,1,0,1,1,0.69072,0.0015235,0,1,0,1,0,1.7899,0.010129,1,1,0,0,1,1.3622,0.0031749,1,1,0,0,0,0.43467,0.0062696,1,1,0,0,1,0.25511,0.00071901,1,1,0,0,1,12.772,0.083748,0,0,0,1,1
616.3,0.46076,0.0018736,1,0,0,1,0,0.47991,0.0019005,1,0,0,1,1,0.62479,0.0023284,1,0,0,1,1,0.60753,0.003016,0,0,0,1,0,0.36446,0.0031389,1,1,0,1,0,0.14982,0.002832,1,1,0,1,0,0.87018,0.0056992,1,1,0,1,1,0.27663,0.00094526,0,1,0,1,0,1.624,0.0047448,1,1,0,0,1,1.4676,0.0049272,1,1,0,0,0,0.51651,0.0023981,1,1,0,0,1,0.47134,0.0020919,1,1,0,0,1,19.8,0.19487,0,0,0,1,1
616.4,0.45265,0.0013568,1,0,0,1,0,0.51845,0.0043965,1,0,0,1,1,1.2054,0.0078992,1,0,0,1,1,0.24586,0.0015759,0,0,0,1,0,0.80784,0.0020292,1,1,0,1,0,0.41652,0.0036454,1,1,0,1,0,1.0381,0.0030912,1,1,0,1,1,0.5897,0.0014935,0,1,0,1,0,1.7881,0.0036611,1,1,0,0,1,1.7336,0.0012133,1,1,0,0,0,1.4007,0.010638,1,1,0,0,1,4.1985,0.0068156,1,1,0,0,1,11.069,0.012368,0,0,0,1,1
616.5,0.43763,0.00076515,1,0,0,1,0,1.0254,0.0038875,1,0,0,1,1,1.5605,0.012693,1,0,0,1,1,0.52306,0.0027445,0,0,0,1,0,1.4367,0.0078261,1,1,0,1,0,0.37228,0.0016103,1,1,0,1,0,0.97109,0.0019904,1,1,0,1,1,0.93537,0.00085876,0,1,0,1,0,1.7851,0.00289,1,1,0,0,1,2.8674,0.0025483,1,1,0,0,0,0.94206,0.0058616,1,1,0,0,1,15.818,0.04694,1,1,0,0,1,10.741,0.073478,0,0,0,1,1
616.6,0.41083,0.0022993,1,0,0,1,0,0.90123,0.0023,1,0,0,1,1,0.50286,0.00083366,1,0,0,1,1,0.60493,0.0036464,0,0,0,1,0,2.3308,0.01131,1,1,0,1,0,0.53,0.0031985,1,1,0,1,0,0.62001,0.0038363,1,1,0,1,1,1.0702,0.0012817,0,1,0,1,0,1.2075,0.006276,1,1,0,0,1,4.1911,0.0071233,1,1,0,0,0,0.41289,0.0018227,1,1,0,0,1,19.15,0.061032,1,1,0,0,1,11.341,0.090346,0,0,0,1,1
616.7,0.95849,0.0059561,1,0,0,1,0,0.55182,0.001092,1,0,0,1,1,1.4332,0.0092364,1,0,0,1,1,1.1389,0.0028148,0,0,0,1,0,6.1685,0.0087499,1,1,0,1,0,1.5976,0.0027399,1,1,0,1,0,0.29444,0.0015439,1,1,0,1,1,1.7692,0.0052072,0,1,0,1,0,0.54559,0.0028977,1,1,0,0,1,5.0218,0.0087492,1,1,0,0,0,0.3193,0.00052081,1,1,0,0,1,9.1985,0.020191,1,1,0,0,1,4.2171,0.017667,0,0,0,1,1
616.8,2.4272,0.027409,1,0,0,1,0,1.7549,0.010335,1,0,0,1,1,1.6163,0.0068078,1,0,0,1,1,1.3955,0.0057021,0,0,0,1,0,7.2154,0.024183,1,1,0,1,0,1.2534,0.003956,1,1,0,1,0,1.4868,0.0070521,1,1,0,1,1,1.4834,0.0016137,0,1,0,1,0,0.64208,0.0025071,1,1,0,0,1,6.0168,0.0089695,1,1,0,0,0,0.27432,0.0030021,1,1,0,0,1,4.8964,0.012407,1,1,0,0,1,1.0358,0.00056798,0,0,0,1,1
616.9,2.0947,0.010034,1,0,0,1,0,2.2301,0.0021981,1,0,0,1,1,2.7597,0.023216,1,0,0,1,1,1.3069,0.0063156,0,0,0,1,0,1.9481,0.0046033,1,1,0,1,0,0.22714,0.00185,1,1,0,1,0,1.833,0.0031984,1,1,0,1,1,1.5243,0.0017022,0,1,0,1,0,0.67089,0.0011831,1,1,0,0,1,7.0522,0.010092,1,1,0,0,0,0.40906,0.00062752,1,1,0,0,1,1.2502,0.018806,1,1,0,0,1,0.91941,0.0044504,0,0,0,1,1
617,0.67742,0.0095877,1,0,0,1,0,1.4968,0.0037021,1,0,0,1,1,2.3627,0.015228,1,0,0,1,1,1.7011,0.012047,0,0,0,1,0,0.60707,0.0027125,1,1,0,1,0,0.33737,0.0015475,1,1,0,1,0,3.1622,0.015288,1,1,0,1,1,1.2027,0.0031302,0,1,0,1,0,0.54603,0.0032604,1,1,0,0,1,7.7019,0.0083966,1,1,0,0,0,0.80319,0.00027739,1,1,0,0,1,4.2161,0.014787,1,1,0,0,1,0.92921,0.0050499,0,0,0,1,1
617.1,1.69,0.0078868,1,0,0,1,0,3.1261,0.0080321,1,0,0,1,1,1.6552,0.0088114,1,0,0,1,1,3.2947,0.040235,0,0,0,1,0,0.71893,0.0017729,1,1,0,1,0,0.55542,0.00030347,1,1,0,1,0,4.2357,0.038742,1,1,0,1,0,0.23309,0.0013985,0,1,0,1,0,0.40257,0.00082043,1,1,0,0,1,6.6917,0.019058,1,1,0,0,0,0.49586,0.0012248,1,1,0,1,1,5.1609,0.027132,1,1,0,0,1,2.5605,0.0067331,0,0,0,1,1
617.2,2.2726,0.013656,1,0,0,1,0,1.1434,0.0088383,1,0,0,1,1,2.8549,0.011104,1,0,0,1,1,3.013,0.010967,0,0,0,1,0,0.8866,0.002708,1,1,0,1,0,0.099871,0.00063555,1,1,0,1,0,4.039,0.027528,1,1,0,1,0,0.56107,0.002758,0,1,0,1,0,0.68167,0.00069236,1,1,0,0,1,4.7436,0.018611,1,1,0,0,0,0.3481,0.0023413,1,1,0,1,1,7.2949,0.035482,1,1,0,0,1,9.0518,0.047273,0,0,0,1,1
617.3,2.7189,0.0071761,1,0,0,1,0,0.56605,0.0029752,1,0,0,1,1,4.1889,0.03159,1,0,0,1,1,6.5753,0.029518,0,0,0,1,0,3.4347,0.00765,1,1,0,1,0,0.77552,0.0050247,1,1,0,1,0,2.3448,0.003785,1,1,0,1,0,0.48058,0.0037456,0,1,0,1,0,0.92024,0.0075352,1,1,0,0,1,3.3081,0.0062639,1,1,0,0,0,0.23296,0.0010468,1,1,0,1,1,3.9014,0.016341,1,1,0,0,1,20.596,0.12608,0,0,0,1,1
617.4,0.68098,0.0050657,1,0,0,1,0,0.8172,0.0091217,1,0,0,1,1,2.6363,0.039968,1,0,0,1,1,11.257,0.045879,0,0,0,1,0,2.8439,0.016522,1,1,0,1,0,1.1575,0.0060546,1,1,0,1,1,1.3411,0.0034516,1,1,0,1,0,1.1621,0.0020666,0,1,0,1,0,0.89436,0.0044749,1,1,0,0,1,3.9751,0.016208,1,1,0,0,0,0.73131,0.0020266,1,1,0,1,1,2.8212,0.011843,1,1,0,0,1,15.847,0.085625,0,0,0,1,1
617.5,1.1938,0.013603,1,0,0,1,0,3.4379,0.019153,1,0,0,1,1,6.0825,0.030587,1,0,0,1,1,19.174,0.078706,0,0,0,1,0,1.2699,0.0081429,1,1,0,1,0,1.1107,0.0049635,1,1,0,1,1,1.2019,0.0051806,1,1,0,1,0,1.483,0.003251,0,1,0,1,0,1.257,0.0036776,1,1,0,0,1,4.8609,0.020137,1,1,0,0,0,0.41329,0.00068575,1,1,0,1,1,3.7317,0.020543,1,1,0,0,1,7.318,0.055075,0,0,0,1,1
617.6,2.264,0.010925,1,0,0,1,0,3.9133,0.022139,1,0,0,1,1,7.2628,0.039768,0,0,0,1,1,29.834,0.12663,0,0,0,1,0,5.8521,0.023358,1,1,0,1,0,1.09,0.0014178,1,1,0,1,1,3.4499,0.021474,1,1,0,1,0,2.29,0.0091072,0,1,0,1,0,1.1847,0.0043134,1,1,0,0,1,5.0328,0.00069085,1,1,0,0,0,0.63562,0.0026019,1,1,0,1,1,6.4251,0.017848,1,1,0,0,1,7.6277,0.048911,0,0,0,1,1
617.7,6.1255,0.024865,1,0,0,1,0,1.4482,0.0025911,1,0,0,1,1,3.1541,0.022659,0,0,0,1,1,35.421,0.14986,0,0,0,1,0,4.0908,0.014192,1,1,0,1,0,1.1649,0.0064431,1,1,0,1,1,3.9245,0.024374,1,1,0,1,1,1.9641,0.0067066,0,1,0,1,0,0.72241,0.0035592,1,1,0,0,1,5.3453,0.016757,1,1,0,0,0,0.35655,0.0015894,1,1,0,1,1,4.0293,0.019931,1,1,0,0,1,5.2187,0.0076452,0,0,0,1,1
617.8,4.877,0.01392,1,0,0,1,0,1.199,0.0053687,1,0,0,1,1,4.4208,0.0049554,0,0,0,1,1,30.314,0.11313,0,0,0,1,0,0.94669,0.0095794,1,1,0,1,0,0.79573,0.0018786,1,1,0,1,1,0.30354,0.011505,1,1,0,1,0,0.62255,0.0027576,0,1,0,1,0,0.08611,0.0035347,1,1,0,0,1,3.5758,0.026848,1,1,0,0,0,0.32429,0.0025965,1,1,0,0,1,1.8969,0.023442,1,1,0,0,1,8.2387,0.076855,0,0,0,1,1
617.9,2.4894,0.005501,1,0,0,1,0,0.65843,0.0013291,1,0,0,1,1,5.9722,0.014326,0,0,0,1,1,19.66,0.067355,0,0,0,1,0,4.6323,0.014222,1,1,0,1,0,0.83923,0.0013346,1,1,0,1,1,1.3246,0.0050567,1,1,0,1,1,0.57153,0.0024582,0,1,0,1,0,0.277,0.0040617,1,1,0,0,1,2.7557,0.0161,1,1,0,0,0,0.18692,0.0012503,1,1,0,0,1,3.3747,0.017378,1,1,0,0,1,8.2551,0.072392,0,0,0,1,1
618,1.2616,0.006037,1,0,0,1,0,1.549,0.0069006,1,0,0,1,1,2.8119,0.016974,1,0,0,1,1,8.6823,0.028895,0,0,0,1,0,0.79995,0.0089928,1,1,0,1,0,0.69516,0.0053387,1,1,0,1,1,2.2842,0.016252,1,1,0,1,1,0.97836,0.0043057,0,1,0,1,0,0.28218,0.00048989,1,1,0,0,1,2.8204,0.0086575,1,1,0,0,0,0.082121,0.00085552,1,1,0,0,1,2.6796,0.0098896,0,1,0,0,1,8.4896,0.062478,0,0,0,1,1
618.1,0.29441,0.0035693,1,0,0,1,0,0.45211,0.0039778,1,0,0,1,1,1.9369,0.028519,1,0,0,1,1,2.3787,0.0080577,0,0,0,1,0,3.4485,0.0084954,1,1,0,1,0,0.49609,0.0031459,1,1,0,1,1,1.8816,0.010514,1,1,0,1,1,0.50434,0.0033321,0,1,0,1,0,0.61952,0.0027473,1,1,0,0,1,2.6137,0.0064668,1,1,0,0,0,0.42171,0.0028418,1,1,0,0,1,3.8086,0.008983,0,1,0,0,1,5.564,0.010749,0,0,0,1,1
618.2,1.5931,0.01772,1,0,0,1,0,0.47349,0.0015065,1,0,0,1,1,1.4352,0.023796,1,0,0,1,1,3.6112,0.0032561,0,0,0,1,0,1.2293,0.01036,1,1,0,1,0,0.51519,0.0029652,1,1,0,1,1,2.8977,0.017851,1,1,0,1,1,0.54071,0.0024831,0,1,0,1,0,1.068,0.00054068,1,1,0,0,1,2.1669,0.0044748,1,1,0,0,0,0.64359,0.0032244,1,1,0,0,1,5.3477,0.015912,0,1,0,0,1,8.3731,0.063205,0,0,0,1,1
618.3,0.93384,0.016256,1,0,0,1,0,1.8327,0.0091265,1,0,0,1,1,0.68492,0.012315,1,0,0,1,1,3.9119,0.0082814,0,0,0,1,0,1.315,0.014303,1,1,0,1,0,0.4385,0.0024112,1,1,0,1,1,3.5943,0.019195,1,1,0,1,1,0.040208,0.00092771,0,1,0,1,0,1.1999,0.0020363,1,1,0,0,1,1.7478,0.0023047,1,1,0,0,0,0.53844,0.0039398,1,1,0,0,1,5.6186,0.021168,0,1,0,0,1,19.506,0.10663,0,0,0,1,1
618.4,0.91516,0.0085002,1,0,0,1,0,2.7624,0.014787,1,0,0,1,1,2.5082,0.0050577,1,0,0,1,1,2.8907,0.0051144,0,0,0,1,0,4.8458,0.0036013,1,1,0,1,0,0.12291,0.0025958,1,1,0,1,1,3.0503,0.015596,1,1,0,1,1,0.56003,0.0015967,0,1,0,1,0,1.0267,0.00093353,1,1,0,0,1,2.1087,0.0056167,1,1,0,0,0,0.79987,0.0022778,1,1,0,0,1,3.1327,0.015769,0,1,0,0,1,22.979,0.12307,0,0,0,1,1
618.5,1.2226,0.013056,1,0,0,1,0,2.3027,0.011997,1,0,0,1,1,2.9506,0.0041481,1,0,0,1,1,6.2747,0.031338,0,0,0,1,0,7.0216,0.025498,1,1,0,1,0,0.82297,0.0030723,1,1,0,1,1,2.302,0.0080171,1,1,0,1,1,0.49161,0.002176,0,1,0,1,0,0.85124,0.0039676,1,1,0,0,1,2.0257,0.0029228,1,1,0,0,0,1.0097,0.0053853,1,1,0,0,1,0.71906,0.015787,0,1,0,0,1,7.1355,0.124,0,0,0,1,1
618.6,1.9193,0.018906,1,0,0,1,0,1.7976,0.0050272,1,0,0,1,1,4.6022,0.015784,1,0,0,1,1,24.34,0.12882,0,0,0,1,0,2.4255,0.016736,1,1,0,1,0,0.55064,0.0047044,1,1,0,1,1,1.7262,0.0070256,1,1,0,1,1,0.16277,0.0015243,0,1,0,1,0,0.47278,0.00034823,1,1,0,0,1,1.7946,0.0027086,1,1,0,0,0,0.81851,0.0020503,1,1,0,0,1,1.5186,0.0089319,0,1,0,0,1,18.353,0.17776,0,0,0,1,1
618.7,2.7032,0.017092,1,0,0,1,0,0.98153,0.0020875,1,0,0,1,1,2.0634,0.010487,1,0,0,1,1,33.376,0.15562,0,0,0,1,0,7.8896,0.029285,1,1,0,1,0,0.87356,0.0049243,1,1,0,1,1,1.1298,0.0073152,1,1,0,1,1,0.31329,0.0023693,0,1,0,1,0,0.61059,0.0022115,1,1,0,0,1,1.071,0.0039859,1,1,0,0,0,0.95073,0.003726,1,1,0,0,1,1.9022,0.0038124,0,1,0,0,1,16.129,0.11114,0,0,0,1,1
618.8,2.0631,0.0096916,1,0,0,1,0,1.3729,0.0085727,1,0,0,1,1,3.0628,0.010775,1,0,0,1,1,26.862,0.10374,0,0,0,1,0,6.2292,0.02367,1,1,0,1,0,0.51486,0.0017545,1,1,0,1,1,2.4422,0.007361,1,1,0,1,1,0.30439,0.0025599,0,1,0,1,0,0.87132,0.0010076,1,1,0,0,1,0.21591,0.0058067,1,1,0,0,0,0.39497,0.0044973,1,1,0,0,1,2.9562,0.003091,0,1,0,0,1,10.346,0.028207,0,0,0,1,1
618.9,2.4103,0.015412,1,0,0,1,0,1.2899,0.0072651,1,0,0,1,1,1.8628,0.01661,1,0,1,1,1,17.318,0.058359,0,0,0,1,0,1.5999,0.0030465,1,1,0,1,0,2.4464,0.00049395,1,1,0,1,1,0.82071,0.0020337,1,1,1,1,1,0.29567,0.00076052,0,1,0,1,0,0.07347,0.0012694,1,1,0,0,1,0.74885,0.0044413,1,1,0,0,0,0.14401,0.0028687,1,1,1,0,1,3.2572,0.0035279,0,1,0,0,1,10.083,0.052343,0,1,0,1,1
619,1.7389,0.0042732,1,0,0,1,0,0.91115,0.012027,1,0,0,1,1,3.1912,0.016965,1,0,1,1,1,12.882,0.040824,0,0,0,1,0,3.5791,0.010712,1,1,0,1,0,1.3026,0.0040236,1,1,0,1,1,1.1535,0.0067919,1,1,1,1,1,0.63019,0.0027475,0,1,0,1,0,0.76681,0.0020563,1,1,0,0,1,1.3869,0.0033958,1,1,0,0,0,0.092992,0.0032517,1,1,1,0,1,2.3546,0.0099396,0,1,0,0,1,18.16,0.085936,0,1,0,1,1
619.1,1.2944,0.011991,1,0,0,1,0,1.4204,0.010957,1,0,0,1,1,1.9853,0.0070155,1,0,1,1,1,9.0637,0.030392,0,0,0,1,0,0.96324,0.0027306,1,1,0,1,0,0.67006,0.0019195,1,1,0,1,1,1.3449,0.0049711,1,1,1,1,1,0.36342,0.0012246,0,1,0,1,0,1.3709,0.0066723,1,1,0,0,1,1.4955,0.0053306,1,1,0,0,0,0.45363,0.0013796,1,1,1,0,1,1.4508,0.01579,0,1,0,0,1,43.869,0.14528,0,1,0,1,1
619.2,1.1417,0.011984,0,0,0,1,0,1.1246,0.0092973,1,0,0,1,1,2.445,0.01349,1,0,0,1,1,5.7063,0.021913,0,0,0,1,0,3.2891,0.0046902,1,1,0,1,0,0.52717,0.00097302,1,1,0,1,1,0.95813,0.0051192,1,1,0,1,1,0.16991,0.0012051,0,1,0,1,0,0.90143,0.005752,1,1,0,0,1,1.4545,0.0074231,1,1,0,0,0,0.1073,0.0015067,1,1,0,0,1,1.9398,0.01178,0,1,0,0,1,67.404,0.28588,0,0,0,1,1
619.3,1.5201,0.0043843,0,0,0,1,0,0.96063,0.0037184,1,0,0,1,1,2.231,0.01193,1,0,0,1,1,3.2159,0.024869,0,0,0,1,0,2.7244,0.0073086,1,1,0,1,0,0.80991,0.0034379,1,1,0,1,1,1.9384,0.011963,1,1,0,1,1,0.51761,0.0014777,0,1,0,1,0,0.14953,0.00054195,1,1,0,0,1,1.0229,0.0027661,1,1,0,0,0,0.34664,0.0021796,1,1,0,0,1,3.1815,0.021285,0,1,0,0,1,44.12,0.18816,0,0,0,1,1
619.4,2.1072,0.011995,0,0,0,1,0,1.3798,0.0077869,1,0,0,1,1,1.1544,0.004109,1,0,0,1,1,1.7667,0.000646,0,0,0,1,0,1.7096,0.010968,1,1,0,1,0,0.90343,0.0019569,1,1,0,1,1,1.1177,0.0045638,1,1,0,1,1,0.5529,0.0020269,0,1,0,1,0,0.44185,0.00026668,1,1,0,0,1,1.3584,0.0033085,1,1,0,0,0,0.30843,0.0032327,1,1,0,0,1,3.1895,0.022054,0,1,0,0,0,17.934,0.069482,0,0,0,1,1
619.5,2.045,0.013593,0,0,0,1,0,1.0532,0.0061081,1,0,0,1,1,2.4399,0.0067939,1,0,0,1,1,3.3773,0.022304,0,0,0,1,0,2.3716,0.0075981,1,1,0,1,0,0.5105,0.0024962,1,1,0,1,1,0.81812,0.0038135,1,1,0,1,1,0.31718,0.00058309,0,1,0,1,0,0.10503,0.0020517,1,1,0,0,1,2.0353,0.009938,1,1,0,0,0,0.68493,0.0020858,1,1,0,1,1,2.6366,0.012728,0,1,0,0,0,6.7111,0.06409,0,0,0,1,1
619.6,1.7576,0.016019,0,0,0,1,0,0.43326,0.0023048,1,0,0,1,1,2.304,0.0097787,1,0,0,1,1,4.5193,0.015755,0,0,0,1,0,1.8315,0.0072205,1,1,0,1,0,0.34866,0.0021789,1,1,0,1,1,0.29654,0.0032726,1,1,0,1,1,0.23586,0.00014328,0,1,0,1,0,0.42379,0.0024469,1,1,0,0,1,2.4646,0.011023,1,1,0,0,0,0.4481,0.0012416,1,1,0,1,1,1.6082,0.007972,0,1,0,0,0,26.092,0.053084,0,0,0,1,1
619.7,1.4626,0.00412,0,0,0,1,0,0.62449,0.0022539,1,0,0,1,1,4.5758,0.016938,1,0,0,1,1,4.2921,0.0179,0,0,0,1,0,2.3987,0.0054335,1,1,0,1,1,0.34402,0.0013212,1,1,0,1,1,1.4238,0.010919,1,1,0,1,1,0.46875,0.00096197,0,1,0,1,0,1.1993,0.0022238,1,1,0,0,1,2.8249,0.010845,1,1,0,0,0,0.097727,0.0011374,1,1,0,1,1,0.5486,0.0048584,0,1,0,0,0,43.886,0.041417,0,0,0,1,1
619.8,0.55877,0.0055347,0,0,0,1,0,0.6008,0.0029685,1,0,0,1,1,1.6524,0.003845,1,0,0,1,1,3.425,0.0076898,0,0,0,1,0,4.6673,0.010699,1,1,0,1,0,0.88997,0.00083441,1,1,0,1,1,0.20009,0.0042484,1,1,0,1,1,0.16389,0.001644,0,1,0,1,0,1.2152,0.0022996,1,1,0,0,1,2.7684,0.0083879,1,1,0,0,0,0.57316,0.0029084,1,1,0,1,1,0.39793,0.001176,0,1,0,0,0,45.228,0.072489,0,0,0,1,1
619.9,2.5237,0.00087865,0,0,0,1,0,0.22327,0.0027003,1,0,0,1,1,3.3119,0.013608,1,0,0,1,1,1.9451,0.0063857,0,0,0,1,0,4.3376,0.0060992,1,1,0,1,0,0.89442,0.0037793,1,1,0,1,1,1.0023,0.0075176,1,1,0,1,1,0.18221,0.0010246,0,1,0,1,0,0.58738,0.0010835,1,1,0,0,1,2.2636,0.0065749,1,1,0,0,0,0.82485,0.003741,1,1,0,1,1,1.5773,0.0079041,0,1,0,0,0,36.499,0.010483,0,0,0,1,1
620,1.2146,0.0060135,0,0,0,1,0,0.49174,0.0029057,1,0,0,1,1,5.9755,0.035101,1,0,0,1,1,1.4963,0.00084653,0,0,0,1,0,3.3258,0.012597,1,1,0,1,0,2.2371,0.010145,1,1,0,1,1,1.4454,0.0061308,1,1,0,1,1,0.32916,0.0013652,0,1,0,1,0,0.37053,0.0013664,1,1,0,0,1,2.3687,0.010282,1,1,0,0,0,0.41957,0.00050069,1,1,0,1,1,2.6411,0.003561,0,1,0,0,0,25.868,0.049238,0,0,0,1,1
620.1,0.69316,0.003545,0,0,0,1,0,1.0123,0.004467,1,0,0,1,1,8.2085,0.035359,1,0,0,1,1,1.5723,0.0011922,0,0,0,1,0,2.0762,0.0073673,1,1,0,1,0,3.453,0.011556,1,1,0,1,1,1.0335,0.0028009,1,1,0,1,1,0.41201,0.0013997,0,1,0,1,0,0.88199,0.0033029,1,1,0,0,1,2.0385,0.0093411,1,1,0,0,0,0.33657,0.0019906,1,1,0,1,1,2.971,0.012626,0,1,0,0,0,20.006,0.022068,0,0,0,1,1
620.2,1.3423,0.0031014,0,0,0,1,0,1.5576,0.0078981,1,0,0,1,1,4.5335,0.018013,1,0,0,1,1,1.5171,0.0047733,0,0,0,1,0,3.0737,0.010296,1,1,0,1,0,2.5766,0.014654,1,1,0,1,1,0.60476,0.0009739,1,1,0,1,1,0.39534,0.0017897,0,1,0,1,0,0.43488,0.00030127,1,1,0,0,1,1.5641,0.0066575,1,1,0,0,0,0.094473,0.00082229,1,1,0,1,1,3.0511,0.020864,0,1,0,0,0,9.2819,0.071866,0,0,0,1,1
620.3,1.1921,0.005867,0,0,0,1,0,0.56358,0.0033366,1,0,0,1,1,2.8307,0.023006,1,0,0,1,1,1.369,0.0010163,0,0,0,1,0,4.2297,0.01351,1,1,0,1,0,1.2398,0.0038899,1,1,0,1,1,0.68388,0.0042609,1,1,0,1,1,0.42577,0.001361,0,1,0,1,0,0.32924,0.0013582,1,1,0,0,1,1.6613,0.002673,1,1,0,0,0,0.16582,0.0016366,1,1,0,1,1,1.9679,0.0166,0,1,0,0,0,11.174,0.06351,0,0,0,1,1
620.4,1.7483,0.0071116,0,0,0,1,0,1.633,0.016032,1,0,0,1,1,3.1278,0.020213,1,0,0,1,1,0.44138,0.0036919,0,0,0,1,0,2.9591,0.015537,1,1,0,1,0,0.45698,0.00048071,1,1,0,1,1,0.27378,0.0042337,1,1,0,1,1,0.33292,0.00055697,0,1,0,1,0,0.31572,0.0017311,1,1,0,0,1,5.6408,0.01157,1,1,0,0,0,0.18198,0.00093693,1,1,0,1,1,1.3395,0.01007,0,1,0,0,0,17.229,0.064369,0,0,0,1,1
620.5,1.0705,0.0051822,0,0,0,1,0,1.3585,0.012014,1,0,0,1,1,4.9611,0.027038,1,0,0,1,1,0.40948,0.0030427,0,0,0,1,0,1.992,0.0091004,1,1,0,1,0,0.99176,0.0071752,1,1,0,1,1,0.42981,0.0031317,1,1,0,1,1,0.47679,0.0023194,0,1,0,1,0,0.30605,0.0012917,1,1,0,0,1,12.407,0.0099559,0,1,0,0,0,0.3525,0.00085343,1,1,0,1,1,1.2644,0.009176,0,1,0,0,0,23.203,0.063923,0,0,0,1,1
