Time,Audience 01/Moved,Audience 01/Rotated,Audience 01/isLookingAtPerformer,Audience 01/isLookingAtAudience,Audience 01/isBeingLookedAtByPerformer,Audience 01/isBeingLookedAtByAudienceMember,Audience 01/isLookingAtVPScreen,Audience 02/Moved,Audience 02/Rotated,Audience 02/isLookingAtPerformer,Audience 02/isLookingAtAudience,Audience 02/isBeingLookedAtByPerformer,Audience 02/isBeingLookedAtByAudienceMember,Audience 02/isLookingAtVPScreen,Audience 03/Moved,Audience 03/Rotated,Audience 03/isLookingAtPerformer,Audience 03/isLookingAtAudience,Audience 03/isBeingLookedAtByPerformer,Audience 03/isBeingLookedAtByAudienceMember,Audience 03/isLookingAtVPScreen,Audience 05/Moved,Audience 05/Rotated,Audience 05/isLookingAtPerformer,Audience 05/isLookingAtAudience,Audience 05/isBeingLookedAtByPerformer,Audience 05/isBeingLookedAtByAudienceMember,Audience 05/isLookingAtVPScreen,Audience 06/Moved,Audience 06/Rotated,Audience 06/isLookingAtPerformer,Audience 06/isLookingAtAudience,Audience 06/isBeingLookedAtByPerformer,Audience 06/isBeingLookedAtByAudienceMember,Audience 06/isLookingAtVPScreen,Audience 07/Moved,Audience 07/Rotated,Audience 07/isLookingAtPerformer,Audience 07/isLookingAtAudience,Audience 07/isBeingLookedAtByPerformer,Audience 07/isBeingLookedAtByAudienceMember,Audience 07/isLookingAtVPScreen,Audience 08/Moved,Audience 08/Rotated,Audience 08/isLookingAtPerformer,Audience 08/isLookingAtAudience,Audience 08/isBeingLookedAtByPerformer,Audience 08/isBeingLookedAtByAudienceMember,Audience 08/isLookingAtVPScreen,Audience 09/Moved,Audience 09/Rotated,Audience 09/isLookingAtPerformer,Audience 09/isLookingAtAudience,Audience 09/isBeingLookedAtByPerformer,Audience 09/isBeingLookedAtByAudienceMember,Audience 09/isLookingAtVPScreen,Audience 10/Moved,Audience 10/Rotated,Audience 10/isLookingAtPerformer,Audience 10/isLookingAtAudience,Audience 10/isBeingLookedAtByPerformer,Audience 10/isBeingLookedAtByAudienceMember,Audience 10/isLookingAtVPScreen,Audience 11/Moved,Audience 11/Rotated,Audience 11/isLookingAtPerformer,Audience 11/isLookingAtAudience,Audience 11/isBeingLookedAtByPerformer,Audience 11/isBeingLookedAtByAudienceMember,Audience 11/isLookingAtVPScreen
481.3,0.71729,0.0050211,0,0,0,1,0,0.31238,0.0011382,0,0,0,1,1,1.2105,0.0063829,0,0,0,1,0,1.6047,0.0074579,0,1,0,0,1,4.5516,0.0096166,0,1,0,1,0,1.7341,0.011169,0,1,0,1,0,6.9433,0.02735,0,0,0,0,0,4.7196,0.021514,0,1,0,0,0,0.52686,0.0050237,0,1,0,1,0,2.2722,0.0046287,0,1,0,0,1
481.4,0.32199,0.0018809,0,0,0,1,0,0.4005,0.0023657,0,0,0,1,1,0.99897,0.0040109,0,0,0,1,0,0.72781,0.0041652,0,1,0,0,1,4.8151,0.027394,0,1,0,1,0,1.3392,0.0079563,0,1,0,1,0,4.0144,0.018535,0,1,0,0,0,1.5251,0.010096,0,1,0,0,0,0.4679,0.0025116,0,1,0,1,0,3.5829,0.0055659,0,1,0,0,1
481.5,1.0963,0.010164,0,0,0,1,0,0.45327,0.00089804,0,0,0,1,1,1.208,0.0043681,0,0,0,1,0,0.66866,0.0019089,0,1,0,0,1,5.0956,0.017321,0,1,0,1,0,1.8104,0.010974,0,1,0,1,0,2.6939,0.0079563,0,1,0,0,0,0.95788,0.01175,0,1,0,0,0,0.58823,0.0020963,0,1,0,1,0,4.7142,0.011353,0,1,0,0,1
481.6,0.35623,0.00067317,0,0,0,1,0,0.48614,0.0026453,0,0,0,1,1,1.0691,0.0054918,0,0,0,1,0,0.56979,0.0035845,0,1,0,0,1,4.5998,0.0098843,0,1,0,1,0,1.8637,0.010509,0,1,0,1,1,0.71384,0.0022225,0,1,0,0,0,1.7053,0.0091454,0,1,0,0,0,0.85007,0.0049972,0,1,0,1,0,3.6527,0.0073476,0,1,0,0,1
481.7,0.61743,0.0047184,0,0,0,1,0,0.304,0.00045112,0,0,0,1,1,0.98155,0.0027323,0,0,0,1,0,0.6666,0.0041867,0,1,0,0,1,4.194,0.010841,0,1,0,1,0,3.862,0.0090824,0,1,0,1,1,0.57744,0.0034239,0,1,0,0,0,1.2434,0.0046356,0,1,0,0,0,0.34704,0.0014612,0,1,0,1,0,3.0042,0.0066783,0,1,0,0,1
481.8,1.015,0.0057995,0,0,0,1,0,0.25221,0.0002653,0,0,0,1,1,0.92013,0.0035908,0,0,0,1,0,2.3759,0.0059743,0,1,0,0,1,3.7872,0.007827,0,1,0,1,0,3.3643,0.01222,0,1,0,1,0,0.95791,0.0059052,0,1,0,0,0,1.6434,0.006325,0,1,0,0,0,0.5827,0.0043444,0,1,0,1,0,3.1079,0.0016502,0,1,0,0,1
481.9,0.82098,0.0049467,0,0,0,1,0,0.22206,0.0011919,0,0,0,1,1,0.43636,0.0048692,0,0,0,1,0,3.7011,0.0029344,0,1,0,0,1,3.6879,0.0084714,0,1,0,1,0,4.6545,0.0033848,0,1,0,1,0,1.7088,0.0038732,0,1,0,0,0,1.6343,0.009345,0,1,0,0,0,0.70059,0.00085198,0,1,0,1,0,3.5372,0.007349,0,1,0,0,1
482,0.42108,0.0051115,0,0,0,1,0,0.11214,0.00060739,0,0,0,1,1,2.3999,0.022408,0,0,0,1,0,1.387,0.0017339,0,1,0,0,1,3.023,0.008087,0,1,0,1,0,7.1284,0.022754,0,1,0,1,1,2.1376,0.010783,0,1,0,0,0,0.99355,0.0074999,0,1,0,0,0,0.77129,0.00040896,0,1,0,1,0,3.0555,0.0060514,0,1,0,0,1
482.1,0.23515,0.0020666,0,0,0,1,0,0.3716,0.0018568,0,0,0,1,1,1.7882,0.017764,0,0,0,1,0,1.1113,0.0051254,0,1,0,0,1,2.1917,0.008678,0,1,0,1,0,4.5055,0.014298,0,1,0,1,1,1.1552,0.0048064,0,1,0,0,0,0.3124,0.012773,0,1,0,0,0,0.78381,0.0040955,0,1,0,1,0,2.3061,0.0012055,0,1,0,0,1
482.2,0.50895,0.0024931,0,0,0,1,0,0.25332,0.0010645,0,0,0,1,1,0.83363,0.003993,0,0,0,1,0,0.64612,0.0060327,0,1,0,0,1,1.3987,0.0085975,0,1,0,1,0,2.4885,0.027606,0,1,0,1,0,1.7614,0.0064056,0,0,0,0,0,0.80528,0.0060286,0,1,0,0,0,0.45881,0.0010169,0,1,0,1,0,2.3005,0.0037983,0,1,0,0,1
482.3,0.16671,0.0016002,0,0,0,1,0,0.69803,0.0041658,0,0,0,1,1,0.28989,0.0040588,0,0,0,1,0,1.2452,0.0024366,0,1,0,0,1,1.9961,0.0027566,0,1,0,1,0,5.5261,0.014916,0,1,0,1,0,1.1911,0.0035841,0,1,0,0,0,0.89177,0.0068212,0,1,0,0,0,0.47003,0.00045413,0,1,0,1,0,1.4197,0.0050504,0,1,0,0,1
482.4,0.3468,0.0038178,0,0,0,1,0,0.32241,0.00078616,0,0,0,1,1,0.46075,0.0021072,0,0,0,1,0,0.95022,0.0063655,0,1,0,0,1,2.6396,0.0056958,0,1,0,1,0,2.812,0.0071461,0,1,0,1,0,0.71928,0.0021322,0,0,0,0,0,0.93192,0.0081085,0,1,0,0,0,0.45795,0.0013727,0,1,0,1,0,0.74364,0.0023497,0,1,0,0,1
482.5,0.38373,0.0035467,0,0,0,1,0,0.14626,0.00063007,0,0,0,1,1,0.5455,0.0044789,0,0,0,1,0,0.218,0.0020454,0,1,0,0,1,2.4639,0.010422,0,1,0,1,0,2.0324,0.0096202,0,1,0,1,0,0.21821,0.002781,0,0,0,0,0,0.92371,0.0024624,0,1,0,0,0,0.21425,0.0018939,0,1,0,1,0,0.62717,0.0026164,0,1,0,0,1
482.6,0.40028,0.0093344,0,0,0,1,0,0.19446,0.0010347,0,0,0,1,1,0.48579,0.0063297,0,0,0,1,0,0.15482,0.0052474,0,1,0,0,1,1.3664,0.0066476,0,1,0,1,0,2.9285,0.0084443,0,1,0,1,0,0.16587,0.0015931,0,0,0,0,0,0.34833,0.0035645,0,1,0,0,0,0.34273,0.00076196,0,1,0,1,0,0.72684,0.0036495,0,1,0,0,1
482.7,0.36831,0.00073677,0,0,0,1,0,0.4642,0.0012076,0,0,0,1,1,0.319,0.0025975,0,0,0,1,0,0.53554,0.0036652,0,1,0,0,1,1.039,0.0062099,0,1,0,1,0,2.6345,0.0075788,0,1,0,1,0,0.6728,0.00056329,0,0,0,0,0,1.3504,0.0119,0,1,0,0,0,0.5675,0.0026838,0,1,0,1,0,0.30047,0.0024943,0,1,0,0,1
482.8,0.3351,0.0029807,0,0,0,1,0,0.45615,0.0021058,0,0,0,1,1,0.40496,0.0018481,0,0,0,1,0,0.94801,0.0019379,0,1,0,0,1,1.6921,0.0059098,0,1,0,1,0,4.2147,0.0028508,0,1,0,1,0,1.0367,0.0012762,0,0,0,0,0,2.8926,0.012725,0,1,0,0,0,0.55001,0.0020455,0,1,0,1,0,0.47657,0.0012178,0,1,0,0,1
482.9,0.12527,0.0018959,0,0,0,1,0,0.18862,0.0010919,0,0,0,1,1,0.37328,0.0016855,0,0,0,1,0,1.0629,0.0067435,0,1,0,0,1,1.0585,0.0064381,0,1,0,1,0,4.6569,0.0061993,0,1,0,1,0,0.63583,0.00050863,0,0,0,0,0,1.9241,0.01056,0,1,0,0,0,0.27602,0.00056888,0,1,0,1,0,0.46143,0.00086382,0,1,0,0,1
483,0.67778,0.0059257,0,0,0,1,0,0.45574,0.0015895,0,0,0,1,1,0.677,0.0015822,0,0,0,1,0,0.74606,0.0016785,0,1,0,0,1,0.95708,0.00038921,0,1,0,1,0,2.4083,0.0084695,0,1,0,1,1,0.73217,0.0027715,0,0,0,0,0,0.69334,0.0027133,0,1,0,0,0,0.23022,0.0010078,0,1,0,1,0,0.54963,0.0010847,0,1,0,0,1
483.1,0.36156,0.0019188,0,0,0,1,0,0.12165,0.0006954,0,0,0,1,1,0.6489,0.0010978,0,0,0,1,0,1.3368,0.0079675,0,1,0,0,1,1.8075,0.00051496,0,1,0,1,0,1.9054,0.0040726,0,1,0,1,1,0.55058,0.0020882,0,0,0,0,0,1.781,0.0083033,0,1,0,0,0,0.10043,0.0026218,0,1,0,1,0,0.42016,0.0021803,0,1,0,0,1
483.2,0.63216,0.0084102,0,0,0,1,0,0.22616,0.0007541,0,0,0,1,1,0.51421,0.0022246,0,0,0,1,0,3.0574,0.022549,0,1,0,0,1,2.2345,0.0078164,0,1,0,1,0,2.394,0.018838,0,1,0,1,0,0.95807,0.004543,0,0,0,0,0,0.72623,0.0054616,0,1,0,0,0,0.51165,0.002578,0,1,0,1,0,0.71998,0.0023028,0,1,0,0,1
483.3,0.32363,0.0043525,0,0,0,1,0,0.40844,0.00022042,0,0,0,1,1,0.41609,0.0024611,0,0,0,1,0,3.5839,0.020909,0,1,0,0,1,1.591,0.0043965,0,1,0,1,0,2.5199,0.0040858,0,1,0,1,0,0.6429,0.0032074,0,0,0,0,0,1.1706,0.006719,0,1,0,0,0,0.44372,0.0026633,0,1,0,1,0,0.49516,0.0012776,0,1,0,0,1
483.4,0.11995,0.0022816,0,0,0,1,0,0.35768,0.0011799,0,0,0,1,1,0.21846,0.00064854,0,0,0,1,0,3.262,0.013654,0,1,0,0,1,1.353,0.0028046,0,1,0,1,0,1.0964,0.0078491,0,1,0,1,0,0.28858,0.0018598,0,0,0,0,0,0.34355,0.0028035,0,1,0,0,0,0.28982,0.00057629,0,1,0,1,0,0.52799,0.001476,0,1,0,0,1
483.5,0.60074,0.0051061,0,0,0,1,0,0.097387,0.00018206,0,0,0,1,1,0.25092,0.0026625,0,0,0,1,0,2.4117,0.014226,0,1,0,0,1,2.5807,0.004005,0,1,0,1,0,1.4233,0.016207,0,1,0,1,0,0.34172,0.0011594,0,0,0,0,0,0.408,0.0030668,0,1,0,0,0,0.65036,0.0036181,0,1,0,1,0,0.42297,0.0010972,0,1,0,0,1
483.6,0.60279,0.006184,0,0,0,1,0,0.15287,0.0005033,0,0,0,1,1,0.10447,0.00041453,0,0,0,1,0,0.92696,0.0085615,0,1,0,0,1,3.148,0.003075,0,1,0,1,0,2.1761,0.016753,0,1,0,1,0,0.60518,0.0016103,0,0,0,0,0,0.97656,0.0036827,0,1,0,0,0,0.82429,0.0043134,0,1,0,1,0,0.27462,0.0011713,0,1,0,0,1
483.7,0.17876,0.00046461,0,0,0,1,0,0.029772,0.00072696,0,0,0,1,1,0.24049,0.00011896,0,0,0,1,0,0.5744,0.0050979,0,1,0,0,1,3.7665,0.0048859,0,1,0,1,0,2.6533,0.020374,0,1,0,1,0,0.86306,0.0051091,0,0,0,0,0,1.9231,0.0084868,0,1,0,0,0,1.0054,0.014016,0,1,0,1,0,0.31153,0.00098217,0,1,0,0,1
483.8,0.78781,0.0060826,0,0,0,1,0,0.13078,0.00086362,0,0,0,1,1,0.22371,0.00085561,0,0,0,1,0,1.1703,0.0068971,0,1,0,0,1,3.7035,0.0066748,0,1,0,1,0,1.7613,0.014037,0,1,0,1,1,0.4742,0.0020733,0,0,0,0,0,1.136,0.005158,0,1,0,0,0,1.5404,0.0036694,0,1,0,1,0,0.56288,0.0027058,0,1,0,0,1
483.9,0.74717,0.0069243,0,0,0,1,0,0.1924,0.0010364,0,0,0,1,1,0.47924,0.00076579,0,0,0,1,0,1.1471,0.0036985,0,1,0,0,1,3.0233,0.0087247,0,1,0,1,0,2.2266,0.016002,0,1,0,1,0,0.25805,0.0027399,0,0,0,0,0,1.1786,0.004252,0,1,0,0,0,2.6908,0.011701,0,1,0,1,0,0.56282,0.0012548,0,1,0,0,1
484,0.40874,0.0018934,0,0,0,1,0,0.20019,0.0011167,0,0,0,1,1,0.51302,0.0011196,0,0,0,1,0,0.9631,0.002443,0,1,0,0,1,1.6934,0.011965,0,1,0,1,0,3.9661,0.005905,0,1,0,1,1,0.45994,0.0026537,0,0,0,0,0,0.40324,0.0025119,0,1,0,0,0,2.6203,0.010531,0,1,0,1,0,0.40349,0.0011177,0,1,0,0,1
484.1,0.19962,0.0041826,0,0,0,1,0,0.50446,0.0012042,0,0,0,1,1,0.40775,0.0010953,0,0,0,1,0,0.99492,0.0044804,0,1,0,0,1,0.30323,0.0046746,0,1,0,1,0,1.8177,0.0024263,0,1,0,1,1,0.71735,0.0018739,0,0,0,0,0,0.092142,0.0039214,0,1,0,0,0,1.3474,0.0046185,0,1,0,1,0,0.16976,0.00048528,0,1,0,0,1
484.2,1.0333,0.0045283,0,0,0,1,0,0.20532,0.00098286,0,0,0,1,1,0.52623,0.00049681,0,0,0,1,0,0.37409,0.002687,0,1,0,0,1,0.23836,0.0019587,0,1,0,1,0,1.1644,0.010493,0,1,0,1,1,0.68023,0.0038959,0,1,0,0,0,0.24423,0.005052,0,1,0,0,0,0.34585,0.0039393,0,1,0,1,0,0.13079,0.0012247,0,1,0,0,1
484.3,0.76683,0.0063968,0,0,0,1,0,0.42863,0.0011245,0,0,0,1,1,0.45289,0.0017642,0,0,0,1,0,1.1245,0.0040698,0,1,0,0,1,0.77516,0.00038159,0,1,0,1,0,8.0109,0.065006,0,1,0,1,1,1.2579,0.0050098,0,1,0,0,0,0.9779,0.0044523,0,1,0,0,0,0.34437,0.002009,0,1,0,1,0,0.38065,0.0011847,0,1,0,0,1
484.4,0.35865,0.0016086,0,0,0,1,0,0.085684,0.00063051,0,0,0,1,1,0.23783,0.00080877,0,0,0,1,0,1.7668,0.0067299,0,1,0,0,1,1.3048,0.0024372,0,1,0,1,0,9.1695,0.035458,0,1,0,1,1,1.1867,0.0059656,0,1,0,0,0,0.70832,0.0019845,0,1,0,0,0,0.77588,0.0040655,0,1,0,1,0,0.53825,0.0028169,0,1,0,0,1
484.5,1.0592,0.0067749,0,0,0,1,0,0.40916,0.0016949,0,0,0,1,1,0.21696,0.00085236,0,0,0,1,0,0.81754,0.0044621,0,1,0,0,1,1.2585,0.002472,0,1,0,1,0,5.6041,0.01273,0,1,0,1,1,0.65938,0.0023742,0,1,0,0,0,0.84076,0.0053234,0,1,0,0,0,0.66785,0.0042973,0,1,0,1,0,0.15863,0.00094764,0,1,0,0,1
484.6,0.91075,0.0039115,0,0,0,1,0,0.49978,0.00065226,0,0,0,1,1,0.3022,0.0010178,0,0,0,1,0,0.69868,0.0010258,0,1,0,0,1,1.1488,0.0044257,0,1,0,1,0,4.24,0.012198,0,1,0,1,1,0.21038,0.0027951,0,1,0,0,0,1.1696,0.0020903,0,1,0,0,0,0.80018,0.0041557,0,1,0,1,0,0.40961,0.00073189,0,1,0,0,1
484.7,0.25773,0.001616,0,0,0,1,0,0.52573,0.0011233,0,0,0,1,1,0.36699,0.0014832,0,0,0,1,0,0.45549,0.0037759,0,1,0,0,1,1.251,0.0061273,0,1,0,1,0,5.7985,0.019578,0,1,0,1,1,1.0495,0.0047875,0,1,0,0,0,1.1086,0.0015446,0,1,0,0,0,1.1212,0.0071285,0,1,0,1,0,0.44115,0.0010557,0,1,0,0,1
484.8,0.88298,0.0047271,0,0,0,1,0,0.38137,0.0023726,0,0,0,1,1,0.43871,0.0011438,0,0,0,1,0,1.0736,0.0022321,0,1,0,0,1,1.3798,0.0018586,0,1,0,1,0,3.5823,0.0089166,0,1,0,1,1,0.83656,0.0039235,0,1,0,0,0,0.98997,0.0028732,0,1,0,0,0,2.0891,0.0065248,0,1,0,1,0,0.070338,0.00041467,0,1,0,0,1
484.9,1.4201,0.0065901,0,0,0,1,0,0.57384,0.0019036,0,0,0,1,1,0.33641,0.00054178,0,0,0,1,0,1.2559,0.0021553,0,1,0,0,1,2.2519,0.0069044,0,1,0,1,0,0.34198,0.011865,0,1,0,1,1,0.49766,0.0026111,0,1,0,0,0,0.61009,0.0023333,0,1,0,0,0,1.9317,0.009602,0,1,0,1,0,0.28882,0.0013845,0,1,0,0,1
485,0.31025,0.0027709,0,0,0,1,0,0.32943,0.001459,0,0,0,1,1,0.10366,0.00092479,0,0,0,1,0,0.70046,0.0020962,0,1,0,0,1,2.3911,0.0054466,0,1,0,1,0,1.4503,0.0068736,0,1,0,1,1,1.5565,0.0047869,0,0,0,0,0,0.66173,0.0041564,0,1,0,0,0,0.74798,0.0011895,0,1,0,1,0,0.37876,0.001269,0,1,0,0,1
485.1,0.44304,0.0024677,0,0,0,1,0,0.25067,0.0015779,0,0,0,1,1,0.20689,0.0019604,0,0,0,1,0,0.82357,0.0022775,0,1,0,0,1,1.8466,0.0042663,0,1,0,1,0,0.84527,0.004029,0,1,0,1,1,0.63417,0.0059304,0,0,0,0,0,0.31797,0.0010352,0,1,0,0,0,0.67342,0.0056068,0,1,0,1,0,0.37673,0.00054369,0,1,0,0,1
485.2,0.77312,0.0064397,0,0,0,1,0,0.20093,0.00082495,0,0,0,1,1,0.28783,0.00093501,0,0,0,1,0,1.8089,0.0039359,0,1,0,0,1,2.0955,0.0028974,0,1,0,1,0,0.53847,0.0036454,0,1,0,1,1,0.21271,0.0029664,0,0,0,0,0,0.77344,0.0022497,0,1,0,0,0,0.82345,0.005701,0,1,0,1,0,0.29513,0.0018476,0,1,0,0,1
485.3,0.20524,0.0037893,0,0,0,1,0,0.32902,0.0013123,0,0,0,1,1,0.69946,0.0020186,0,0,0,1,0,1.4641,0.0049467,0,1,0,0,1,1.7834,0.0059451,0,1,0,1,0,0.39235,0.012143,0,1,0,1,1,0.8182,0.00072863,0,0,0,0,0,0.52399,0.0024609,0,1,0,0,0,0.95737,0.0017601,0,1,0,1,0,0.31235,0.0013146,0,1,0,0,1
485.4,0.67714,0.0070097,0,0,0,1,0,0.15718,0.0012073,0,0,0,1,1,0.63737,0.0031941,0,0,0,1,0,0.80409,0.0045853,0,1,0,0,1,1.2146,0.0037864,0,1,0,1,0,2.8924,0.022449,0,1,0,1,1,0.59168,0.0016715,0,0,0,0,0,0.90165,0.0017978,0,1,0,0,0,1.0459,0.0032801,0,1,0,1,0,0.3934,0.0031362,0,1,0,0,1
485.5,0.5459,0.00361,0,0,0,1,0,0.23386,0.00065844,0,0,0,1,1,0.80239,0.0033462,0,0,0,1,0,0.53948,0.0025644,0,1,0,0,1,1.453,0.0044694,0,1,0,1,0,1.8314,0.017023,0,1,0,1,1,0.86022,0.00095825,0,0,0,0,0,1.0845,0.001928,0,1,0,0,0,0.7919,0.0033969,0,1,0,1,0,0.1292,0.0010172,0,1,0,0,1
485.6,0.3712,0.0027713,0,0,0,1,0,0.26185,0.00098143,0,0,0,1,1,0.45585,0.0021863,0,0,0,1,0,0.338,0.0014064,0,1,0,0,1,1.5078,0.0040352,0,1,0,1,0,1.5248,0.0060783,0,1,0,1,1,0.64166,0.0018929,0,0,0,0,0,1.6276,0.0083317,0,1,0,0,0,0.36414,0.00098755,0,1,0,1,0,0.20913,0.00045379,0,1,0,0,1
485.7,0.12561,0.0019312,0,0,0,1,0,0.37289,0.005526,0,0,0,1,1,0.17568,0.00073832,0,0,0,1,0,0.27687,0.0012349,0,1,0,0,1,1.0637,0.0024627,0,1,0,1,0,1.3623,0.015669,0,1,0,1,1,0.55173,0.0062928,0,0,0,0,0,0.96611,0.0022385,0,1,0,0,0,0.31314,0.001584,0,1,0,1,0,0.36732,0.001285,0,1,0,0,1
485.8,0.38163,0.0017506,0,0,0,1,0,0.5695,0.0029957,0,0,0,1,1,0.078038,0.00037434,0,0,0,1,0,0.28352,0.0014214,0,1,0,0,1,0.15865,0.0014348,0,1,0,1,0,1.1844,0.015189,0,1,0,1,1,0.92956,0.0047093,0,0,0,0,0,0.39936,0.0017238,0,1,0,0,0,0.57755,0.0023759,0,1,0,1,0,0.58995,0.000405,0,1,0,0,1
485.9,0.23425,0.0038421,0,0,0,1,0,0.22253,0.0012306,0,0,0,1,1,0.15882,0.00016459,0,0,0,1,0,0.67623,0.00078196,0,1,0,0,1,0.4687,0.0024817,0,1,0,1,0,0.9236,0.012055,0,1,0,1,1,1.4568,0.0074898,0,0,0,0,0,1.08,0.0075971,0,1,0,0,0,0.41191,0.0029748,0,1,0,1,0,0.7661,0.0017652,0,1,0,0,1
486,0.27602,0.0019412,0,0,0,1,0,0.27586,0.0016987,0,0,0,1,1,0.17665,0.0021537,0,0,0,1,0,1.2894,0.0068643,0,1,0,0,1,1.2501,0.0011816,0,1,0,1,0,0.29274,0.014772,0,1,0,1,1,1.5478,0.0090042,0,0,0,0,0,0.77406,0.0036694,0,1,0,0,0,0.33719,0.0027299,0,1,0,1,0,0.56893,0.0018254,0,1,0,0,1
486.1,0.22814,0.0012802,0,0,0,1,0,0.13864,0.00020144,0,0,0,1,1,0.14342,0.0012337,0,0,0,1,0,1.7365,0.0041441,0,1,0,1,1,1.4525,0.0047253,0,1,0,1,0,0.35234,0.0004152,0,1,0,1,1,0.90819,0.0025842,0,0,0,0,0,0.21308,0.0052227,0,1,0,0,0,0.44691,0.001916,0,1,0,1,0,0.27324,0.0021644,0,1,0,0,1
486.2,0.24746,0.0011189,0,0,0,1,0,0.60669,0.0016382,0,0,0,1,1,0.091327,0.00065437,0,0,0,1,0,1.4207,0.0065023,0,1,0,1,1,1.162,0.0038741,0,1,0,1,0,0.234,0.0014676,0,1,0,1,1,0.54283,0.002937,0,0,0,0,0,0.70153,0.00069392,0,1,0,0,0,0.53892,0.00090517,0,1,0,1,0,0.51392,0.0018662,0,1,0,0,1
486.3,0.046363,6.223e-05,0,0,0,1,0,0.14631,0.00025287,0,0,0,1,1,0.28825,0.0009245,0,0,0,1,0,1.1175,0.0084176,0,1,0,1,1,2.6392,0.0043879,0,1,0,1,0,0.39712,0.0014263,0,1,0,1,1,0.90285,0.0028367,0,0,0,0,0,1.8906,0.0070293,0,1,0,0,0,1.0439,0.0037459,0,1,0,1,0,0.21975,0.0010662,0,1,0,0,1
486.4,0.43834,0.0011635,0,0,0,1,0,0.44534,0.00049254,0,0,0,1,1,0.31026,0.0017765,0,0,0,1,0,0.4438,0.0026084,0,1,0,1,1,3.1595,0.0093944,0,1,0,1,0,0.15491,0.0020536,0,1,0,1,1,1.3808,0.0031487,0,0,0,0,0,1.8699,0.0035262,0,1,0,0,0,1.7958,0.005178,0,1,0,1,0,0.12965,0.0013526,0,1,0,0,1
486.5,0.43945,0.0026522,0,0,0,1,0,0.35863,0.00076,0,0,0,1,1,0.18963,0.0013955,0,0,0,1,0,1.101,0.004668,0,1,0,1,1,1.5074,0.0054383,0,1,0,1,0,0.24595,0.0021308,0,1,0,1,1,0.95716,0.0021562,0,0,0,0,0,1.4539,0.0061583,0,1,0,0,0,1.9639,0.0094545,0,1,0,1,0,0.33884,0.00068639,0,1,0,0,1
486.6,0.27738,0.0028928,0,0,0,1,0,0.13479,0.00066781,0,0,0,1,1,0.25732,0.00049462,0,0,0,1,0,0.28405,0.0040716,0,1,0,1,1,0.33238,0.0042468,0,1,0,1,0,0.31743,0.0019108,0,1,0,1,1,0.58351,0.00037021,0,0,0,0,0,0.86842,0.0028653,0,1,0,0,0,1.6036,0.0048069,0,1,0,1,0,0.57502,0.0029175,0,1,0,0,1
486.7,0.27865,0.0022243,0,0,0,1,0,0.12146,0.0017939,0,0,0,1,1,0.12236,0.0014364,0,0,0,1,0,0.10417,0.0025267,0,1,0,1,1,0.80852,0.0039964,0,1,0,1,0,0.33958,0.0036224,0,1,0,1,1,0.32908,0.0024165,0,0,0,0,0,0.83006,0.0027586,0,1,0,0,0,1.2177,0.0034112,0,1,0,1,0,0.46454,0.0014974,0,1,0,0,1
486.8,0.36473,0.0032036,0,0,0,1,0,0.32405,0.00042828,0,0,0,1,1,0.096207,0.0013735,0,0,0,1,0,0.92414,0.0024649,0,1,0,1,1,1.3618,0.0025458,0,1,0,1,0,0.37076,0.0027913,0,1,0,1,1,0.42612,0.0014106,0,0,0,0,0,0.79197,0.0057654,0,1,0,0,0,1.351,0.0072931,0,1,0,1,0,0.87766,0.0033891,0,1,0,0,1
486.9,2.5616,0.024194,0,0,0,1,0,0.16892,0.0015016,0,0,0,1,1,0.22929,0.0013915,0,0,0,1,0,1.6337,0.0019471,0,1,0,1,1,2.2629,0.0070897,0,1,0,1,0,0.27544,0.0018845,0,1,0,1,1,0.67066,0.0020227,0,0,0,0,0,0.94671,0.0052824,0,1,0,0,0,4.2088,0.0028846,0,1,0,1,0,2.818,0.0066829,0,1,0,0,1
487,3.755,0.021267,0,0,0,1,0,0.36954,0.0023591,0,0,0,1,1,0.2167,0.0012226,0,0,0,1,0,2.4308,0.0095352,0,1,0,1,1,2.9926,0.0072339,0,1,0,1,0,0.41315,0.0039863,0,1,0,1,1,0.49396,0.0012791,0,0,0,0,0,3.4819,0.001498,0,1,0,0,0,4.0316,0.010996,0,1,0,1,0,4.8848,0.0088464,0,1,0,0,1
487.1,6.1842,0.010451,0,0,0,1,0,0.19267,0.0026641,0,0,0,1,1,0.15346,0.00061493,0,0,0,1,0,2.3502,0.0043351,0,1,0,1,1,3.3779,0.0044618,0,1,0,1,0,0.42255,0.0021088,0,1,0,1,1,0.18218,0.0018096,0,0,0,0,0,3.9874,0.0062351,0,1,0,0,0,0.91697,0.0041737,0,1,0,1,0,2.7391,0.0045715,0,1,0,0,1
487.2,5.2503,0.026521,0,0,0,1,0,1.4432,0.003553,0,0,0,1,1,0.11122,0.00033589,0,0,0,1,0,3.0318,0.013569,0,1,0,1,1,3.9332,0.0043215,0,1,0,1,0,1.3282,0.0057163,0,1,0,1,1,0.14659,0.00035157,0,0,0,0,0,2.5518,0.0059735,0,1,0,0,0,2.1266,0.0024245,0,1,0,1,0,1.6613,0.0063983,0,1,0,0,1
