Time,Performer_Hat/Movement,Performer_Hat/isLookingAt,Performer_Hat/isBeingLookedAtByPerformer,Performer_Hat/isBeingLookedAtByAudienceMember,Audience_01_Hat/Movement,Audience_01_Hat/isLookingAt,Audience_01_Hat/isBeingLookedAtByPerformer,Audience_01_Hat/isBeingLookedAtByAudienceMember,Audience_02/Movement,Audience_02/isLookingAt,Audience_02/isBeingLookedAtByPerformer,Audience_02/isBeingLookedAtByAudienceMember,Audience_03_Hat/Movement,Audience_03_Hat/isLookingAt,Audience_03_Hat/isBeingLookedAtByPerformer,Audience_03_Hat/isBeingLookedAtByAudienceMember,Audience_06_Hat/Movement,Audience_06_Hat/isLookingAt,Audience_06_Hat/isBeingLookedAtByPerformer,Audience_06_Hat/isBeingLookedAtByAudienceMember,Audience_07_Hat/Movement,Audience_07_Hat/isLookingAt,Audience_07_Hat/isBeingLookedAtByPerformer,Audience_07_Hat/isBeingLookedAtByAudienceMember,Audience_08_Hat/Movement,Audience_08_Hat/isLookingAt,Audience_08_Hat/isBeingLookedAtByPerformer,Audience_08_Hat/isBeingLookedAtByAudienceMember,Audience_09_Hat/Movement,Audience_09_Hat/isLookingAt,Audience_09_Hat/isBeingLookedAtByPerformer,Audience_09_Hat/isBeingLookedAtByAudienceMember,Audience_10_Hat/Movement,Audience_10_Hat/isLookingAt,Audience_10_Hat/isBeingLookedAtByPerformer,Audience_10_Hat/isBeingLookedAtByAudienceMember,Audience_11_Hat/Movement,Audience_11_Hat/isLookingAt,Audience_11_Hat/isBeingLookedAtByPerformer,Audience_11_Hat/isBeingLookedAtByAudienceMember
550.6,2.0047,2,0,1,0.048938,0,0,0,0.016897,1,1,1,0.33201,1,0,1,0.87801,1,0,1,0.73349,1,0,1,0.80323,0,0,0,0.084191,1,0,0,0.16738,2,0,0,0.077485,1,0,0
550.7,0.62462,2,0,1,0.16184,0,0,0,0.051358,1,1,1,0.15074,1,0,1,0.44437,1,0,1,0.38841,1,0,1,0.73445,0,0,0,0.11187,1,0,0,0.10805,2,0,0,0.061944,1,0,0
550.8,1.9805,2,0,1,0.037851,0,0,0,0.02888,1,1,1,0.12298,1,0,1,0.35354,1,0,1,0.14277,1,0,1,0.52705,0,0,0,0.070304,1,0,0,0.088397,2,0,0,0.044965,1,0,0
550.9,0.96975,2,0,1,0.055403,0,0,0,0.040663,1,1,1,0.141,1,0,1,0.73221,1,0,1,0.2004,1,0,1,0.29654,0,0,0,0.096453,1,0,0,0.28256,2,0,0,0.016547,1,0,0
551,1.564,2,0,1,0.067204,0,0,0,0.04879,1,1,1,0.19603,1,0,1,1.2974,1,0,1,0.41834,1,0,1,0.17868,0,0,0,0.092984,1,0,0,0.4151,2,0,0,0.065956,1,0,0
551.1,1.9645,2,0,1,0.044414,0,0,0,0.070733,1,1,1,0.1243,1,0,1,1.3104,1,0,1,0.20488,1,0,1,0.27058,0,0,0,0.049429,1,0,0,0.49159,2,0,0,0.053696,1,0,0
551.2,0.7916,2,0,1,0.028481,0,0,0,0.034154,1,1,1,0.14716,1,0,1,0.72466,1,0,1,0.36997,1,0,1,0.31527,0,0,0,0.1782,1,0,0,0.36096,2,0,0,0.034895,1,0,0
551.3,0.40161,2,0,1,0.080856,0,0,1,0.044492,1,1,1,0.086953,1,0,1,1.0924,1,0,1,0.13935,1,0,1,0.25913,0,0,0,0.41384,1,0,0,0.23179,2,0,0,0.025402,1,0,0
551.4,0.84993,2,0,1,0.0086027,0,0,1,0.17801,1,1,1,0.045026,1,0,1,1.2384,1,0,1,0.12628,1,0,1,0.22663,0,0,0,0.052256,2,0,0,0.11975,2,0,0,0.04976,1,0,0
551.5,1.0749,2,0,1,0.039725,0,0,1,0.18602,1,1,1,0.098427,1,0,1,1.3478,1,1,1,0.087322,1,0,1,0.2306,0,0,0,0.20417,1,0,0,0.091885,2,0,0,0.030368,1,0,0
551.6,1.5059,2,0,1,0.023995,0,0,1,0.17494,1,1,1,0.080397,1,0,1,1.0766,1,1,1,0.21213,1,0,1,0.071924,0,0,0,0.22064,2,0,0,0.17318,2,0,0,0.057104,1,0,0
551.7,1.3784,2,0,1,0.019829,0,0,1,0.10576,1,1,1,0.071694,1,0,1,1.0038,1,1,1,0.19442,1,0,1,0.086275,0,0,0,0.1574,2,0,0,0.15317,2,0,0,0.02766,1,0,0
551.8,2.4676,2,0,1,0.031114,0,0,1,0.10901,1,1,1,0.069276,1,0,1,0.72911,1,1,1,0.083136,1,0,1,0.15118,0,0,0,0.10348,2,0,0,0.16061,2,0,0,0.020091,1,0,0
551.9,2.2339,2,0,1,0.10283,0,0,1,0.090582,1,1,1,0.058277,1,0,1,0.53013,1,1,1,0.085785,1,0,1,0.12451,0,0,0,0.12347,2,0,0,0.11535,2,0,0,0.036759,1,0,0
552,1.3276,2,0,1,0.12353,0,0,1,0.1119,1,1,1,0.08063,1,0,1,0.36466,1,1,1,0.11262,1,0,1,0.13995,0,0,0,0.047357,2,0,0,0.07495,2,0,0,0.019772,1,0,0
552.1,0.93449,2,0,1,0.078952,0,0,1,0.16358,1,1,1,0.082319,1,0,1,0.44305,1,1,1,0.11272,1,0,1,0.095963,0,0,0,0.027734,2,0,0,0.1205,2,0,0,0.027826,1,0,0
552.2,3.0989,2,0,1,0.015781,0,0,1,0.13147,1,1,1,0.11104,1,0,1,0.49991,1,1,1,0.17752,1,0,1,0.14119,1,0,0,0.060008,2,0,0,0.11667,2,0,0,0.059443,1,0,0
552.3,3.2267,2,0,1,0.056487,0,0,1,0.31391,1,0,1,0.089968,1,0,1,0.49116,1,1,1,0.13019,1,0,1,0.077812,1,0,0,0.041875,2,0,0,0.03898,2,0,0,0.044042,1,0,0
552.4,3.491,2,0,1,0.16893,0,0,1,0.1545,1,0,1,0.11415,1,0,1,0.56867,1,1,1,0.10044,1,0,1,0.034508,1,0,0,0.040112,2,0,0,0.1069,2,0,0,0.040895,1,0,0
552.5,2.9946,2,0,1,0.041991,0,0,1,0.053302,1,0,1,0.10482,1,0,1,0.95348,1,1,1,0.087893,1,0,1,0.039715,1,0,0,0.16429,2,0,0,0.1257,2,0,0,0.026598,2,0,0
552.6,2.8187,2,0,1,0.023127,0,0,1,0.059792,1,0,1,0.12779,1,0,1,0.40576,1,1,1,0.049844,1,0,1,0.099329,1,0,0,0.15909,2,0,0,0.084339,2,0,0,0.02494,2,0,0
552.7,1.8055,2,0,1,0.011783,0,0,1,0.046549,1,0,1,0.16992,1,0,1,0.33397,1,1,1,0.11956,1,0,1,0.11206,1,0,0,0.1832,2,0,0,0.020706,2,0,0,0.052224,2,0,0
552.8,1.4674,2,0,1,0.075823,0,0,1,0.055396,1,0,1,0.030676,1,0,1,0.19908,1,1,1,0.11868,1,0,1,0.080191,1,0,0,0.037598,2,0,0,0.090369,2,0,0,0.035229,2,0,0
552.9,2.2889,2,0,1,0.027785,0,0,1,0.079526,1,0,1,0.063506,1,0,1,0.29003,1,1,1,0.047306,1,0,1,0.061909,1,0,0,0.065577,2,0,0,0.061057,2,0,0,0.063773,2,0,0
553,2.7413,2,0,1,0.079573,0,0,1,0.063755,1,0,1,0.069177,1,0,1,0.067776,1,1,1,0.03982,1,0,1,0.14538,1,0,0,0.27907,2,0,0,0.0319,2,0,0,0.020377,2,0,0
553.1,1.5619,2,0,1,0.086064,0,0,1,0.18263,1,0,1,0.048395,1,0,1,0.27283,1,1,1,0.016279,1,0,1,0.05066,1,0,0,0.16877,2,0,0,0.095164,2,0,0,0.034751,2,0,0
553.2,2.4324,2,0,1,0.059428,0,0,1,0.1299,1,0,1,0.075784,1,0,1,0.54938,1,1,1,0.03093,1,0,1,0.043553,1,0,0,0.16794,2,0,0,0.05784,2,0,0,0.022517,2,0,0
553.3,5.8586,2,0,1,0.037173,0,0,1,0.094319,1,0,1,0.036547,1,0,1,0.58191,1,1,1,0.053328,1,0,1,0.086465,1,0,0,0.24451,2,0,0,0.076791,2,0,0,0.011972,2,0,0
553.4,2.9826,2,0,1,0.029954,0,0,1,0.11276,1,0,1,0.018872,1,0,1,0.54699,1,1,1,0.12492,1,0,1,0.14476,1,0,0,0.1016,2,0,0,0.11772,2,0,0,0.031779,2,0,0
553.5,2.56,2,0,1,0.06357,0,0,1,0.17195,1,0,1,0.018655,1,0,1,0.47707,1,1,1,0.14475,1,0,1,0.14247,1,0,0,0.11067,2,0,0,0.042256,2,0,0,0.043551,2,0,0
553.6,2.5008,2,0,1,0.077317,0,0,1,0.14426,1,0,1,0.036405,1,0,1,0.65715,1,1,1,0.19593,1,0,1,0.12967,1,0,0,0.057339,2,0,0,0.048387,2,0,0,0.029775,2,0,0
553.7,2.4843,2,0,1,0.03174,0,0,1,0.16098,1,0,1,0.029201,1,0,1,0.87322,1,1,1,0.24981,1,0,1,0.088828,1,0,0,0.049765,2,0,0,0.047924,2,0,0,0.10565,2,0,0
553.8,2.7491,2,0,1,0.06279,0,0,1,0.15522,1,0,1,0.064051,1,0,1,0.82156,1,1,1,0.15019,1,0,1,0.1116,1,0,0,0.05707,2,0,0,0.061528,2,0,0,0.09282,2,0,0
553.9,2.5211,2,0,1,0.060298,0,0,1,0.12686,1,0,1,0.095829,1,0,1,0.4619,1,1,1,0.13115,1,0,1,0.27061,1,0,0,0.046486,2,0,0,0.03362,2,0,0,0.068842,2,0,0
554,2.1865,2,0,1,0.10023,0,0,1,0.075958,1,0,1,0.076236,1,0,1,0.8045,1,1,1,0.28895,1,0,1,0.33145,1,0,0,0.025064,2,0,0,0.040178,2,0,0,0.056824,2,0,0
554.1,2.0197,2,0,1,0.023039,0,0,1,0.061499,1,0,1,0.034003,1,0,1,0.95219,1,1,1,1.0667,1,0,1,0.10819,1,0,0,0.038498,2,0,0,0.048675,2,0,0,0.076471,2,0,0
554.2,1.7047,2,0,1,0.03513,0,0,1,0.070097,1,0,1,0.037002,1,0,1,1.0785,1,1,1,1.0556,1,0,1,0.45297,1,0,0,0.1542,2,0,0,0.03185,2,0,0,0.63108,1,0,0
554.3,1.4525,2,0,1,0.037356,0,0,1,0.1318,1,0,1,0.044189,1,0,1,0.38247,1,1,1,1.0981,1,0,1,0.59867,1,0,0,0.22137,2,0,0,0.040681,2,0,0,0.22207,1,0,0
554.4,0.81603,2,0,1,0.05208,0,0,1,0.13847,1,0,1,0.060887,1,0,1,0.3325,1,1,1,1.6423,1,0,1,0.24694,1,0,0,0.17983,2,0,0,0.075903,2,0,0,0.37683,1,0,0
554.5,0.93025,2,0,1,0.018551,0,0,0,0.10475,1,0,1,0.079014,1,0,1,0.63426,1,1,1,0.81876,1,0,1,0.1954,1,0,0,0.16242,2,0,0,0.10665,2,0,0,0.57619,2,0,0
554.6,2.14,2,0,1,0.041111,0,0,1,0.14954,1,0,1,0.079643,1,0,1,0.4858,1,1,1,0.14316,1,0,1,0.24251,1,0,0,0.26307,2,0,0,0.08013,2,0,0,0.86443,2,0,0
554.7,3.2339,2,0,1,0.052092,0,0,1,0.11822,1,0,1,0.039079,1,0,1,0.40784,1,1,1,0.13711,1,0,1,0.2323,1,0,0,0.13975,2,0,0,0.060007,2,0,0,0.90553,2,0,0
554.8,1.6347,2,0,1,0.049646,0,0,1,0.10871,1,0,1,0.02503,1,0,1,0.51928,1,1,1,0.86561,1,0,1,0.27387,1,0,0,0.25268,2,0,0,0.065677,2,0,0,0.93696,2,0,0
554.9,1.8414,2,0,1,0.030661,0,0,1,0.080151,1,0,1,0.072012,1,0,1,0.36143,1,1,1,1.8926,1,0,1,0.18681,1,0,0,0.4349,2,0,0,0.20345,2,0,0,0.8689,2,0,0
555,1.9494,2,0,1,0.080076,0,0,1,0.16975,1,0,1,0.044972,1,0,1,0.49225,1,1,1,2.8913,1,1,1,0.18009,1,0,0,1.0614,2,0,0,1.3763,2,0,0,0.75453,2,0,0
555.1,1.7806,2,0,1,0.042239,0,0,1,0.2207,1,0,1,0.070451,1,0,1,0.43449,1,1,1,3.6329,1,1,0,0.13763,1,0,0,0.96059,2,0,0,1.3158,2,0,0,0.56386,2,0,0
555.2,1.476,2,0,1,0.097226,0,0,1,0.17634,1,0,1,0.043286,1,0,1,0.27139,1,1,1,4.2204,2,0,0,0.12204,1,0,0,0.4152,2,0,0,0.46584,2,0,0,0.31943,2,0,0
555.3,1.4075,2,0,1,0.049086,0,0,1,0.069168,1,0,1,0.058155,1,0,1,0.46934,1,1,1,4.1952,2,0,0,0.1464,1,0,0,0.19139,2,0,0,0.23184,2,0,0,0.27522,2,0,0
555.4,1.2658,2,0,1,0.088141,0,0,1,0.044578,1,0,1,0.037175,1,0,1,0.47456,1,1,1,3.7067,2,0,0,0.1835,1,0,0,0.22321,2,0,0,0.24681,2,0,0,0.073508,2,0,0
555.5,2.7714,2,0,0,0.060177,0,0,1,0.095687,1,0,1,0.060615,1,0,1,0.69867,1,0,1,2.2964,2,0,0,0.096152,1,0,0,0.1913,2,0,0,0.1641,2,0,0,0.11252,2,0,0
555.6,4.0676,2,0,0,0.024532,0,0,1,0.051329,1,0,1,0.06199,1,0,1,0.17656,1,0,1,1.6018,2,0,0,0.16493,1,0,0,0.29425,2,0,0,0.27345,2,0,0,0.24042,2,0,0
555.7,3.9652,2,0,0,0.054534,0,0,1,0.058155,1,0,1,0.04838,1,0,1,0.37788,1,0,1,1.4474,2,0,0,0.13218,1,0,0,0.43634,2,0,0,0.276,2,0,0,0.32014,2,0,0
555.8,3.4686,2,0,0,0.22469,0,0,1,0.064974,1,0,1,0.067389,1,0,1,0.82545,1,0,1,1.2594,2,0,0,0.1204,1,0,0,0.33818,2,0,0,0.35545,2,0,0,0.20912,2,0,0
555.9,2.1778,2,0,0,0.026112,0,0,1,0.1421,1,0,1,0.064291,1,0,1,1.3611,1,0,1,0.68109,2,0,0,0.048566,1,0,0,0.52579,2,0,0,0.66769,2,0,0,0.12179,2,0,0
556,2.4908,2,0,0,0.04279,0,0,1,0.13354,1,0,1,0.041807,1,0,1,1.6105,1,0,1,0.78488,2,0,0,0.066762,1,0,0,0.2362,2,0,0,0.59732,2,0,0,0.16044,2,0,0
556.1,6.9037,2,0,0,0.12926,0,0,1,0.071769,1,0,1,0.041533,1,0,1,1.1619,1,0,1,1.6886,2,0,0,0.05139,1,0,0,0.32873,2,0,0,0.29984,2,0,0,0.16134,2,0,0
556.2,6.6963,2,0,0,0.12205,0,0,1,0.04969,1,0,1,0.088076,1,0,1,0.21651,1,0,1,1.774,2,0,0,0.053291,1,0,0,0.21271,2,0,0,0.14942,2,0,0,0.16469,2,0,0
556.3,4.7199,2,0,0,0.062861,0,0,1,0.042139,1,0,1,0.15572,1,0,1,0.81902,1,0,1,0.82355,2,0,0,0.11087,1,0,0,0.12052,2,0,0,0.11617,2,0,0,0.17734,2,0,0
556.4,2.4554,2,0,0,0.085377,0,0,1,0.094113,1,0,1,0.15992,1,0,1,0.59899,1,0,1,1.7005,2,0,0,0.24754,1,0,0,0.23222,2,0,0,0.11229,2,0,0,0.20091,2,0,0
556.5,1.8233,2,0,0,0.06996,0,0,1,0.11118,1,0,1,0.11554,1,0,1,0.37493,1,0,1,1.0868,2,0,0,0.086142,1,0,0,0.13268,2,0,0,0.13404,2,0,0,0.15969,2,0,0
556.6,1.4948,2,0,0,0.053274,0,0,1,0.065752,1,0,1,0.10275,1,0,1,0.69751,1,0,1,1.4789,2,0,0,0.18238,1,0,0,0.41647,2,0,0,0.16244,2,0,0,0.14002,2,0,0
556.7,1.8097,2,0,0,0.054635,0,0,1,0.1199,1,0,1,0.13664,1,0,1,0.87199,1,0,1,1.3132,2,0,0,0.20978,1,0,0,0.78947,2,0,0,0.19216,2,0,0,0.058545,2,0,0
556.8,2.0214,2,0,0,0.027688,0,0,1,0.087556,1,0,1,0.19189,1,0,1,0.64225,1,0,1,1.671,2,0,0,0.17167,1,0,0,0.71136,2,0,0,0.26757,2,0,0,0.18202,2,0,0
556.9,1.9001,2,0,0,0.10168,0,0,1,0.027046,1,0,1,0.17192,1,0,1,0.058643,1,0,1,1.3091,2,0,0,0.11321,1,0,0,0.34067,2,0,0,0.5761,2,0,0,0.31954,2,0,0
557,1.7494,0,0,0,0.20866,0,0,1,0.093533,1,0,1,0.15709,1,0,1,0.49953,1,0,1,0.6487,2,0,0,0.24045,1,0,0,0.56621,2,0,0,2.8545,2,0,0,0.45035,2,0,0
557.1,1.5848,0,0,0,0.033512,0,0,1,0.11597,1,0,1,0.056812,1,0,1,1.0332,1,0,1,0.99963,2,0,1,0.16468,1,0,0,1.1624,2,0,0,6.3456,2,0,0,0.52814,2,0,0
557.2,1.2475,0,0,0,0.050994,0,0,1,0.1412,1,0,1,0.064681,1,0,1,1.0267,1,0,1,0.54253,2,0,1,0.23579,1,0,0,2.2364,2,0,0,6.9348,2,0,0,0.36186,2,0,1
557.3,1.0972,2,0,0,0.079526,0,0,0,0.17542,1,0,1,0.075017,1,0,1,0.51107,1,0,1,0.53574,2,0,0,0.15606,1,0,0,3.4341,2,0,0,5.5594,2,0,0,0.47328,2,0,1
557.4,0.84154,2,0,0,0.071214,0,0,0,0.31737,1,0,1,0.10261,1,0,1,1.0244,1,0,1,0.98607,2,0,0,0.16598,1,0,0,1.744,2,0,0,3.0451,2,0,0,0.47267,2,0,1
557.5,0.68222,2,0,0,0.051629,0,0,0,0.41708,1,0,1,0.095183,1,0,1,0.92563,1,0,1,2.9816,2,0,0,0.18232,1,0,0,0.3327,2,0,0,1.9573,2,0,0,0.2918,2,0,1
557.6,0.42701,2,0,0,0.075058,0,0,0,0.52787,1,0,1,0.05844,1,0,1,0.49733,1,0,1,3.1629,2,0,0,0.077379,1,0,0,0.58168,2,0,0,1.4384,2,0,0,0.28458,2,0,1
557.7,0.46177,2,0,0,0.021437,0,0,0,0.86539,1,0,1,0.08881,1,0,1,0.26534,1,0,1,2.4175,2,0,0,0.13731,1,0,0,0.21913,2,0,0,1.0366,2,0,0,0.38107,2,0,1
557.8,0.2077,2,0,0,0.076892,0,0,0,1.1092,1,0,1,0.065115,1,0,1,0.81915,1,0,1,1.2928,2,0,0,0.12335,1,0,0,0.32336,2,0,0,3.0408,2,0,0,0.43077,2,0,1
557.9,0.25088,2,0,0,0.089621,0,0,0,1.3293,1,0,1,0.057141,1,0,1,1.2042,1,0,1,1.2723,2,0,1,0.05837,1,0,1,0.26751,2,0,0,6.8453,2,0,0,0.45364,2,0,1
558,0.2717,2,0,0,0.058324,0,0,0,1.3348,1,0,1,0.076863,1,0,1,0.58806,1,0,1,0.80664,2,0,1,0.11193,1,0,0,0.56958,2,0,0,9.2462,2,0,0,0.36318,2,0,0
558.1,0.29813,2,0,0,0.10735,0,0,0,1.4579,1,0,1,0.053054,1,0,1,0.5221,1,0,1,1.0293,2,0,1,0.11147,1,0,0,0.28874,2,0,0,5.39,1,0,0,0.56408,2,0,0
558.2,0.71261,2,0,0,0.038236,0,0,0,1.4537,1,0,1,0.097214,1,0,1,1.0569,1,0,1,1.3148,2,0,1,0.15121,1,0,0,0.94901,2,0,0,1.3117,1,0,0,0.5059,2,0,0
558.3,0.65556,2,0,1,0.05254,0,0,0,1.0486,0,0,1,0.14908,1,0,1,2.4096,1,0,1,0.83601,2,0,1,0.0589,1,0,0,1.2492,2,0,0,1.5334,1,1,0,0.47296,1,0,0
558.4,0.35444,2,0,1,0.037643,0,0,0,0.65496,0,0,1,0.064839,1,0,1,4.7736,1,0,1,0.3748,2,0,1,0.10219,1,0,0,0.99278,2,0,0,0.53156,1,1,0,0.63034,1,0,0
558.5,0.29513,2,0,1,0.032284,0,0,1,0.31413,0,0,0,0.11912,1,0,1,2.4864,2,0,1,0.39446,2,0,1,0.18488,1,0,0,0.95435,2,0,0,0.33205,1,1,0,0.73182,1,0,0
558.6,0.61116,2,0,0,0.022592,0,0,1,0.22677,0,0,0,0.10604,1,0,1,0.32419,2,0,1,0.36977,2,0,1,0.054208,1,0,0,1.7774,2,0,0,0.45023,1,0,0,1.5853,1,0,0
558.7,0.337,2,0,0,0.033548,0,0,1,0.1123,0,0,1,0.15547,1,0,1,0.50027,2,0,1,0.68535,2,0,1,0.048288,1,0,0,1.1964,2,0,0,0.28274,1,0,0,3.129,2,0,0
558.8,0.15373,2,0,0,0.019566,0,0,1,0.10045,0,0,0,0.082405,1,0,1,0.33091,2,0,1,0.74263,2,0,1,0.149,1,0,0,0.35894,2,0,0,0.60692,1,0,0,2.4575,2,0,0
558.9,0.11564,2,0,0,0.047202,0,0,1,0.12033,0,0,1,0.077491,1,0,1,1.3069,2,0,1,1.109,2,0,1,0.24543,1,0,0,0.29359,2,0,0,1.1852,1,0,0,1.1526,2,0,0
559,0.094873,2,0,0,0.069736,0,0,1,0.13516,0,0,1,0.10459,1,0,1,1.1332,2,0,1,2.451,2,0,1,0.049875,1,0,0,0.22386,2,0,0,0.73852,1,0,0,0.68046,2,0,0
559.1,0.13737,2,0,1,0.055126,0,0,1,0.22601,0,0,1,0.096106,1,0,1,0.51771,2,0,1,3.5456,1,1,1,0.092789,1,0,0,0.14982,2,0,0,0.39505,1,0,0,1.0201,2,0,0
559.2,0.054916,2,0,1,0.065328,0,0,1,0.13969,0,0,1,0.16232,1,0,1,0.41512,2,0,1,3.1674,1,1,1,0.22647,1,0,0,0.32964,2,0,0,0.22768,1,0,0,0.5955,2,0,0
559.3,0.133,2,0,1,0.061099,0,0,1,0.099973,0,0,1,0.076007,1,0,1,0.16958,2,0,1,2.0336,1,1,1,0.27054,1,0,0,0.28888,2,0,0,0.15894,1,0,0,1.3594,2,0,0
559.4,0.14388,2,0,1,0.022921,0,0,1,0.1076,0,0,1,0.061694,1,0,1,0.38881,2,0,1,1.2346,1,1,1,0.10544,1,0,0,0.16499,2,0,0,0.21643,1,0,0,0.9111,2,0,0
559.5,0.44517,2,0,1,0.031679,0,0,1,0.026685,0,0,1,0.084145,1,0,1,0.27664,2,0,1,2.7449,1,1,1,0.082079,1,0,0,0.15495,2,0,0,0.42276,1,0,0,0.44135,2,0,0
559.6,3.9143,2,0,1,0.06076,0,0,1,0.15714,0,0,1,0.11389,1,0,1,0.35415,1,0,1,0.57035,1,1,1,0.1233,1,0,0,0.23206,2,0,0,0.58921,1,0,0,0.25692,2,0,0
559.7,7.752,2,0,1,0.01029,0,0,1,0.070362,0,0,1,0.087523,1,0,1,0.25693,1,0,1,1.1405,1,1,1,0.10199,1,0,0,0.16733,2,0,0,0.41066,1,0,0,0.29232,2,0,0
559.8,8.2257,2,0,1,0.02048,0,0,1,0.044732,0,0,1,0.11693,1,0,1,0.45027,2,0,1,0.50834,1,1,1,0.11253,1,0,0,0.13935,2,0,0,0.31305,1,0,0,0.28556,2,0,0
559.9,3.6945,2,0,1,0.033015,0,0,1,0.17498,0,0,1,0.066704,1,0,1,0.48368,2,0,1,0.70999,1,1,1,0.21228,1,0,0,0.10551,2,0,0,0.22862,1,0,0,0.49959,2,0,0
560,2.3764,2,0,1,0.046728,0,0,1,0.26526,1,0,1,0.057973,1,0,1,0.57117,1,0,1,0.79005,1,1,1,0.092599,1,0,0,0.095729,2,0,0,0.21413,1,0,0,0.45882,2,0,0
560.1,1.6989,2,0,1,0.02641,0,0,1,0.22139,1,0,1,0.076219,1,0,1,0.33,1,0,1,0.68068,1,1,1,0.094913,1,0,0,0.14456,2,0,0,0.13026,1,0,0,0.18591,2,0,0
560.2,0.64433,2,0,1,0.054507,0,0,1,0.15845,1,0,1,0.057185,1,0,1,0.41801,1,0,1,0.19716,1,1,1,0.081253,1,0,0,0.074367,2,0,0,0.11268,1,0,0,0.1135,2,0,0
560.3,0.84201,2,0,1,0.076167,0,0,1,0.11185,1,0,1,0.034426,1,0,1,0.73198,1,0,1,0.41556,1,1,1,0.12026,1,0,0,0.13841,2,0,0,0.050948,1,0,0,0.17878,2,0,0
560.4,0.27764,2,0,1,0.13191,0,0,1,0.075352,1,0,1,0.034122,1,0,1,0.49534,1,0,1,0.18881,1,1,1,0.11518,1,0,0,0.088461,2,0,0,0.11518,1,0,0,0.60045,2,0,0
560.5,0.16953,2,0,1,0.086044,0,0,1,0.062976,1,0,1,0.042347,1,0,1,0.69726,1,0,1,0.093494,1,1,1,0.17734,1,0,0,0.13265,2,0,0,0.096749,1,0,0,0.39254,2,0,0
560.6,0.19545,2,0,1,0.032157,0,0,1,0.059388,1,0,1,0.055563,1,0,1,0.80951,1,0,1,0.61918,1,1,1,0.1298,1,0,0,0.13579,2,0,0,0.092711,1,0,0,0.95098,2,0,0
560.7,0.72328,2,0,1,0.044171,0,0,1,0.041814,1,0,1,0.036443,1,0,1,1.2602,1,0,1,1.0967,1,1,1,0.17152,1,0,0,0.1102,2,0,0,0.057362,1,0,0,0.70768,2,0,0
560.8,0.98546,2,0,1,0.054198,0,0,1,0.035015,1,0,1,0.036327,1,0,1,1.5665,1,0,1,0.35567,1,1,1,0.043269,1,0,0,0.16683,2,0,0,0.11559,1,0,0,0.17737,2,0,0
560.9,3.0955,2,0,1,0.11404,0,0,1,0.053204,1,0,1,0.026192,1,0,1,2.3083,1,0,1,0.36147,1,1,1,0.061264,1,0,0,0.074385,2,0,0,0.12677,1,0,0,0.19447,2,0,0
561,2.253,2,0,1,0.031417,0,0,1,0.087431,1,0,1,0.044061,1,0,1,3.0875,1,0,1,0.17369,1,1,1,0.1027,1,0,0,0.085233,2,0,0,0.028645,1,0,0,0.41663,2,0,0
561.1,1.9227,2,0,1,0.16109,0,0,1,0.054011,1,0,1,0.074613,1,0,1,2.8058,1,0,1,1.3454,1,1,1,0.073532,1,0,0,0.095076,2,0,0,0.057958,1,0,0,0.31582,2,0,0
561.2,2.2892,2,0,1,0.060811,0,0,1,0.081331,1,0,1,0.024328,1,0,1,1.9273,1,0,1,0.30307,1,1,1,0.11332,1,0,0,0.16374,2,0,0,0.095849,1,0,0,0.23072,2,0,0
561.3,1.743,2,0,1,0.035676,0,0,1,0.029657,1,0,1,0.044996,1,0,1,1.2999,1,0,1,0.27927,1,1,1,0.30248,1,0,0,0.05595,2,0,0,0.14807,1,0,0,0.13803,2,0,0
561.4,4.0537,2,0,1,0.081939,0,0,1,0.094594,1,0,1,0.078254,1,0,1,0.7242,1,0,1,0.23881,1,1,1,0.12123,1,0,0,0.12031,2,0,0,0.15145,1,0,0,0.095003,2,0,0
561.5,2.4797,2,0,1,0.14904,0,0,1,0.067713,1,0,1,0.11515,1,0,1,0.79296,1,1,1,0.15567,1,1,1,0.086581,1,0,0,0.068403,2,0,0,0.10978,1,0,0,0.098196,2,0,0
561.6,1.4503,2,0,1,0.16013,0,0,1,0.081886,1,0,1,0.16291,1,0,1,0.34777,1,1,1,1.0334,1,1,1,0.13511,1,0,0,0.073915,2,0,0,0.15721,1,1,0,0.13826,2,0,0
561.7,1.0302,2,0,1,0.10026,0,0,1,0.058675,1,0,1,0.1065,1,0,1,0.71105,1,0,1,0.25474,1,1,1,0.038854,1,0,0,0.066873,2,0,0,0.20037,1,1,0,0.12541,2,0,0
561.8,0.37139,2,0,1,0.056928,0,0,1,0.10623,1,0,1,0.10183,1,0,1,1.2512,1,0,1,0.5239,1,1,1,0.093024,1,0,0,0.036839,2,0,0,0.1502,1,1,0,0.087318,2,0,0
561.9,0.47666,2,0,1,0.050872,0,0,1,0.094869,1,0,1,0.10055,1,0,1,1.3231,1,0,1,0.16857,1,1,1,0.070213,1,0,0,0.054608,2,0,0,0.11218,1,1,0,0.14302,2,0,0
562,0.98607,2,0,1,0.038062,0,0,1,0.042958,1,0,1,0.037435,1,0,1,0.33161,1,0,1,0.15688,1,1,1,0.080121,1,0,0,0.12194,2,0,0,0.06752,1,1,0,0.14712,2,0,0
562.1,0.61746,2,0,1,0.018761,0,0,1,0.027555,1,0,1,0.041273,1,0,1,0.41546,2,0,1,0.17857,1,1,1,0.1192,1,0,0,0.055551,2,0,0,0.054518,1,1,0,0.04825,2,0,0
