Time,Performer/Movement,Performer/isLookingAtPerformer,Performer/isLookingAtAudience,Performer/isBeingLookedAtByPerformer,Performer/isBeingLookedAtByAudienceMember,Performer/isLookingAtVPScreen,Audience 01/Movement,Audience 01/isLookingAtPerformer,Audience 01/isLookingAtAudience,Audience 01/isBeingLookedAtByPerformer,Audience 01/isBeingLookedAtByAudienceMember,Audience 01/isLookingAtVPScreen,Audience 02/Movement,Audience 02/isLookingAtPerformer,Audience 02/isLookingAtAudience,Audience 02/isBeingLookedAtByPerformer,Audience 02/isBeingLookedAtByAudienceMember,Audience 02/isLookingAtVPScreen,Audience 03/Movement,Audience 03/isLookingAtPerformer,Audience 03/isLookingAtAudience,Audience 03/isBeingLookedAtByPerformer,Audience 03/isBeingLookedAtByAudienceMember,Audience 03/isLookingAtVPScreen,Audience 05/Movement,Audience 05/isLookingAtPerformer,Audience 05/isLookingAtAudience,Audience 05/isBeingLookedAtByPerformer,Audience 05/isBeingLookedAtByAudienceMember,Audience 05/isLookingAtVPScreen,Audience 06/Movement,Audience 06/isLookingAtPerformer,Audience 06/isLookingAtAudience,Audience 06/isBeingLookedAtByPerformer,Audience 06/isBeingLookedAtByAudienceMember,Audience 06/isLookingAtVPScreen,Audience 07/Movement,Audience 07/isLookingAtPerformer,Audience 07/isLookingAtAudience,Audience 07/isBeingLookedAtByPerformer,Audience 07/isBeingLookedAtByAudienceMember,Audience 07/isLookingAtVPScreen,Audience 08/Movement,Audience 08/isLookingAtPerformer,Audience 08/isLookingAtAudience,Audience 08/isBeingLookedAtByPerformer,Audience 08/isBeingLookedAtByAudienceMember,Audience 08/isLookingAtVPScreen,Audience 09/Movement,Audience 09/isLookingAtPerformer,Audience 09/isLookingAtAudience,Audience 09/isBeingLookedAtByPerformer,Audience 09/isBeingLookedAtByAudienceMember,Audience 09/isLookingAtVPScreen,Audience 10/Movement,Audience 10/isLookingAtPerformer,Audience 10/isLookingAtAudience,Audience 10/isBeingLookedAtByPerformer,Audience 10/isBeingLookedAtByAudienceMember,Audience 10/isLookingAtVPScreen,Audience 11/Movement,Audience 11/isLookingAtPerformer,Audience 11/isLookingAtAudience,Audience 11/isBeingLookedAtByPerformer,Audience 11/isBeingLookedAtByAudienceMember,Audience 11/isLookingAtVPScreen
300.1,1.9778,0,1,0,1,1,0.38997,0,0,0,0,0,0.43537,1,0,1,1,1,0.23181,1,0,0,1,0,0.26401,1,1,0,1,0,0.28705,0,1,1,1,0,0.24922,1,1,0,1,1,0.40342,1,0,0,0,0,0.82124,0,1,0,0,0,0.3092,1,1,0,1,0,0.55039,1,1,0,0,1
300.2,5.7931,0,1,0,1,1,0.53407,0,0,0,0,0,0.38941,1,0,1,1,1,0.29024,1,0,0,1,0,0.13568,1,1,0,1,0,0.70727,0,1,1,1,0,0.14406,1,1,1,1,1,0.30914,1,0,0,0,0,0.53269,0,1,0,0,0,0.375,1,1,1,1,0,0.74898,1,1,0,0,1
300.3,3.3828,0,1,0,1,1,0.49077,0,0,0,0,0,0.66971,1,0,1,1,1,0.26857,1,0,0,1,0,0.078848,1,1,0,1,0,0.32651,0,1,1,1,0,0.35609,1,1,1,1,1,0.4995,1,0,0,0,0,0.62968,0,1,0,0,0,0.14419,1,1,1,1,0,0.32373,1,1,1,0,1
300.4,1.2359,0,1,0,1,1,0.19768,0,0,0,0,0,0.50852,1,0,1,1,1,0.30566,1,0,1,1,0,0.23059,1,1,0,1,0,0.13057,0,1,1,1,0,0.24711,1,1,1,1,1,0.3808,1,0,0,0,0,0.32668,0,1,0,0,0,0.14554,1,1,1,1,0,0.60523,1,1,1,0,1
300.5,1.2886,0,1,0,1,1,0.31979,0,0,0,0,0,0.10031,1,0,1,1,1,0.06777,1,0,1,1,0,0.17428,1,1,0,1,0,0.34225,0,1,1,1,0,0.35781,1,1,1,1,1,0.2565,1,0,0,0,0,0.16315,0,1,0,0,0,0.18179,1,1,1,1,0,0.69002,1,1,1,0,1
300.6,1.0313,0,1,0,1,1,0.41487,0,0,0,0,0,0.19933,1,0,1,1,1,0.091928,1,0,1,1,0,0.15976,1,1,0,1,0,0.23909,0,1,1,1,0,0.19866,1,1,1,1,1,0.27737,1,0,0,0,0,0.44144,0,1,0,0,0,0.23069,1,1,1,1,0,0.96729,1,1,1,0,1
300.7,1.8047,0,1,0,1,1,0.14805,0,0,0,0,0,0.21768,1,0,1,1,1,0.21175,1,0,1,1,0,0.10494,1,1,0,1,0,0.27792,0,1,1,1,0,0.28136,1,1,1,1,1,0.20911,1,0,0,0,0,0.46851,0,1,0,0,0,0.18269,1,1,1,1,0,0.54248,1,1,1,0,1
300.8,3.3056,0,1,0,1,1,0.36324,0,0,0,0,0,0.27469,1,0,1,1,1,0.37625,1,0,1,1,0,0.19469,1,1,0,1,0,0.20754,0,1,0,1,0,0.085717,1,1,1,1,1,0.18408,1,0,0,0,0,3.0648,1,1,0,0,0,0.16159,1,1,0,0,0,0.55953,1,1,0,0,1
300.9,1.081,0,1,0,1,1,0.28014,0,0,0,0,0,0.16798,1,0,1,1,1,0.45516,1,0,1,1,0,0.26921,1,1,0,1,0,0.13967,0,1,0,1,0,0.17435,1,1,1,1,1,0.27324,1,0,0,0,0,2.9983,0,1,0,0,0,0.076519,1,1,0,1,0,0.43086,1,1,0,0,0
301,2.5501,0,1,0,1,1,0.22544,0,0,0,0,0,0.082552,1,0,1,1,1,0.39602,1,0,1,1,0,0.45459,1,1,0,1,0,0.23564,0,1,0,1,0,0.34127,1,1,1,1,1,0.28202,1,0,0,0,0,0.23634,0,1,0,0,0,0.066391,1,1,0,1,0,0.31714,0,1,1,0,0
301.1,2.8744,0,1,0,1,1,0.17107,0,0,0,0,0,0.1444,1,0,1,1,1,0.36867,1,0,1,1,1,0.69194,1,1,0,1,0,0.11865,0,1,0,1,0,0.14492,1,1,1,1,1,0.15328,1,0,0,0,0,0.21345,0,1,0,0,0,0.095641,0,1,0,1,0,0.31333,0,1,1,0,0
301.2,1.7071,0,1,0,1,1,0.3663,0,0,0,0,0,0.088619,1,0,0,1,1,0.41063,1,0,1,1,1,0.76912,0,1,0,1,0,0.25029,0,1,0,1,0,0.55741,1,1,1,1,1,0.06574,1,0,0,0,0,0.082344,0,1,0,0,0,0.07812,0,1,0,1,0,0.4982,0,1,1,0,0
301.3,0.62932,0,1,0,1,1,0.86801,1,0,0,0,0,0.14542,1,0,0,1,1,0.43212,1,0,1,1,1,0.4209,0,1,0,1,0,0.34517,0,1,0,1,0,0.41733,1,1,1,1,1,0.14554,1,0,0,0,0,0.11306,0,1,0,0,0,0.095081,0,1,0,1,0,0.17408,1,1,1,0,0
301.4,0.44085,0,1,0,1,1,0.69679,1,0,0,0,1,0.21517,1,0,0,1,1,0.46358,1,0,1,1,1,0.47208,0,1,0,1,0,0.46077,0,1,0,1,0,0.34661,1,1,1,1,1,0.29016,1,0,0,0,0,0.17702,0,1,0,0,0,0.053727,0,1,0,1,0,0.10502,1,1,1,0,0
301.5,0.3229,0,1,0,1,1,0.078558,1,0,0,0,1,0.1122,1,0,0,1,1,0.33015,1,0,1,1,1,0.57659,0,1,0,1,0,0.59876,0,1,0,1,0,0.21962,1,1,1,1,1,0.4769,1,0,0,0,0,3.6651,1,1,0,0,0,0.030515,0,1,0,0,0,0.23962,1,1,1,0,1
301.6,0.28557,0,1,0,1,1,0.17716,1,0,0,0,1,0.057604,1,0,0,1,1,0.12457,1,0,1,1,1,0.28632,1,1,0,1,0,0.54058,0,1,0,1,0,0.29569,1,1,1,1,1,0.25581,1,0,0,0,0,3.3019,1,1,0,0,0,0.038661,0,1,0,0,0,0.35266,1,1,1,0,1
301.7,0.43563,0,1,0,1,1,0.050019,1,0,0,0,1,0.10062,1,0,0,1,1,0.14723,1,0,1,1,1,0.32882,0,1,0,1,0,0.31674,0,1,0,1,0,0.18709,1,1,1,1,1,0.24218,1,0,0,0,0,2.9641,1,1,0,0,1,0.14395,0,1,0,0,0,0.23057,1,1,1,0,1
301.8,0.22045,0,1,0,1,1,0.084306,1,0,0,1,0,0.015934,1,0,0,1,1,0.14093,1,0,1,1,1,0.17892,0,1,0,1,0,0.52111,0,1,0,1,0,0.20898,1,1,1,1,1,0.15944,1,0,0,0,0,3.8798,0,1,0,0,0,0.067572,0,1,0,0,0,0.1226,1,1,1,0,1
301.9,0.30454,0,1,0,1,1,0.090463,1,0,0,0,0,0.031304,1,0,0,1,1,0.032828,1,0,1,1,1,0.20224,1,1,0,1,0,0.42701,0,1,0,1,0,0.082904,1,1,1,1,1,0.19312,1,0,0,0,0,6.3958,1,1,0,0,0,0.079633,0,1,0,0,0,0.078442,1,1,1,0,1
302,0.83979,0,1,0,1,1,0.052794,1,0,0,0,0,0.042552,1,0,0,1,1,0.062431,1,0,1,1,1,0.21398,1,1,0,1,0,0.16435,0,1,0,1,0,0.11911,1,1,1,1,1,0.053946,1,0,0,0,0,0.12937,1,1,0,0,0,0.044455,0,1,0,0,0,0.07413,1,1,1,0,1
302.1,0.87357,0,1,0,1,1,0.033667,1,0,0,0,0,0.067787,1,0,0,1,1,0.025552,1,0,1,1,1,0.10108,1,1,0,1,0,0.389,0,1,0,1,0,0.075086,1,1,1,1,1,0.28724,1,0,0,0,0,0.19652,1,1,0,0,0,0.040565,0,1,0,0,0,0.034507,1,1,1,0,1
302.2,0.8606,0,1,0,1,1,0.10206,1,0,0,0,0,0.1335,1,0,0,1,1,0.070968,1,0,1,1,1,0.079213,1,1,0,1,0,0.23686,0,1,0,1,0,0.19518,1,1,1,1,1,0.29052,1,0,0,0,0,1.4187,1,1,0,0,1,0.079747,1,1,0,0,0,0.062024,1,1,1,0,1
302.3,0.79277,0,1,0,1,1,0.14914,0,0,0,1,0,0.21779,1,0,0,1,1,0.077666,1,0,1,1,1,0.26822,1,1,0,1,0,0.28238,0,1,0,1,0,0.25095,1,1,1,1,1,0.22728,1,0,0,0,0,4.285,0,1,0,0,0,0.066846,0,1,0,0,0,0.13198,1,1,1,0,1
302.4,0.73763,0,1,0,1,1,0.088807,0,0,0,1,0,0.36803,1,0,0,1,1,0.042592,1,0,1,1,1,0.54496,1,1,0,1,0,0.23707,0,1,0,1,0,0.14347,1,1,1,1,1,0.41,1,0,0,0,0,2.0866,0,1,0,0,0,0.080606,1,1,0,0,0,0.10495,1,1,1,0,1
302.5,0.67383,0,1,0,1,1,0.081515,0,0,0,1,0,0.38365,1,0,0,1,0,0.050318,1,0,1,1,1,0.68457,1,1,0,1,0,0.29386,0,1,0,1,0,0.094707,1,1,1,1,1,0.051888,1,0,0,0,0,7.4265,1,1,0,0,1,0.034532,1,1,0,0,0,0.054045,1,1,1,0,1
302.6,0.55567,0,1,0,1,1,0.17805,0,0,0,1,0,0.44009,1,0,0,1,0,0.066104,1,0,1,1,1,0.4529,1,1,0,1,0,0.18535,0,1,0,1,0,0.26234,1,1,1,1,1,0.066717,1,0,0,0,0,0.17046,1,1,0,0,1,0.035716,1,1,0,0,0,0.086907,1,1,1,0,1
302.7,0.55741,0,1,0,1,1,0.11374,0,0,0,1,0,0.29178,1,0,0,1,0,0.086163,1,0,1,1,1,0.12589,1,1,0,1,0,0.14436,0,1,0,1,0,0.31982,1,1,1,1,1,0.11829,1,0,0,0,0,0.14076,1,1,0,0,1,0.035263,1,1,0,0,0,0.046091,1,1,1,0,1
302.8,0.39223,0,1,0,1,1,0.15981,0,0,0,1,0,0.11305,1,0,0,1,0,0.10838,1,0,1,1,1,0.16619,1,1,0,1,0,0.098765,0,1,0,1,0,0.13268,1,1,1,1,1,0.11358,1,0,0,0,0,0.067068,1,1,0,0,1,0.039401,1,1,0,0,0,0.059782,1,1,1,0,1
302.9,0.17081,0,1,0,1,1,0.155,0,0,0,1,0,0.052482,1,0,0,1,0,0.078638,1,0,1,1,1,0.13962,1,1,0,1,0,0.12144,0,1,0,1,0,0.12399,1,1,1,1,1,0.15902,1,0,0,0,0,4.1581,0,1,0,0,0,0.07545,1,1,0,0,0,0.058863,1,1,1,0,1
303,0.21298,0,1,0,1,1,0.18019,0,0,0,1,0,0.10331,1,0,0,1,0,0.036653,1,0,1,1,1,0.20185,1,1,0,1,0,0.18509,0,1,0,1,0,0.23081,1,1,1,1,1,0.13723,1,0,0,0,0,2.7053,0,1,0,0,0,0.041631,1,1,0,0,0,0.082529,1,1,1,0,1
303.1,0.20504,0,1,0,1,1,0.10339,0,0,0,1,0,0.10935,1,0,1,1,0,0.023798,1,0,1,1,1,0.33435,1,1,0,1,0,0.06309,0,1,0,1,0,0.1564,1,1,1,1,1,0.043136,1,0,0,0,0,1.3128,0,1,0,0,0,0.069539,1,1,0,0,0,0.013058,1,1,1,0,1
303.2,0.15601,0,1,0,1,1,0.10973,0,0,0,1,0,0.1422,1,0,1,1,0,0.051146,1,0,1,1,1,0.25275,1,1,0,1,0,0.067361,0,1,0,1,0,0.074709,1,1,1,1,1,0.052662,1,0,0,0,0,0.52463,0,1,0,0,0,0.062859,1,1,0,0,0,0.082682,1,1,1,0,1
303.3,0.89484,0,1,0,1,1,0.12941,0,0,0,1,0,0.46619,1,0,1,1,1,0.0241,1,0,1,1,1,0.23982,1,1,0,1,0,0.12865,0,1,0,1,0,0.078254,1,1,1,1,1,0.17634,1,0,0,0,0,8.4347,1,1,0,0,1,0.015884,1,1,0,0,0,0.059773,1,1,1,0,1
303.4,2.7013,0,1,0,1,1,0.18108,0,0,0,1,0,0.38729,1,0,1,1,1,0.032405,1,0,1,1,1,0.21729,1,1,0,1,0,0.12193,0,1,1,1,0,0.092625,1,1,1,1,1,0.16401,1,0,0,0,0,0.10631,1,1,0,0,1,0.047216,1,1,1,0,0,0.083437,1,1,0,0,1
303.5,2.2475,0,1,0,1,1,0.14565,0,0,0,1,0,0.315,1,0,1,1,1,0.07915,1,0,0,1,1,0.15089,1,1,0,1,0,0.21286,0,1,1,1,0,0.04352,1,1,0,1,1,0.20253,1,0,0,0,0,3.3251,1,1,1,0,1,0.039531,1,1,1,0,0,0.050704,1,1,0,0,1
303.6,1.3724,0,1,0,1,1,0.23232,0,0,0,1,0,0.24687,1,0,1,1,1,0.11658,1,0,0,1,1,0.17874,1,1,0,1,0,0.11943,0,1,1,1,0,0.064039,1,1,0,1,1,0.20568,1,0,0,0,0,3.1173,0,1,1,0,0,0.067695,1,1,1,0,0,0.025692,1,1,0,0,1
303.7,0.81354,0,1,0,1,1,0.044614,0,0,0,1,0,0.11691,1,0,1,1,1,0.11683,1,0,0,1,1,0.22348,1,1,1,1,0,0.12601,0,1,1,1,0,0.065238,1,1,0,1,1,0.14054,1,0,0,0,0,1.4827,0,1,1,0,0,0.014761,1,1,1,0,0,0.054601,1,1,0,0,1
303.8,2.3341,0,1,0,1,1,0.049269,0,0,0,1,0,0.51345,1,0,1,1,1,0.055522,1,0,0,1,1,0.38734,1,1,0,1,0,0.047554,0,1,1,1,0,0.036499,1,1,0,1,1,0.057385,1,0,0,0,0,0.62252,0,1,0,0,0,0.059857,1,1,0,0,0,0.042058,1,1,0,0,1
303.9,1.894,0,1,0,1,1,0.03731,0,0,0,1,0,0.71996,1,0,1,1,0,0.0091163,1,0,0,1,1,0.24572,1,1,1,1,0,0.10361,0,1,1,1,0,0.032395,1,1,0,1,1,0.082109,1,0,0,0,0,0.27629,0,1,1,0,0,0.034322,1,1,0,0,0,0.022159,1,1,0,0,1
304,0.7827,0,1,0,1,1,0.15733,0,0,0,1,0,0.56331,1,0,1,1,0,0.043078,1,0,0,1,1,0.10508,1,1,1,1,0,0.11017,0,1,1,1,0,0.012912,1,1,0,1,1,0.073041,1,0,0,0,0,8.6534,1,1,1,0,1,0.020598,1,1,0,0,0,0.050425,1,1,0,0,1
304.1,0.36195,0,1,0,1,1,0.058179,0,0,0,1,0,0.49033,1,0,1,1,0,0.034636,1,0,0,1,1,0.19966,1,1,1,1,0,0.17967,0,1,1,1,0,0.05898,1,1,0,1,1,0.04899,1,0,0,0,0,0.047171,1,1,1,0,1,0.035036,0,1,0,0,0,0.055401,1,1,0,0,1
304.2,0.39248,0,1,0,1,1,0.091544,0,0,0,1,0,0.38719,1,0,1,1,0,0.034299,1,0,0,1,1,0.13286,1,1,1,1,0,0.1568,0,1,1,1,0,0.04142,1,1,0,1,1,0.071063,1,0,0,0,0,1.296,1,1,1,0,1,0.026684,0,1,0,0,0,0.042929,1,1,0,0,1
304.3,0.52132,0,1,0,1,1,0.098545,0,0,0,1,0,0.29312,1,0,1,1,0,0.033394,1,0,0,1,1,0.18332,1,1,1,1,0,0.039186,0,1,1,1,0,0.035422,1,1,0,1,1,0.054551,1,0,0,0,0,4.2066,0,1,1,0,0,0.036557,0,1,0,0,0,0.058419,1,1,0,0,1
304.4,0.17772,0,1,0,1,1,0.05207,0,0,0,1,0,0.065576,1,0,1,1,0,0.038188,1,0,0,1,1,0.3009,1,1,1,1,0,0.063421,0,1,1,1,0,0.06847,1,1,0,1,1,0.019283,1,0,0,0,0,2.0079,0,1,1,0,0,0.17434,0,1,0,0,0,0.12174,1,1,0,0,1
304.5,0.43331,0,1,0,1,1,0.14198,0,0,0,1,0,0.071166,1,0,1,1,0,0.0095821,1,0,0,1,1,0.23778,1,1,1,1,0,0.13758,0,1,1,1,0,0.01974,1,1,0,1,1,0.024768,1,0,0,0,0,7.4405,1,1,1,0,1,0.083002,0,1,0,0,0,0.055308,1,1,0,0,1
304.6,0.23551,0,1,0,1,1,0.029021,0,0,0,1,0,0.05812,1,0,1,1,0,0.042601,1,0,0,1,1,0.47707,1,1,1,1,0,0.10377,0,1,1,1,0,0.017863,1,1,0,1,1,0.019619,1,0,0,0,0,0.050687,1,1,1,0,0,0.028831,0,1,0,0,0,0.049649,1,1,0,0,1
304.7,0.11194,0,1,0,1,1,0.039648,0,0,0,1,0,0.047974,1,0,1,1,0,0.028634,1,0,0,1,1,0.32174,1,1,1,1,0,0.11235,0,1,1,1,0,0.010411,1,1,0,1,1,0.075516,1,0,0,0,0,0.052911,1,1,1,0,0,0.02787,0,1,0,0,0,0.061629,1,1,0,0,1
304.8,0.18798,0,1,0,1,1,0.0957,0,0,0,1,0,0.026445,1,0,1,1,0,0.026514,1,0,0,1,1,0.28234,1,1,1,1,0,0.083892,0,1,1,1,0,0.040742,1,1,0,1,1,0.084319,1,0,0,0,0,0.075392,1,1,1,0,0,0.05186,0,1,0,0,0,0.019529,1,1,0,0,1
304.9,0.30943,0,1,0,1,1,0.051672,0,0,0,1,0,0.054595,1,0,1,1,0,0.071546,1,0,0,1,1,0.33752,1,1,0,1,0,0.10291,0,1,1,1,0,0.15886,1,1,0,1,1,0.057561,1,0,0,0,0,0.011787,1,1,1,0,0,0.065381,0,1,0,0,0,0.072867,1,1,0,0,1
305,0.39565,0,1,0,1,1,0.15019,0,0,0,1,0,0.025903,1,0,1,1,0,0.074898,1,0,0,1,1,0.27086,1,1,0,1,0,0.10355,0,1,1,1,0,0.091162,1,1,0,1,1,0.073131,1,0,0,0,0,0.065987,1,1,1,0,0,0.056424,1,1,0,0,0,0.074513,1,1,0,0,1
305.1,0.32731,0,1,0,1,1,0.05,0,0,0,1,0,0.010151,1,0,1,1,0,0.041189,1,0,0,1,1,0.26926,1,1,0,1,0,0.080089,0,1,1,1,0,0.092148,1,1,0,1,1,0.082871,1,0,0,0,0,2.86,1,1,1,0,0,0.056418,1,1,0,0,0,0.095297,1,1,0,0,1
305.2,0.26293,0,1,0,1,1,0.055982,0,0,0,1,0,0.049241,1,0,1,1,0,0.077201,1,0,0,1,1,0.13062,1,1,0,1,0,0.032264,0,1,1,1,0,0.024939,1,1,0,1,1,0.08676,1,0,0,0,0,0.081232,1,1,0,0,0,0.093405,0,1,0,0,0,0.067627,1,1,0,0,1
305.3,0.1808,0,1,0,1,1,0.04773,0,0,0,1,0,0.049467,1,0,1,1,0,0.061787,1,0,0,1,1,0.15602,1,1,0,1,0,0.040963,0,1,1,1,0,0.01561,1,1,0,1,1,0.17835,1,0,0,0,0,0.08936,1,1,0,0,0,0.029242,0,1,0,0,0,0.04183,1,1,0,0,1
305.4,0.091962,0,1,0,1,1,0.18642,0,0,0,1,0,0.025996,1,0,1,1,0,0.02061,1,0,0,1,1,0.22931,1,1,0,1,0,0.044449,0,1,1,1,0,0.044894,1,1,0,1,1,0.25348,1,0,0,0,0,0.01838,1,1,0,0,0,0.041139,0,1,0,0,0,0.0572,1,1,0,0,1
305.5,0.11159,0,1,0,1,1,0.11304,0,0,0,1,0,0.019505,1,0,1,1,0,0.018758,1,0,0,1,1,0.2348,1,1,0,1,0,0.05459,0,1,1,1,0,0.038134,1,1,0,1,1,0.37419,1,0,0,0,0,0.026431,1,1,0,0,0,0.043794,0,1,0,0,0,0.026395,1,1,0,0,1
305.6,0.065289,0,1,0,1,1,0.131,0,0,0,1,0,0.035666,1,0,1,1,0,0.029909,1,0,0,1,1,0.17293,1,1,0,1,0,0.039134,0,1,1,1,0,0.044011,1,1,0,1,1,0.34035,1,0,0,0,0,0.053635,1,1,0,0,0,0.044272,0,1,0,0,0,0.083921,1,1,0,0,1
305.7,0.067877,0,1,0,1,1,0.2085,0,0,0,1,0,0.10045,1,0,1,1,0,0.20163,1,0,0,1,1,0.1526,1,1,0,1,0,0.043121,0,1,1,1,0,0.089942,1,1,0,1,1,0.36941,0,0,0,0,0,0.05339,1,1,0,0,0,0.03551,0,1,0,0,0,0.04961,1,1,0,0,1
305.8,0.36545,0,1,0,1,1,0.12654,0,0,0,1,0,0.078298,1,0,1,1,0,0.17326,1,0,0,1,1,0.18386,1,1,0,1,0,0.045516,0,1,1,1,0,0.049959,1,1,0,1,1,0.25152,0,0,0,0,0,0.069289,1,1,0,0,0,0.066158,0,1,0,0,0,0.11034,1,1,0,0,1
305.9,2.7848,0,1,0,1,1,0.16321,0,0,0,1,0,0.038772,1,0,1,1,0,0.12388,1,0,0,1,1,0.24916,1,1,1,1,0,0.054557,0,1,0,1,0,0.061426,1,1,0,1,1,0.19883,0,0,0,0,0,0.1044,1,1,0,0,0,0.031502,0,1,0,0,0,0.075977,1,1,0,0,1
306,0.97825,0,1,0,1,1,0.097474,0,0,0,1,0,0.056502,1,0,1,1,0,0.1181,1,0,0,1,1,0.17071,1,1,1,1,0,0.069543,0,1,0,1,0,0.090416,1,1,0,1,1,0.19345,0,0,0,0,0,0.070436,1,1,0,0,0,0.062629,0,1,0,0,0,0.037034,1,1,0,0,1
306.1,0.29098,0,1,0,1,1,0.037456,0,0,0,1,0,0.041728,1,0,1,1,0,0.070892,1,0,0,1,1,0.086506,1,1,1,1,0,0.11768,0,1,0,1,0,0.020394,1,1,0,1,1,0.17487,0,0,0,0,0,0.05068,1,1,0,0,0,0.022971,0,1,0,0,0,0.067169,1,1,0,0,1
306.2,1.3499,0,1,0,1,1,0.041669,0,0,0,1,0,0.032026,1,0,1,1,0,0.02667,1,0,0,1,1,0.12469,1,1,1,1,0,0.1673,0,1,0,1,0,0.036581,1,1,0,1,1,0.1142,0,0,0,0,0,0.050936,1,1,0,0,0,0.041755,0,1,0,0,0,0.055373,1,1,0,0,1
306.3,1.0173,0,1,0,1,1,0.11581,0,0,0,1,0,0.089837,1,0,1,1,0,0.019428,1,0,0,1,1,0.35502,1,1,1,1,0,0.092328,0,1,0,1,0,0.03532,1,1,0,1,1,0.11368,0,0,0,0,0,0.045264,1,1,0,0,0,0.035242,0,1,0,0,0,0.047365,1,1,0,0,1
306.4,0.46645,0,1,0,1,1,0.050174,0,0,0,1,0,0.092196,1,0,1,1,0,0.026094,1,0,0,1,1,0.30885,1,1,1,1,0,0.14386,0,1,0,1,0,0.037011,1,1,0,1,1,0.10691,0,0,0,0,0,0.038033,1,1,0,0,0,0.036554,0,1,0,0,0,0.041054,1,1,0,0,1
306.5,2.6566,0,1,0,1,1,0.027793,0,0,0,1,0,0.10726,1,0,1,1,0,0.048307,1,0,0,1,1,0.41129,1,1,0,1,0,0.053078,0,1,1,1,0,0.059779,1,1,0,1,1,0.10886,0,0,0,0,0,0.042437,1,1,0,0,0,0.042404,0,1,0,0,0,0.043575,1,1,0,0,1
306.6,2.1944,0,1,0,1,1,0.023468,0,0,0,1,0,0.17673,1,0,1,1,0,0.083827,1,0,1,1,1,0.37426,1,1,0,1,0,0.070161,0,1,1,1,0,0.07474,1,1,0,1,1,0.089713,1,0,0,0,0,0.13664,1,1,0,0,0,0.084516,0,1,0,0,0,0.047105,1,1,0,0,1
306.7,1.2318,0,1,0,1,1,0.03797,0,0,0,1,0,0.18912,1,0,1,1,0,0.091461,1,0,1,1,1,0.32032,1,1,0,1,0,0.062417,0,1,1,1,0,0.082094,1,1,0,1,1,0.085954,1,0,0,0,0,0.19678,1,1,0,0,0,0.029524,0,1,0,0,0,0.051344,1,1,0,0,1
306.8,1.3353,0,1,0,1,1,0.093272,0,0,0,1,0,0.068089,1,0,1,1,0,0.073975,1,0,1,1,1,0.17044,1,1,0,1,0,0.31273,0,1,1,1,0,0.069384,1,1,1,1,1,0.070742,1,0,0,0,0,0.28669,0,1,0,0,0,0.039376,0,1,0,0,0,0.0325,1,1,0,0,1
306.9,0.46172,0,1,0,1,1,0.071567,0,0,0,1,0,0.021375,1,0,1,1,0,0.070275,1,0,1,1,1,0.1258,1,1,0,1,0,0.42485,0,1,1,1,0,0.061516,1,1,1,1,1,0.12065,1,0,0,0,0,0.74131,0,1,0,0,0,0.025924,0,1,0,0,0,0.063754,1,1,0,0,1
307,0.50651,0,1,0,1,1,0.073913,0,0,0,1,0,0.020632,1,0,1,1,0,0.039042,1,0,1,1,1,0.1496,1,1,0,0,0,0.29097,0,1,1,1,0,0.057335,1,1,1,1,1,0.074969,1,0,0,0,0,0.96778,0,1,0,0,0,0.03233,0,1,0,1,0,0.029577,1,1,0,0,1
307.1,0.10386,0,1,0,1,1,0.21484,0,0,0,1,0,0.012202,1,0,1,1,0,0.042827,1,0,1,1,1,0.059245,1,1,0,0,0,0.12685,0,1,1,1,0,0.072845,1,1,1,1,1,0.10086,1,0,0,0,0,0.85172,0,1,0,0,0,0.020153,0,1,0,1,0,0.08936,1,1,0,0,1
307.2,0.15882,0,1,0,1,1,0.20668,0,0,0,1,0,0.021513,1,0,1,1,0,0.039456,1,0,1,1,1,0.083058,1,1,0,0,0,0.075331,0,1,1,1,0,0.06726,1,1,1,1,1,0.068124,1,0,0,0,0,0.75312,0,1,0,0,0,0.042576,0,1,0,1,0,0.024197,1,1,0,0,1
307.3,0.2129,0,1,0,1,1,0.046736,0,0,0,1,0,0.050594,1,0,1,1,0,0.026207,1,0,1,1,1,0.047784,1,1,0,0,0,0.16434,0,1,1,1,0,0.070774,1,1,1,1,1,0.089677,1,0,0,0,0,0.56371,0,1,0,0,0,0.064989,0,1,0,1,0,0.065414,1,1,0,0,1
307.4,0.09488,0,1,0,1,1,0.017825,0,0,0,1,0,0.025562,1,0,1,1,0,0.019195,1,0,1,1,1,0.064501,1,1,0,0,0,0.21157,0,1,1,1,0,0.077562,1,1,1,1,1,0.11548,1,0,0,0,0,0.37767,0,1,0,0,0,0.017404,0,1,0,1,0,0.036492,1,1,0,0,1
307.5,0.25913,0,1,0,1,1,0.070009,0,0,0,1,0,0.015554,1,0,1,1,0,0.020695,1,0,1,1,1,0.052347,1,1,0,0,0,0.12585,0,1,0,1,0,0.24465,1,1,1,1,1,0.0478,1,0,0,0,0,0.18459,0,1,0,0,0,0.031728,0,1,0,1,0,0.07715,1,1,0,0,1
307.6,0.4898,0,1,0,1,1,0.076174,0,0,0,1,0,0.044071,1,0,1,1,0,0.014461,1,0,1,1,1,0.06058,1,1,0,0,0,0.092586,0,1,0,1,0,0.10281,1,1,1,1,1,0.03657,1,0,0,0,0,0.15435,0,1,0,0,0,0.10619,0,1,0,1,0,0.033097,1,1,0,0,1
